Team,Total Matches Played,Runs Scored,Wickets Lost,Got All Out,Runs Conceded,Opponent Wickets Taken,Opponent All Out,Batsman,Player Total Runs,Player Home Runs,Player Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Total Runs in Segment,Total HR till Segment,Total NHR till Segment,Total Runs Till Segment,Target,Final Runs Made,Extras,Home,Segment,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played,ClusterID
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,21,16,5,18,0,0,21,0,0,10,10,16,15,31,259,212,3,1,2,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,SM Warnapura,0,0,0,15,0,0,21,0,0,10,10,16,15,31,259,212,3,1,2,2,0,15,46.875,2,3
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,0,0,0,0,0,0,21,0,0,10,10,16,15,31,259,212,3,1,2,4.33659,0.360976,41.9854,80.6276,205,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,4,0,4,10,0,0,28,0,22,18,40,42,26,68,0,273,1,0,2,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,V Sehwag,24,20,4,21,0,0,28,0,22,18,40,42,26,68,0,273,1,0,2,5.88636,0.238636,38.8295,108.649,88,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,0,0,0,0,0,0,28,0,22,18,40,42,26,68,0,273,1,0,2,3.47872,0.292553,36.7713,84.1612,188,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,JD Ryder,3,0,3,15,0,0,8,1,12,13,25,16,17,33,274,162,2,1,2,4.88571,0.257143,34.4,97.2536,35,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,MJ Guptill,5,4,1,11,0,0,8,1,12,13,25,16,17,33,274,162,2,1,2,4.8087,0.313043,38.1217,82.7482,115,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,LRPL Taylor,0,0,0,0,0,0,8,1,12,13,25,16,17,33,274,162,2,1,2,3.68382,0.301471,36.7206,79.3959,136,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,JD Ryder,11,8,3,21,0,0,12,0,16,10,26,24,14,38,0,270,5,1,2,4.88571,0.257143,34.4,97.2536,35,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,BB McCullum,1,0,1,13,0,0,12,0,16,10,26,24,14,38,0,270,5,1,2,3.98611,0.201389,29.9028,98.4004,144,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,V Sehwag,25,18,7,17,0,0,36,0,24,19,43,46,33,79,271,201,4,0,2,5.88636,0.238636,38.8295,108.649,88,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,G Gambhir,11,4,7,14,0,0,36,0,24,19,43,46,33,79,271,201,4,0,2,3.99145,0.333333,37.4701,84.1944,117,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SK Raina,1,0,1,1,0,0,25,1,18,9,27,34,18,52,0,149,14,0,2,3.11111,0.216374,28.9064,91.8944,171,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,V Sehwag,19,16,3,15,0,0,25,1,18,9,27,34,18,52,0,149,14,0,2,5.88636,0.238636,38.8295,108.649,88,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,RG Sharma,0,0,0,0,0,0,25,1,18,9,27,34,18,52,0,149,14,0,2,3.82836,0.268657,35.9179,83.083,134,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,MJ Guptill,2,0,2,6,0,0,16,1,32,10,42,40,18,58,150,151,1,1,2,4.8087,0.313043,38.1217,82.7482,115,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,JD Ryder,12,8,4,16,0,0,16,1,32,10,42,40,18,58,150,151,1,1,2,4.88571,0.257143,34.4,97.2536,35,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,G Gambhir,1,0,1,3,0,0,25,1,12,15,27,24,28,52,0,392,6,0,2,3.99145,0.333333,37.4701,84.1944,117,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,21,12,9,25,0,0,25,1,12,15,27,24,28,52,0,392,6,0,2,5.89773,0.363636,45.6023,84.5376,88,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,BB McCullum,10,8,2,12,0,0,34,0,26,7,33,54,13,67,393,334,0,1,2,3.98611,0.201389,29.9028,98.4004,144,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,JD Ryder,24,20,4,18,0,0,34,0,26,7,33,54,13,67,393,334,0,1,2,4.88571,0.257143,34.4,97.2536,35,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,0,0,0,0,0,0,17,2,8,8,16,20,13,33,0,128,2,0,2,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,12,8,4,13,0,0,17,2,8,8,16,20,13,33,0,128,2,0,2,4.58621,0.206897,31.1293,89.4255,116,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,BB McCullum,18,12,6,12,0,0,31,0,12,2,14,28,17,45,129,129,8,1,2,3.98611,0.201389,29.9028,98.4004,144,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,JD Ryder,13,4,9,18,0,0,31,0,12,2,14,28,17,45,129,129,8,1,2,4.88571,0.257143,34.4,97.2536,35,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,LRPL Taylor,0,0,0,0,0,0,31,0,12,2,14,28,17,45,129,129,8,1,2,3.68382,0.301471,36.7206,79.3959,136,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,JM How,0,0,0,0,0,0,31,0,12,2,14,28,17,45,129,129,8,1,2,3.34615,0.192308,29.9231,64.9416,26,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,DR Flynn,0,0,0,0,0,0,31,0,12,2,14,28,17,45,129,129,8,1,2,2,0,16.7,67.6113,10,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chattergoon,4,0,4,19,0,0,9,0,42,3,45,46,8,54,0,294,5,0,2,4.66667,0.166667,27.8333,60.9489,6,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,5,4,1,12,0,0,9,0,42,3,45,46,8,54,0,294,5,0,2,4.58621,0.206897,31.1293,89.4255,116,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Salman Butt,2,0,2,19,0,0,14,0,4,12,16,12,18,30,295,295,10,0,2,5.4359,0.384615,42.3846,78.8645,39,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Khurram Manzoor,12,8,4,14,0,0,14,0,4,12,16,12,18,30,295,295,10,0,2,3.33333,0.5,33.6667,62.5387,6,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Younis Khan,3,0,3,7,0,0,13,2,12,11,23,12,24,36,0,232,1,0,2,2.64655,0.215517,28.5,73.2713,116,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Misbah-ul-Haq,3,0,3,8,0,0,13,2,12,11,23,12,24,36,0,232,1,0,2,2.95238,0.285714,34.9921,71.8195,126,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,6,4,2,15,0,0,6,2,4,7,11,8,9,17,233,208,10,0,2,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,0,0,0,1,0,0,6,2,4,7,11,8,9,17,233,208,10,0,2,3.57143,0.396825,40.8254,68.0783,63,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,V Sibanda,4,4,0,15,0,0,5,0,16,5,21,20,6,26,0,127,11,1,2,2.9697,0.181818,23.5152,63.5545,66,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,H Masakadza,1,0,1,22,0,0,5,0,16,5,21,20,6,26,0,127,11,1,2,3.11215,0.186916,26.972,70.0485,107,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,CJ Chibhabha,0,0,0,0,0,0,5,0,16,5,21,20,6,26,0,127,11,1,2,2.56716,0.149254,23.5373,64.7373,67,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ML Udawatte,13,6,7,18,0,0,17,1,8,8,16,14,19,33,128,130,7,0,2,2.33333,0,17.1667,62.0482,6,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,4,0,4,11,0,0,17,1,8,8,16,14,19,33,128,130,7,0,2,4.33659,0.360976,41.9854,80.6276,205,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,H Masakadza,4,0,4,16,0,0,13,1,0,3,3,8,8,16,0,67,6,1,2,3.11215,0.186916,26.972,70.0485,107,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,CJ Chibhabha,5,4,1,9,0,0,13,1,0,3,3,8,8,16,0,67,6,1,2,2.56716,0.149254,23.5373,64.7373,67,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,T Taibu,0,0,0,0,0,0,13,1,0,3,3,8,8,16,0,67,6,1,2,2.36364,0.254545,29.4,71.0145,55,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,S Matsikenyeri,0,0,0,0,0,0,13,1,0,3,3,8,8,16,0,67,6,1,2,2,0.106383,19.9787,75.7869,47,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ML Udawatte,4,0,4,17,0,0,10,0,0,10,10,4,16,20,68,68,4,0,2,2.33333,0,17.1667,62.0482,6,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,6,4,2,14,0,0,10,0,0,10,10,4,16,20,68,68,4,0,2,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,0,0,0,0,0,0,10,0,0,10,10,4,16,20,68,68,4,0,2,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,11,4,7,25,0,0,13,1,12,16,28,16,25,41,0,171,7,0,2,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,1,0,1,2,0,0,13,1,12,16,28,16,25,41,0,171,7,0,2,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,0,0,0,0,0,0,13,1,12,16,28,16,25,41,0,171,7,0,2,3.20833,0.244792,31.6979,79.1109,192,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,V Sibanda,7,0,7,16,0,0,30,0,14,18,32,30,32,62,172,166,4,1,2,2.9697,0.181818,23.5152,63.5545,66,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,H Masakadza,23,16,7,14,0,0,30,0,14,18,32,30,32,62,172,166,4,1,2,3.11215,0.186916,26.972,70.0485,107,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,0,0,0,2,0,0,6,1,0,6,6,4,8,12,0,152,5,0,2,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,6,4,2,16,0,0,6,1,0,6,6,4,8,12,0,152,5,0,2,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,CK Kapugedera,0,0,0,0,0,0,6,1,0,6,6,4,8,12,0,152,5,0,2,1.74138,0.12069,21.1379,68.6066,58,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,CJ Chibhabha,0,0,0,0,0,0,14,2,16,6,22,16,20,36,153,133,19,1,2,2.56716,0.149254,23.5373,64.7373,67,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,T Taibu,2,0,2,7,0,0,14,2,16,6,22,16,20,36,153,133,19,1,2,2.36364,0.254545,29.4,71.0145,55,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,S Matsikenyeri,0,0,0,0,0,0,14,2,16,6,22,16,20,36,153,133,19,1,2,2,0.106383,19.9787,75.7869,47,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,E Chigumbura,0,0,0,0,0,0,14,2,16,6,22,16,20,36,153,133,19,1,2,2.28947,0.114035,22.7895,77.7844,114,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,KM Dabengwa,0,0,0,0,0,0,14,2,16,6,22,16,20,36,153,133,19,1,2,1.2,0,16.7,61.1722,20,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,RG Sharma,3,0,3,3,0,0,25,1,4,8,12,14,23,37,0,339,6,0,2,3.82836,0.268657,35.9179,83.083,134,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,KD Karthik,9,4,5,14,0,0,25,1,4,8,12,14,23,37,0,339,6,0,2,2.46429,0.107143,21.6786,71.8769,56,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,0,0,0,0,0,0,25,1,4,8,12,14,23,37,0,339,6,0,2,4.05833,0.258333,32.525,83.8093,120,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RS Morton,9,4,5,12,0,0,31,0,16,16,32,38,25,63,340,319,7,1,2,2.2963,0.222222,28.8889,67.0103,27,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,22,18,4,20,0,0,31,0,16,16,32,38,25,63,340,319,7,1,2,4.58621,0.206897,31.1293,89.4255,116,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,5,4,1,12,0,0,11,3,26,8,34,30,15,45,0,188,3,0,2,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,2,0,2,9,0,0,11,3,26,8,34,30,15,45,0,188,3,0,2,4.05833,0.258333,32.525,83.8093,120,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,11,8,3,15,0,0,19,0,30,16,46,42,23,65,189,192,4,1,2,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RS Morton,8,4,4,15,0,0,19,0,30,16,46,42,23,65,189,192,4,1,2,2.2963,0.222222,28.8889,67.0103,27,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,7,4,3,5,0,0,37,1,16,9,25,44,18,62,0,186,4,1,2,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RS Morton,3,0,3,11,0,0,37,1,16,9,25,44,18,62,0,186,4,1,2,2.2963,0.222222,28.8889,67.0103,27,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,KD Karthik,25,20,5,21,0,0,33,0,6,26,32,26,39,65,187,159,4,0,2,2.46429,0.107143,21.6786,71.8769,56,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,G Gambhir,8,0,8,10,0,0,33,0,6,26,32,26,39,65,187,159,4,0,2,3.99145,0.333333,37.4701,84.1944,117,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,S Matsikenyeri,1,0,1,2,0,0,23,1,12,3,15,28,10,38,0,205,1,0,2,2,0.106383,19.9787,75.7869,47,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,V Sibanda,6,4,2,12,0,0,23,1,12,3,15,28,10,38,0,205,1,0,2,2.9697,0.181818,23.5152,63.5545,66,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mohammad Ashraful,1,0,1,4,0,0,10,2,4,6,10,12,8,20,206,167,1,1,2,2.17722,0.113924,19.4557,63.9085,79,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Tamim Iqbal,9,8,1,20,0,0,10,2,4,6,10,12,8,20,206,167,1,1,2,4.05344,0.274809,31.8015,76.8068,131,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,6,0,6,7,0,0,15,2,16,14,30,24,21,45,0,147,5,0,2,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,9,8,1,16,0,0,15,2,16,14,30,24,21,45,0,147,5,0,2,4.91549,0.211268,33.9859,98.4898,71,0
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Shakib Al Hasan,7,4,3,7,0,0,18,3,26,10,36,38,16,54,148,151,5,1,2,2.86992,0.252033,29.9106,79.0163,123,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mohammad Ashraful,1,0,1,2,0,0,18,3,26,10,36,38,16,54,148,151,5,1,2,2.17722,0.113924,19.4557,63.9085,79,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,S Matsikenyeri,8,4,4,12,0,0,18,2,8,10,18,20,16,36,0,119,2,0,2,2,0.106383,19.9787,75.7869,47,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,T Taibu,0,0,0,2,0,0,18,2,8,10,18,20,16,36,0,119,2,0,2,2.36364,0.254545,29.4,71.0145,55,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,SC Williams,0,0,0,0,0,0,18,2,8,10,18,20,16,36,0,119,2,0,2,2.56923,0.276923,28.5385,80.7927,65,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mehrab Hossain jnr,0,0,0,13,0,0,8,0,12,4,16,16,8,24,120,121,15,1,2,1.7,0.1,18.3,42.4594,10,3
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Tamim Iqbal,8,4,4,23,0,0,8,0,12,4,16,16,8,24,120,121,15,1,2,4.05344,0.274809,31.8015,76.8068,131,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mohammad Ashraful,0,0,0,0,0,0,8,0,12,4,16,16,8,24,120,121,15,1,2,2.17722,0.113924,19.4557,63.9085,79,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,5,4,1,9,0,0,10,2,24,5,29,28,11,39,0,160,7,0,2,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,5,0,5,16,0,0,10,2,24,5,29,28,11,39,0,160,7,0,2,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,0,0,0,0,0,0,10,2,24,5,29,28,11,39,0,160,7,0,2,2.35514,0.11215,23.1589,80.9011,107,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,3,0,3,14,0,0,11,0,12,14,26,16,21,37,161,161,11,1,2,3.93243,0.27027,33.9054,79.8028,74,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,RS Bopara,8,4,4,19,0,0,11,0,12,14,26,16,21,37,161,161,11,1,2,2.22115,0.144231,25.1538,75.9361,104,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MJ Prior,0,0,0,0,0,0,11,0,12,14,26,16,21,37,161,161,11,1,2,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,RS Bopara,9,4,5,14,0,0,14,0,16,12,28,20,22,42,0,328,8,1,2,2.22115,0.144231,25.1538,75.9361,104,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,5,0,5,17,0,0,14,0,16,12,28,20,22,42,0,328,8,1,2,3.93243,0.27027,33.9054,79.8028,74,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RS Morton,1,0,1,8,0,0,28,2,12,12,24,32,20,52,329,270,1,0,2,2.2963,0.222222,28.8889,67.0103,27,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,7,4,3,7,0,0,28,2,12,12,24,32,20,52,329,270,1,0,2,3.57143,0.396825,40.8254,68.0783,63,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MJ Prior,1,0,1,4,0,0,5,2,0,13,13,4,14,18,0,203,2,0,2,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,JL Denly,4,4,0,12,0,0,5,2,0,13,13,4,14,18,0,203,2,0,2,3.55556,0.222222,29.3333,63.1579,9,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,AC Botha,2,0,2,4,0,0,29,2,22,12,34,38,25,63,204,112,5,1,2,1.25,0.0833333,14.3333,53.75,12,3
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,PR Stirling,11,8,3,12,0,0,29,2,22,12,34,38,25,63,204,112,5,1,2,3.47826,0.173913,24.2174,88.1329,23,0
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,KJ O'Brien,0,0,0,0,0,0,29,2,22,12,34,38,25,63,204,112,5,1,2,2.64706,0.0588235,22.3824,79.4363,34,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,JF Mooney,0,0,0,0,0,0,29,2,22,12,34,38,25,63,204,112,5,1,2,1.47619,0,13.7619,72.796,21,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,TM Dilshan,19,12,7,21,0,0,28,0,36,13,49,52,25,77,0,219,4,0,2,4.60199,0.273632,38.3632,86.0219,201,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,9,4,5,10,0,0,28,0,36,13,49,52,25,77,0,219,4,0,2,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,0,0,0,0,0,0,28,0,36,13,49,52,25,77,0,219,4,0,2,4.33659,0.360976,41.9854,80.6276,205,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Khurram Manzoor,2,0,2,17,0,0,7,0,20,4,24,24,7,31,220,220,1,0,2,3.33333,0.5,33.6667,62.5387,6,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Salman Butt,5,4,1,13,0,0,7,0,20,4,24,24,7,31,220,220,1,0,2,5.4359,0.384615,42.3846,78.8645,39,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,15,12,3,12,0,0,35,0,16,3,19,48,6,54,0,290,4,0,2,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,0,0,0,0,0,0,35,0,16,3,19,48,6,54,0,290,4,0,2,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,TM Dilshan,20,20,0,21,0,0,35,0,16,3,19,48,6,54,0,290,4,0,2,4.60199,0.273632,38.3632,86.0219,201,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Salman Butt,12,8,4,20,0,0,18,3,12,8,20,24,14,38,291,161,1,0,2,5.4359,0.384615,42.3846,78.8645,39,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,0,0,0,1,0,0,18,3,12,8,20,24,14,38,291,161,1,0,2,2.77551,0.193878,28.7041,81.4418,98,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,8,4,4,16,0,0,14,0,0,14,14,8,20,28,0,309,1,0,2,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,TM Dilshan,6,4,2,14,0,0,14,0,0,14,14,8,20,28,0,309,1,0,2,4.60199,0.273632,38.3632,86.0219,201,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Kamran Akmal,3,0,3,6,0,0,10,2,8,8,16,12,14,26,310,75,4,1,2,3.01124,0.11236,23.0787,81.4433,89,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Khurram Manzoor,3,0,3,18,0,0,10,2,8,8,16,12,14,26,310,75,4,1,2,3.33333,0.5,33.6667,62.5387,6,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Misbah-ul-Haq,0,0,0,0,0,0,10,2,8,8,16,12,14,26,310,75,4,1,2,2.95238,0.285714,34.9921,71.8195,126,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,0,0,0,0,0,0,10,2,8,8,16,12,14,26,310,75,4,1,2,2.77551,0.193878,28.7041,81.4418,98,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shahid Afridi,0,0,0,0,0,0,10,2,8,8,16,12,14,26,310,75,4,1,2,2.72917,0.0972222,21.4097,127.766,144,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Umar Gul,0,0,0,0,0,0,10,2,8,8,16,12,14,26,310,75,4,1,2,0.77193,0,7.14035,68.2886,57,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,10,8,2,12,0,0,12,1,16,4,20,24,8,32,0,246,1,1,2,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,2,0,2,15,0,0,12,1,16,4,20,24,8,32,0,246,1,1,2,4.33659,0.360976,41.9854,80.6276,205,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SK Raina,2,0,2,5,0,0,18,1,18,11,29,22,25,47,247,247,7,0,2,3.11111,0.216374,28.9064,91.8944,171,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,G Gambhir,11,4,7,9,0,0,18,1,18,11,29,22,25,47,247,247,7,0,2,3.99145,0.333333,37.4701,84.1944,117,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,V Sehwag,6,4,2,10,0,0,27,1,16,17,33,32,28,60,0,256,3,0,2,5.88636,0.238636,38.8295,108.649,88,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,G Gambhir,15,12,3,13,0,0,27,1,16,17,33,32,28,60,0,256,3,0,2,3.99145,0.333333,37.4701,84.1944,117,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,0,0,0,0,0,0,27,1,16,17,33,32,28,60,0,256,3,0,2,4.05833,0.258333,32.525,83.8093,120,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,3,0,3,4,0,0,27,1,8,6,14,16,25,41,257,241,6,1,2,4.33659,0.360976,41.9854,80.6276,205,4
