Team,Total Matches Played,Runs Scored,Wickets Lost,Got All Out,Runs Conceded,Opponent Wickets Taken,Opponent All Out,Batsman,Player Total Runs,Player Home Runs,Player Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Total Runs in Segment,Total HR till Segment,Total NHR till Segment,Total Runs Till Segment,Target,Final Runs Made,Extras,Home,Segment,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played,ClusterID
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,CJ Ferguson,0,0,0,0,40,0,19,1,4,8,12,28,43,71,0,249,4,0,4,2.47826,0.173913,26.3478,80.4781,23,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,44,24,20,47,40,0,31,1,12,10,22,48,45,93,250,210,4,1,4,3.93243,0.27027,33.9054,79.8028,74,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MJ Prior,0,0,0,1,40,0,31,1,12,10,22,48,45,93,250,210,4,1,4,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,0,0,0,0,40,0,31,1,12,10,22,48,45,93,250,210,4,1,4,3.13043,0.23913,32.6739,81.1994,46,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,0,0,0,0,40,0,31,1,12,10,22,48,45,93,250,210,4,1,4,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,41,24,17,51,42,2,17,1,4,20,24,38,45,83,0,228,4,1,4,3.93243,0.27027,33.9054,79.8028,74,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,0,0,0,1,42,2,17,1,4,20,24,38,45,83,0,228,4,1,4,2.62366,0.193548,30.5161,76.8065,93,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,CL White,16,8,8,30,27,1,26,1,8,13,21,32,42,74,229,230,5,0,4,2.66176,0.191176,28.8235,80.1308,68,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,1,0,1,7,27,1,26,1,8,13,21,32,42,74,229,230,5,0,4,3.10294,0.301471,35.9265,74.0303,136,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,46,28,18,46,56,1,25,0,4,12,16,52,45,97,0,220,3,1,4,3.93243,0.27027,33.9054,79.8028,74,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,RS Bopara,24,12,12,29,56,1,25,0,4,12,16,52,45,97,0,220,3,1,4,2.22115,0.144231,25.1538,75.9361,104,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MJ Prior,0,0,0,0,56,1,25,0,4,12,16,52,45,97,0,220,3,1,4,2.27083,0.0625,21.6875,76.4879,48,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,14,4,10,10,47,1,36,0,8,14,22,48,57,105,221,221,5,0,4,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,TD Paine,43,20,23,50,47,1,36,0,8,14,22,48,57,105,221,221,5,0,4,3.3913,0.217391,27.6522,65.7704,23,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,0,0,0,0,47,1,36,0,8,14,22,48,57,105,221,221,5,0,4,3.10294,0.301471,35.9265,74.0303,136,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,RS Bopara,7,0,7,6,46,0,25,1,8,15,23,48,46,94,0,299,3,1,4,2.22115,0.144231,25.1538,75.9361,104,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,JL Denly,29,16,13,48,46,0,25,1,8,15,23,48,46,94,0,299,3,1,4,3.55556,0.222222,29.3333,63.1579,9,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MJ Prior,0,0,0,0,46,0,25,1,8,15,23,48,46,94,0,299,3,1,4,2.27083,0.0625,21.6875,76.4879,48,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,0,0,0,0,50,1,30,1,12,13,25,66,39,105,300,302,2,0,4,3.10294,0.301471,35.9265,74.0303,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,28,22,6,27,50,1,30,1,12,13,25,66,39,105,300,302,2,0,4,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,3,0,3,9,30,2,26,0,10,13,23,50,29,79,0,296,13,0,4,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,TD Paine,43,32,11,61,30,2,26,0,10,13,23,50,29,79,0,296,13,0,4,3.3913,0.217391,27.6522,65.7704,23,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,EJG Morgan,0,0,0,0,40,1,16,3,0,18,18,26,48,74,297,185,4,1,4,3.19549,0.233083,30.0526,86.9291,133,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,1,0,1,5,40,1,16,3,0,18,18,26,48,74,297,185,4,1,4,3.13043,0.23913,32.6739,81.1994,46,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,12,4,8,39,30,2,24,0,0,15,15,36,33,69,0,176,4,0,4,3.10294,0.301471,35.9265,74.0303,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,38,28,10,44,30,2,24,0,0,15,15,36,33,69,0,176,4,0,4,4.17431,0.33945,38.1009,80.8606,109,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,36,16,20,62,33,0,29,0,8,17,25,44,43,87,177,177,17,1,4,3.93243,0.27027,33.9054,79.8028,74,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,JL Denly,26,20,6,39,33,0,29,0,8,17,25,44,43,87,177,177,17,1,4,3.55556,0.222222,29.3333,63.1579,9,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,4,0,4,13,54,0,14,2,8,13,21,48,41,89,0,283,2,1,4,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,2,0,2,6,54,0,14,2,8,13,21,48,41,89,0,283,2,1,4,5.04969,0.403727,47.2174,98.8428,161,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mohammad Ashraful,31,20,11,29,42,2,17,2,4,9,13,40,32,72,284,222,19,0,4,2.17722,0.113924,19.4557,63.9085,79,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Shakib Al Hasan,0,0,0,4,42,2,17,2,4,9,13,40,32,72,284,222,19,0,4,2.86992,0.252033,29.9106,79.0163,123,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DJ Hussey,1,0,1,2,41,1,36,1,12,14,26,54,49,103,0,286,4,0,4,2.54386,0.245614,29.2105,87.8628,57,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Haddin,38,22,16,40,41,1,36,1,12,14,26,54,49,103,0,286,4,0,4,3.14737,0.147368,26.7789,81.382,95,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,HH Gibbs,32,20,12,35,45,1,38,0,0,14,14,48,49,97,287,145,6,1,4,4.61538,0.307692,35.6923,83.4157,52,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,GC Smith,44,24,20,43,45,1,38,0,0,14,14,48,49,97,287,145,6,1,4,3.97,0.29,33.57,79.6819,100,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,0,0,0,0,45,1,38,0,0,14,14,48,49,97,287,145,6,1,4,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JP Duminy,0,0,0,0,45,1,38,0,0,14,14,48,49,97,287,145,6,1,4,2.3252,0.186992,29.9675,80.2351,123,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,CJ Ferguson,11,4,7,26,28,5,11,1,8,14,22,26,35,61,0,131,4,0,4,2.47826,0.173913,26.3478,80.4781,23,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MG Johnson,2,0,2,10,28,5,11,1,8,14,22,26,35,61,0,131,4,0,4,1.18519,0.0246914,10.7901,94.181,81,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,27,20,7,31,48,1,21,1,0,14,14,40,43,83,132,132,10,1,4,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,0,0,0,5,48,1,21,1,0,14,14,40,43,83,132,132,10,1,4,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JP Duminy,0,0,0,0,48,1,21,1,0,14,14,40,43,83,132,132,10,1,4,2.3252,0.186992,29.9675,80.2351,123,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,15,8,7,28,31,1,18,1,8,11,19,32,36,68,0,289,2,1,4,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,0,0,0,3,31,1,18,1,8,11,19,32,36,68,0,289,2,1,4,5.04969,0.403727,47.2174,98.8428,161,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,17,8,9,24,28,1,24,0,4,16,20,20,52,72,290,264,2,0,4,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,20,4,16,32,28,1,24,0,4,16,20,20,52,72,290,264,2,0,4,3.10294,0.301471,35.9265,74.0303,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DJ Hussey,0,0,0,0,28,1,24,0,4,16,20,20,52,72,290,264,2,0,4,2.54386,0.245614,29.2105,87.8628,57,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,HH Gibbs,37,24,13,47,43,0,19,1,10,16,26,42,46,88,0,317,6,1,4,4.61538,0.307692,35.6923,83.4157,52,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,5,0,5,16,43,0,19,1,10,16,26,42,46,88,0,317,6,1,4,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,0,0,0,0,43,0,19,1,10,16,26,42,46,88,0,317,6,1,4,5.04969,0.403727,47.2174,98.8428,161,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,38,16,22,52,43,0,41,0,20,13,33,62,55,117,318,256,6,0,4,3.10294,0.301471,35.9265,74.0303,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Haddin,46,26,20,40,43,0,41,0,20,13,33,62,55,117,318,256,6,0,4,3.14737,0.147368,26.7789,81.382,95,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Haddin,53,30,23,48,70,0,38,0,8,9,17,74,51,125,0,303,3,0,4,3.14737,0.147368,26.7789,81.382,95,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,55,36,19,42,70,0,38,0,8,9,17,74,51,125,0,303,3,0,4,3.10294,0.301471,35.9265,74.0303,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,0,0,0,0,70,0,38,0,8,9,17,74,51,125,0,303,3,0,4,4.17431,0.33945,38.1009,80.8606,109,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,HH Gibbs,33,22,11,51,55,1,28,0,8,13,21,64,40,104,304,256,4,1,4,4.61538,0.307692,35.6923,83.4157,52,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,30,22,8,25,55,1,28,0,8,13,21,64,40,104,304,256,4,1,4,3.58621,0.356322,37.2644,76.4442,87,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,SE Marsh,27,12,15,37,45,1,28,0,0,21,21,36,58,94,0,271,3,1,4,3.66667,0.291667,35.5417,74.7918,48,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,40,20,20,42,45,1,28,0,0,21,21,36,58,94,0,271,3,1,4,4.17431,0.33945,38.1009,80.8606,109,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JP Duminy,14,0,14,25,34,2,31,0,4,17,21,28,58,86,272,272,8,0,4,2.3252,0.186992,29.9675,80.2351,123,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,28,12,16,37,34,2,31,0,4,17,21,28,58,86,272,272,8,0,4,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,ND McKenzie,0,0,0,0,34,2,31,0,4,17,21,28,58,86,272,272,8,0,4,2.25,0.25,27,64.2857,4,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,SE Marsh,31,20,11,51,36,1,25,0,8,23,31,44,48,92,0,249,6,1,4,3.66667,0.291667,35.5417,74.7918,48,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,25,12,13,33,36,1,25,0,8,23,31,44,48,92,0,249,6,1,4,4.17431,0.33945,38.1009,80.8606,109,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,23,12,11,33,26,1,24,1,4,14,18,20,48,68,250,244,4,0,4,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,0,0,0,2,26,1,24,1,4,14,18,20,48,68,250,244,4,0,4,5.04969,0.403727,47.2174,98.8428,161,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DA Warner,64,36,28,53,55,0,29,0,20,15,35,60,59,119,0,269,9,1,4,4.20312,0.265625,35.2031,87.7336,64,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,SE Marsh,20,4,16,39,55,0,29,0,20,15,35,60,59,119,0,269,9,1,4,3.66667,0.291667,35.5417,74.7918,48,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,0,0,0,0,55,0,29,0,20,15,35,60,59,119,0,269,9,1,4,4.17431,0.33945,38.1009,80.8606,109,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,23,12,11,33,57,1,35,0,8,21,29,70,51,121,270,270,11,0,4,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,HH Gibbs,56,46,10,39,57,1,35,0,8,21,29,70,51,121,270,270,11,0,4,4.61538,0.307692,35.6923,83.4157,52,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,0,0,0,0,57,1,35,0,8,21,29,70,51,121,270,270,11,0,4,5.04969,0.403727,47.2174,98.8428,161,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,50,36,14,47,62,2,24,0,0,19,19,62,43,105,0,222,7,1,4,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,22,14,8,30,62,2,24,0,0,19,19,62,43,105,0,222,7,1,4,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DJ Hussey,0,0,0,0,62,2,24,0,0,19,19,62,43,105,0,222,7,1,4,2.54386,0.245614,29.2105,87.8628,57,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,13,8,5,11,58,1,38,1,0,14,14,68,42,110,223,223,5,0,4,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,HM Amla,32,16,16,39,58,1,38,1,0,14,14,68,42,110,223,223,5,0,4,5.20168,0.403361,48.7899,86.9292,119,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,HM Amla,35,22,13,43,33,1,19,1,0,20,20,26,46,72,0,288,11,0,4,5.20168,0.403361,48.7899,86.9292,119,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,0,0,0,5,33,1,19,1,0,20,20,26,46,72,0,288,11,0,4,5.04969,0.403727,47.2174,98.8428,161,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DJ Hussey,2,0,2,5,36,3,17,1,0,13,13,26,40,66,289,249,9,1,4,2.54386,0.245614,29.2105,87.8628,57,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,12,4,8,22,36,3,17,1,0,13,13,26,40,66,289,249,9,1,4,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DJ Hussey,4,0,4,11,26,2,10,1,8,10,18,16,38,54,0,181,1,1,4,2.54386,0.245614,29.2105,87.8628,57,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,5,0,5,21,26,2,10,1,8,10,18,16,38,54,0,181,1,1,4,3.10294,0.301471,35.9265,74.0303,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,0,0,0,0,26,2,10,1,8,10,18,16,38,54,0,181,1,1,4,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Haddin,0,0,0,0,26,2,10,1,8,10,18,16,38,54,0,181,1,1,4,3.14737,0.147368,26.7789,81.382,95,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,LRPL Taylor,5,4,1,13,20,1,7,2,8,12,20,26,21,47,182,182,13,0,4,3.68382,0.301471,36.7206,79.3959,136,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,GD Elliott,2,0,2,7,20,1,7,2,8,12,20,26,21,47,182,182,13,0,4,2.67188,0.203125,29.4375,79.7629,64,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,31,8,23,45,34,2,17,0,8,12,20,24,47,71,0,225,1,1,4,3.10294,0.301471,35.9265,74.0303,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DJ Hussey,6,4,2,14,34,2,17,0,8,12,20,24,47,71,0,225,1,1,4,2.54386,0.245614,29.2105,87.8628,57,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,0,0,0,0,34,2,17,0,8,12,20,24,47,71,0,225,1,1,4,2.7563,0.260504,34.084,82.4893,119,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,BB McCullum,28,8,20,45,38,1,19,0,4,10,14,28,43,71,226,226,4,0,4,3.98611,0.201389,29.9028,98.4004,144,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,PG Fulton,21,12,9,33,38,1,19,0,4,10,14,28,43,71,226,226,4,0,4,2.75,0.1875,27.4062,67.4615,32,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,LRPL Taylor,0,0,0,0,38,1,19,0,4,10,14,28,43,71,226,226,4,0,4,3.68382,0.301471,36.7206,79.3959,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Haddin,27,4,23,43,44,0,21,0,28,14,42,48,59,107,0,301,0,1,4,3.14737,0.147368,26.7789,81.382,95,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,38,16,22,47,44,0,21,0,28,14,42,48,59,107,0,301,0,1,4,3.10294,0.301471,35.9265,74.0303,136,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,GD Elliott,24,8,16,34,30,2,31,0,0,18,18,30,49,79,302,269,12,0,4,2.67188,0.203125,29.4375,79.7629,64,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,PG Fulton,27,14,13,38,30,2,31,0,0,18,18,30,49,79,302,269,12,0,4,2.75,0.1875,27.4062,67.4615,32,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,MJ Guptill,29,14,15,57,32,0,18,0,8,18,26,22,54,76,0,244,2,0,4,4.8087,0.313043,38.1217,82.7482,115,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,BB McCullum,21,0,21,34,32,0,18,0,8,18,26,22,54,76,0,244,2,0,4,3.98611,0.201389,29.9028,98.4004,144,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,PG Fulton,0,0,0,0,32,0,18,0,8,18,26,22,54,76,0,244,2,0,4,2.75,0.1875,27.4062,67.4615,32,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Haddin,26,20,6,44,39,1,16,1,10,18,28,42,41,83,245,247,3,1,4,3.14737,0.147368,26.7789,81.382,95,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DJ Hussey,0,0,0,1,39,1,16,1,10,18,28,42,41,83,245,247,3,1,4,2.54386,0.245614,29.2105,87.8628,57,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,2,0,2,5,39,1,21,1,8,20,28,34,54,88,0,270,15,0,4,3.13043,0.23913,32.6739,81.1994,46,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,RS Bopara,26,12,14,49,39,1,21,1,8,20,28,34,54,88,0,270,15,0,4,2.22115,0.144231,25.1538,75.9361,104,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,LMP Simmons,26,12,14,46,27,1,23,0,10,11,21,34,37,71,271,244,11,1,4,3.3125,0.28125,30.5938,71.4338,64,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,22,12,10,35,27,1,23,0,10,11,21,34,37,71,271,244,11,1,4,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,16,4,12,30,39,2,17,0,4,18,22,36,42,78,0,264,2,1,4,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,20,12,8,35,39,2,17,0,4,18,22,36,42,78,0,264,2,1,4,3.57143,0.396825,40.8254,68.0783,63,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,24,12,12,31,49,2,16,0,0,14,14,40,39,79,265,243,9,0,4,3.93243,0.27027,33.9054,79.8028,74,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,15,8,7,28,49,2,16,0,0,14,14,40,39,79,265,243,9,0,4,3.13043,0.23913,32.6739,81.1994,46,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,0,0,0,0,49,2,16,0,0,14,14,40,39,79,265,243,9,0,4,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,1,0,1,4,18,2,15,3,8,4,12,24,21,45,0,117,10,0,4,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MJ Prior,0,0,0,0,18,2,15,3,8,4,12,24,21,45,0,117,10,0,4,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AD Mascarenhas,0,0,0,0,18,2,15,3,8,4,12,24,21,45,0,117,10,0,4,1.83333,0.0833333,18.5,89.5161,12,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,2,0,2,11,54,0,25,2,12,16,28,72,35,107,0,239,0,1,4,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,D Ramdin,0,0,0,0,54,0,25,2,12,16,28,72,35,107,0,239,0,1,4,1.7439,0.097561,19.1951,81.1759,82,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,2,0,2,1,54,0,25,2,12,16,28,72,35,107,0,239,0,1,4,3.57143,0.396825,40.8254,68.0783,63,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MJ Prior,1,0,1,1,62,0,42,1,8,16,24,52,76,128,240,136,8,0,4,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,68,38,30,52,62,0,42,1,8,16,24,52,76,128,240,136,8,0,4,3.93243,0.27027,33.9054,79.8028,74,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,RS Bopara,32,18,14,40,57,1,26,0,6,16,22,46,59,105,0,172,5,0,4,2.22115,0.144231,25.1538,75.9361,104,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,48,22,26,48,57,1,26,0,6,16,22,46,59,105,0,172,5,0,4,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,0,0,0,0,57,1,26,0,6,16,22,46,59,105,0,172,5,0,4,3.13043,0.23913,32.6739,81.1994,46,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,0,0,0,0,57,1,26,0,6,16,22,46,59,105,0,172,5,0,4,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,A Flintoff,0,0,0,0,57,1,26,0,6,16,22,46,59,105,0,172,5,0,4,2.4375,0.09375,22.5,86.5385,32,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,KA Pollard,1,0,1,3,44,3,22,1,10,18,28,40,54,94,173,146,6,1,4,2.70513,0.115385,24.5,88.0645,78,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,12,6,6,19,44,3,22,1,10,18,28,40,54,94,173,146,6,1,4,2.35514,0.11215,23.1589,80.9011,107,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,V Sehwag,37,24,13,40,50,0,32,0,20,14,34,76,40,116,0,387,12,1,4,5.88636,0.238636,38.8295,108.649,88,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,G Gambhir,45,32,13,54,50,0,32,0,20,14,34,76,40,116,0,387,12,1,4,3.99145,0.333333,37.4701,84.1944,117,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,17,12,5,24,32,2,28,2,10,15,25,46,39,85,388,229,4,0,4,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,10,8,2,15,32,2,28,2,10,15,25,46,39,85,388,229,4,0,4,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,SR Patel,0,0,0,0,32,2,28,2,10,15,25,46,39,85,388,229,4,0,4,2.22727,0.0454545,21.9091,90.6015,22,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,G Gambhir,25,16,9,32,37,3,13,0,22,13,35,56,29,85,0,292,11,1,4,3.99145,0.333333,37.4701,84.1944,117,4
