Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Runs Made,Team,Home
V Kohli,0.0,0.0,0.0,0,0.0,0,29.0,0,16,7,0,268,India,0
KC Sangakkara,2.0,0.0,2.0,8,0.0,0,16.0,1,12,10,269,187,Sri Lanka,1
WU Tharanga,14.0,4.0,10.0,21,0.0,0,16.0,1,12,10,269,187,Sri Lanka,1
DPMD Jayawardene,0.0,0.0,0.0,0,0.0,0,16.0,1,12,10,269,187,Sri Lanka,1
PJ Ingram,12.0,8.0,4.0,15,0.0,0,26.0,1,0,5,0,288,New Zealand,0
KS Williamson,0.0,0.0,0.0,0,0.0,0,26.0,1,0,5,0,288,New Zealand,0
SB Styris,0.0,0.0,0.0,0,0.0,0,26.0,1,0,5,0,288,New Zealand,0
LRPL Taylor,3.0,0.0,3.0,9,0.0,0,26.0,1,0,5,0,288,New Zealand,0
KD Karthik,8.0,4.0,4.0,14,0.0,0,21.0,0,12,9,289,88,India,0
V Sehwag,13.0,8.0,5.0,17,0.0,0,21.0,0,12,9,289,88,India,0
Yuvraj Singh,0.0,0.0,0.0,0,0.0,0,21.0,0,12,9,289,88,India,0
RG Sharma,0.0,0.0,0.0,0,0.0,0,21.0,0,12,9,289,88,India,0
SK Raina,0.0,0.0,0.0,0,0.0,0,21.0,0,12,9,289,88,India,0
DPMD Jayawardene,1.0,0.0,1.0,5,0.0,0,18.0,2,12,7,0,170,Sri Lanka,1
TM Dilshan,15.0,8.0,7.0,12,0.0,0,18.0,2,12,7,0,170,Sri Lanka,1
TT Samaraweera,0.0,0.0,0.0,0,0.0,0,18.0,2,12,7,0,170,Sri Lanka,1
V Sehwag,2.0,0.0,2.0,10,0.0,0,9.0,0,8,7,171,171,India,0
KD Karthik,7.0,0.0,7.0,22,0.0,0,9.0,0,8,7,171,171,India,0
V Kohli,0.0,0.0,0.0,0,0.0,0,9.0,0,8,7,171,171,India,0
BJ Watling,8.0,4.0,4.0,9,0.0,0,12.0,1,24,8,0,192,New Zealand,0
LRPL Taylor,4.0,0.0,4.0,22,0.0,0,12.0,1,24,8,0,192,New Zealand,0
KC Sangakkara,2.0,0.0,2.0,4,0.0,0,19.0,1,12,11,193,195,Sri Lanka,1
WU Tharanga,12.0,8.0,4.0,18,0.0,0,19.0,1,12,11,193,195,Sri Lanka,1
V Kohli,8.0,4.0,4.0,12,0.0,0,25.0,1,20,4,0,223,India,0
Yuvraj Singh,0.0,0.0,0.0,0,0.0,0,25.0,1,20,4,0,223,India,0
V Sehwag,17.0,12.0,5.0,17,0.0,0,25.0,1,20,4,0,223,India,0
GD Elliott,0.0,0.0,0.0,2,0.0,0,10.0,3,0,3,224,118,New Zealand,0
SB Styris,0.0,0.0,0.0,2,0.0,0,10.0,3,0,3,224,118,New Zealand,0
KS Williamson,0.0,0.0,0.0,0,0.0,0,10.0,3,0,3,224,118,New Zealand,0
V Sehwag,12.0,8.0,4.0,10,0.0,0,20.0,0,12,3,0,103,India,0
RG Sharma,0.0,0.0,0.0,0,0.0,0,20.0,0,12,3,0,103,India,0
KD Karthik,8.0,0.0,8.0,20,0.0,0,20.0,0,12,3,0,103,India,0
Yuvraj Singh,0.0,0.0,0.0,0,0.0,0,20.0,0,12,3,0,103,India,0
DPMD Jayawardene,18.0,12.0,6.0,18,0.0,0,34.0,0,28,6,104,104,Sri Lanka,1
TM Dilshan,16.0,16.0,0.0,13,0.0,0,34.0,0,28,6,104,104,Sri Lanka,1
KC Sangakkara,0.0,0.0,0.0,0,0.0,0,34.0,0,28,6,104,104,Sri Lanka,1
TM Dilshan,10.0,8.0,2.0,11,0.0,0,14.0,0,20,10,0,299,Sri Lanka,1
DPMD Jayawardene,4.0,0.0,4.0,20,0.0,0,14.0,0,20,10,0,299,Sri Lanka,1
V Sehwag,24.0,20.0,4.0,17,0.0,0,31.0,1,12,9,300,225,India,0
V Kohli,7.0,4.0,3.0,14,0.0,0,31.0,1,12,9,300,225,India,0
Yuvraj Singh,0.0,0.0,0.0,0,0.0,0,31.0,1,12,9,300,225,India,0
Asad Shafiq,17.0,12.0,5.0,25,0.0,0,17.0,0,8,4,0,203,Pakistan,0
Mohammad Hafeez,0.0,0.0,0.0,8,0.0,0,17.0,0,8,4,0,203,Pakistan,0
Younis Khan,0.0,0.0,0.0,0,0.0,0,17.0,0,8,4,0,203,Pakistan,0
GC Smith,14.0,4.0,10.0,22,0.0,0,25.0,0,14,13,204,207,South Africa,0
JH Kallis,0.0,0.0,0.0,0,0.0,0,25.0,0,14,13,204,207,South Africa,0
HM Amla,11.0,4.0,7.0,8,0.0,0,25.0,0,14,13,204,207,South Africa,0
HM Amla,19.0,16.0,3.0,16,0.0,0,25.0,1,30,7,0,286,South Africa,0
CA Ingram,0.0,0.0,0.0,7,0.0,0,25.0,1,30,7,0,286,South Africa,0
Mohammad Hafeez,7.0,4.0,3.0,8,0.0,0,21.0,1,8,5,287,289,Pakistan,0
Younis Khan,13.0,12.0,1.0,12,0.0,0,21.0,1,8,5,287,289,Pakistan,0
Misbah-ul-Haq,0.0,0.0,0.0,0,0.0,0,21.0,1,8,5,287,289,Pakistan,0
AB de Villiers,1.0,0.0,1.0,2,0.0,0,16.0,2,4,17,0,228,South Africa,0
HM Amla,11.0,8.0,3.0,11,0.0,0,16.0,2,4,17,0,228,South Africa,0
Imran Farhat,5.0,0.0,5.0,17,0.0,0,9.0,0,4,7,229,226,Pakistan,0
Mohammad Hafeez,4.0,0.0,4.0,13,0.0,0,9.0,0,4,7,229,226,Pakistan,0
Younis Khan,0.0,0.0,0.0,0,0.0,0,9.0,0,4,7,229,226,Pakistan,0
Asad Shafiq,0.0,0.0,0.0,0,0.0,0,9.0,0,4,7,229,226,Pakistan,0
HM Amla,5.0,0.0,5.0,9,0.0,0,23.0,0,16,10,0,274,South Africa,0
GC Smith,18.0,12.0,6.0,21,0.0,0,23.0,0,16,10,0,274,South Africa,0
JH Kallis,0.0,0.0,0.0,0,0.0,0,23.0,0,16,10,0,274,South Africa,0
Younis Khan,10.0,0.0,10.0,12,0.0,0,30.0,1,16,15,275,275,Pakistan,0
Mohammad Hafeez,18.0,4.0,14.0,16,0.0,0,30.0,1,16,15,275,275,Pakistan,0
HM Amla,22.0,16.0,6.0,15,0.0,0,36.0,1,26,10,0,317,South Africa,0
JH Kallis,0.0,0.0,0.0,0,0.0,0,36.0,1,26,10,0,317,South Africa,0
Mohammad Hafeez,6.0,4.0,2.0,7,0.0,0,26.0,0,20,16,318,260,Pakistan,0
Shahzaib Hasan,20.0,16.0,4.0,24,0.0,0,26.0,0,20,16,318,260,Pakistan,0
GC Smith,10.0,8.0,2.0,12,0.0,0,40.0,0,20,12,0,351,South Africa,1
HM Amla,30.0,24.0,6.0,21,0.0,0,40.0,0,20,12,0,351,South Africa,1
CA Ingram,0.0,0.0,0.0,0,0.0,0,40.0,0,20,12,0,351,South Africa,1
BRM Taylor,13.0,8.0,5.0,14,0.0,0,30.0,0,12,13,352,287,Zimbabwe,0
H Masakadza,17.0,16.0,1.0,16,0.0,0,30.0,0,12,13,352,287,Zimbabwe,0
CJ Chibhabha,1.0,0.0,1.0,13,0.0,0,16.0,0,14,12,0,268,Zimbabwe,0
BRM Taylor,15.0,12.0,3.0,20,0.0,0,16.0,0,14,12,0,268,Zimbabwe,0
HM Amla,16.0,8.0,8.0,15,0.0,0,24.0,0,30,13,269,273,South Africa,1
GC Smith,8.0,4.0,4.0,16,0.0,0,24.0,0,30,13,269,273,South Africa,1
GC Smith,22.0,18.0,4.0,18,0.0,0,45.0,0,16,11,0,399,South Africa,1
JP Duminy,0.0,0.0,0.0,0,0.0,0,45.0,0,16,11,0,399,South Africa,1
HM Amla,23.0,18.0,5.0,16,0.0,0,45.0,0,16,11,0,399,South Africa,1
AB de Villiers,0.0,0.0,0.0,0,0.0,0,45.0,0,16,11,0,399,South Africa,1
CJ Chibhabha,9.0,6.0,3.0,12,0.0,0,23.0,2,24,7,400,127,Zimbabwe,0
T Taibu,4.0,4.0,0.0,4,0.0,0,23.0,2,24,7,400,127,Zimbabwe,0
CR Ervine,0.0,0.0,0.0,0,0.0,0,23.0,2,24,7,400,127,Zimbabwe,0
HM Amla,15.0,8.0,7.0,14,0.0,0,26.0,1,20,10,0,289,South Africa,1
CA Ingram,0.0,0.0,0.0,2,0.0,0,26.0,1,20,10,0,289,South Africa,1
RG Sharma,1.0,0.0,1.0,3,0.0,0,19.0,2,4,11,290,154,India,0
V Kohli,10.0,4.0,6.0,14,0.0,0,19.0,2,4,11,290,154,India,0
SR Tendulkar,0.0,0.0,0.0,6,0.0,0,12.0,0,8,7,0,190,India,0
M Vijay,12.0,8.0,4.0,24,0.0,0,12.0,0,8,7,0,190,India,0
V Kohli,0.0,0.0,0.0,0,0.0,0,12.0,0,8,7,0,190,India,0
CA Ingram,3.0,0.0,3.0,9,0.0,0,23.0,1,18,13,191,189,South Africa,1
GC Smith,16.0,12.0,4.0,12,0.0,0,23.0,1,18,13,191,189,South Africa,1
GC Smith,14.0,8.0,6.0,21,0.0,0,23.0,0,8,8,0,220,South Africa,1
HM Amla,9.0,4.0,5.0,9,0.0,0,23.0,0,8,8,0,220,South Africa,1
CA Ingram,0.0,0.0,0.0,0,0.0,0,23.0,0,8,8,0,220,South Africa,1
V Kohli,2.0,0.0,2.0,9,0.0,0,12.0,1,12,9,221,223,India,0
RG Sharma,9.0,4.0,5.0,14,0.0,0,12.0,1,12,9,221,223,India,0
HM Amla,6.0,4.0,2.0,17,0.0,0,9.0,0,28,15,0,265,South Africa,1
GC Smith,3.0,0.0,3.0,14,0.0,0,9.0,0,28,15,0,265,South Africa,1
V Kohli,10.0,8.0,2.0,9,0.0,0,19.0,1,4,9,266,142,India,0
PA Patel,8.0,8.0,0.0,15,0.0,0,19.0,1,4,9,266,142,India,0
Yuvraj Singh,0.0,0.0,0.0,0,0.0,0,19.0,1,4,9,266,142,India,0
HM Amla,14.0,12.0,2.0,11,0.0,0,27.0,1,16,5,0,250,South Africa,1
MN van Wyk,6.0,4.0,2.0,8,0.0,0,27.0,1,16,5,0,250,South Africa,1
PA Patel,17.0,8.0,9.0,20,0.0,0,23.0,1,24,5,251,234,India,0
V Kohli,1.0,0.0,1.0,2,0.0,0,23.0,1,24,5,251,234,India,0
MS Dhoni,0.0,0.0,0.0,0,0.0,0,23.0,1,24,5,251,234,India,0
Yuvraj Singh,0.0,0.0,0.0,0,0.0,0,23.0,1,24,5,251,234,India,0
TD Paine,7.0,4.0,3.0,13,0.0,0,7.0,1,12,6,0,289,Australia,0
MJ Clarke,0.0,0.0,0.0,6,0.0,0,7.0,1,12,6,0,289,Australia,0
MEK Hussey,0.0,0.0,0.0,0,0.0,0,7.0,1,12,6,0,289,Australia,0
M Vijay,5.0,4.0,1.0,10,0.0,0,18.0,1,12,4,290,292,India,1
V Kohli,13.0,4.0,9.0,19,0.0,0,18.0,1,12,4,290,292,India,1
Yuvraj Singh,0.0,0.0,0.0,0,0.0,0,18.0,1,12,4,290,292,India,1
AB Barath,5.0,4.0,1.0,14,0.0,0,10.0,0,22,8,0,203,West Indies,0
CH Gayle,5.0,0.0,5.0,17,0.0,0,10.0,0,22,8,0,203,West Indies,0
DM Bravo,0.0,0.0,0.0,0,0.0,0,10.0,0,22,8,0,203,West Indies,0
WU Tharanga,8.0,0.0,8.0,20,0.0,0,15.0,0,0,11,204,199,Sri Lanka,1
TM Dilshan,7.0,4.0,3.0,13,0.0,0,15.0,0,0,11,204,199,Sri Lanka,1
KC Sangakkara,0.0,0.0,0.0,0,0.0,0,15.0,0,0,11,204,199,Sri Lanka,1
TM Dilshan,14.0,6.0,8.0,18,0.0,0,22.0,0,12,15,0,277,Sri Lanka,1
WU Tharanga,8.0,4.0,4.0,12,0.0,0,22.0,0,12,15,0,277,Sri Lanka,1
KC Sangakkara,0.0,0.0,0.0,0,0.0,0,22.0,0,12,15,0,277,Sri Lanka,1
DM Bravo,16.0,12.0,4.0,16,0.0,0,17.0,2,8,9,278,251,West Indies,0
RR Sarwan,1.0,0.0,1.0,7,0.0,0,17.0,2,8,9,278,251,West Indies,0
G Gambhir,2.0,0.0,2.0,7,0.0,0,24.0,0,20,11,0,276,India,1
M Vijay,22.0,16.0,6.0,26,0.0,0,24.0,0,20,11,0,276,India,1
V Kohli,0.0,0.0,0.0,0,0.0,0,24.0,0,20,11,0,276,India,1
JM How,4.0,0.0,4.0,10,0.0,0,16.0,0,16,13,277,236,New Zealand,0
MJ Guptill,12.0,12.0,0.0,21,0.0,0,16.0,0,16,13,277,236,New Zealand,0
KS Williamson,0.0,0.0,0.0,0,0.0,0,16.0,0,16,13,277,236,New Zealand,0
KS Williamson,8.0,4.0,4.0,9,0.0,0,21.0,1,8,10,0,258,New Zealand,0
MJ Guptill,8.0,8.0,0.0,8,0.0,0,21.0,1,8,10,0,258,New Zealand,0
G Gambhir,11.0,8.0,3.0,13,0.0,0,18.0,0,20,14,259,259,India,1
M Vijay,7.0,0.0,7.0,17,0.0,0,18.0,0,20,14,259,259,India,1
LRPL Taylor,0.0,0.0,0.0,0,0.0,0,14.0,2,4,9,0,224,New Zealand,0
KS Williamson,2.0,0.0,2.0,15,0.0,0,14.0,2,4,9,0,224,New Zealand,0
G Gambhir,24.0,16.0,8.0,16,0.0,0,29.0,0,28,9,225,229,India,1
M Vijay,5.0,0.0,5.0,16,0.0,0,29.0,0,28,9,225,229,India,1
MJ Guptill,12.0,8.0,4.0,16,0.0,0,24.0,0,26,10,0,315,New Zealand,0
BB McCullum,12.0,12.0,0.0,18,0.0,0,24.0,0,26,10,0,315,New Zealand,0
JM How,0.0,0.0,0.0,0,0.0,0,24.0,0,26,10,0,315,New Zealand,0
G Gambhir,4.0,0.0,4.0,9,0.0,0,17.0,0,32,16,316,321,India,1
PA Patel,13.0,12.0,1.0,22,0.0,0,17.0,0,32,16,316,321,India,1
V Kohli,0.0,0.0,0.0,0,0.0,0,17.0,0,32,16,316,321,India,1
LRPL Taylor,5.0,4.0,1.0,5,0.0,0,24.0,2,16,5,0,103,New Zealand,0
SB Styris,0.0,0.0,0.0,0,0.0,0,24.0,2,16,5,0,103,New Zealand,0
JM How,5.0,4.0,1.0,11,0.0,0,24.0,2,16,5,0,103,New Zealand,0
PA Patel,6.0,0.0,6.0,15,0.0,0,14.0,2,20,8,104,107,India,1
Yuvraj Singh,6.0,4.0,2.0,5,0.0,0,14.0,2,20,8,104,107,India,1
Younis Khan,3.0,0.0,3.0,4,0.0,0,10.0,1,12,5,0,124,Pakistan,0
Kamran Akmal,7.0,4.0,3.0,18,0.0,0,10.0,1,12,5,0,124,Pakistan,0
Asad Shafiq,0.0,0.0,0.0,0,0.0,0,10.0,1,12,5,0,124,Pakistan,0
Misbah-ul-Haq,0.0,0.0,0.0,0,0.0,0,10.0,1,12,5,0,124,Pakistan,0
JD Ryder,22.0,14.0,8.0,15,0.0,0,36.0,0,22,19,125,125,New Zealand,1
MJ Guptill,14.0,4.0,10.0,18,0.0,0,36.0,0,22,19,125,125,New Zealand,1
Mohammad Hafeez,6.0,0.0,6.0,16,0.0,0,13.0,2,22,8,0,293,Pakistan,0
Younis Khan,1.0,0.0,1.0,2,0.0,0,13.0,2,22,8,0,293,Pakistan,0
JM How,9.0,4.0,5.0,12,0.0,0,26.0,0,26,8,294,250,New Zealand,1
MJ Guptill,17.0,16.0,1.0,18,0.0,0,26.0,0,26,8,294,250,New Zealand,1
LRPL Taylor,0.0,0.0,0.0,0,0.0,0,26.0,0,26,8,294,250,New Zealand,1
JM How,11.0,8.0,3.0,20,0.0,0,20.0,0,14,4,0,262,New Zealand,1
MJ Guptill,9.0,8.0,1.0,11,0.0,0,20.0,0,14,4,0,262,New Zealand,1
LRPL Taylor,0.0,0.0,0.0,0,0.0,0,20.0,0,14,4,0,262,New Zealand,1
KS Williamson,0.0,0.0,0.0,0,0.0,0,20.0,0,14,4,0,262,New Zealand,1
SB Styris,0.0,0.0,0.0,0,0.0,0,20.0,0,14,4,0,262,New Zealand,1
Ahmed Shehzad,21.0,16.0,5.0,18,0.0,0,24.0,0,20,8,263,264,Pakistan,0
Mohammad Hafeez,3.0,0.0,3.0,13,0.0,0,24.0,0,20,8,263,264,Pakistan,0
Kamran Akmal,0.0,0.0,0.0,0,0.0,0,24.0,0,20,8,263,264,Pakistan,0
Mohammad Hafeez,6.0,4.0,2.0,13,0.0,0,11.0,0,16,8,0,268,Pakistan,0
Ahmed Shehzad,5.0,4.0,1.0,17,0.0,0,11.0,0,16,8,0,268,Pakistan,0
Kamran Akmal,0.0,0.0,0.0,0,0.0,0,11.0,0,16,8,0,268,Pakistan,0
JM How,4.0,0.0,4.0,16,0.0,0,14.0,1,12,11,269,227,New Zealand,1
MJ Guptill,10.0,8.0,2.0,15,0.0,0,14.0,1,12,11,269,227,New Zealand,1
JD Ryder,1.0,0.0,1.0,4,0.0,0,19.0,1,34,13,0,311,New Zealand,1
MJ Guptill,6.0,4.0,2.0,16,0.0,0,19.0,1,34,13,0,311,New Zealand,1
Mohammad Hafeez,19.0,14.0,5.0,11,0.0,0,27.0,1,4,13,312,254,Pakistan,0
Younis Khan,0.0,0.0,0.0,0,0.0,0,27.0,1,4,13,312,254,Pakistan,0
Kamran Akmal,2.0,0.0,2.0,7,0.0,0,27.0,1,4,13,312,254,Pakistan,0
C Kieswetter,7.0,0.0,7.0,19,0.0,0,26.0,1,26,7,0,229,England,1
IJL Trott,14.0,12.0,2.0,11,0.0,0,26.0,1,26,7,0,229,England,1
KP Pietersen,0.0,0.0,0.0,0,0.0,0,26.0,1,26,7,0,229,England,1
SHT Kandamby,1.0,0.0,1.0,2,0.0,0,13.0,4,8,9,230,121,Sri Lanka,0
AD Mathews,0.0,0.0,0.0,1,0.0,0,13.0,4,8,9,230,121,Sri Lanka,0
DPMD Jayawardene,7.0,0.0,7.0,21,0.0,0,16.0,1,20,10,0,309,Sri Lanka,0
LD Chandimal,0.0,0.0,0.0,0,0.0,0,16.0,1,20,10,0,309,Sri Lanka,0
KC Sangakkara,0.0,0.0,0.0,0,0.0,0,16.0,1,20,10,0,309,Sri Lanka,0
C Kieswetter,20.0,14.0,6.0,16,0.0,0,34.0,0,0,16,310,240,England,1
AN Cook,14.0,8.0,6.0,16,0.0,0,34.0,0,0,16,310,240,England,1
AN Cook,14.0,12.0,2.0,18,0.0,0,17.0,0,8,7,0,246,England,1
C Kieswetter,3.0,0.0,3.0,12,0.0,0,17.0,0,8,7,0,246,England,1
IJL Trott,0.0,0.0,0.0,0,0.0,0,17.0,0,8,7,0,246,England,1
KP Pietersen,0.0,0.0,0.0,0,0.0,0,17.0,0,8,7,0,246,England,1
DPMD Jayawardene,26.0,20.0,6.0,23,0.0,0,29.0,1,20,11,247,249,Sri Lanka,0
LD Chandimal,0.0,0.0,0.0,1,0.0,0,29.0,1,20,11,247,249,Sri Lanka,0
KC Sangakkara,0.0,0.0,0.0,5,0.0,0,9.0,3,12,5,0,174,Sri Lanka,0
SHT Kandamby,0.0,0.0,0.0,5,0.0,0,9.0,3,12,5,0,174,Sri Lanka,0
S Randiv,0.0,0.0,0.0,0,0.0,0,9.0,3,12,5,0,174,Sri Lanka,0
AN Cook,25.0,20.0,5.0,16,0.0,0,37.0,0,24,6,175,171,England,1
C Kieswetter,12.0,12.0,0.0,14,0.0,0,37.0,0,24,6,175,171,England,1
AN Cook,8.0,4.0,4.0,11,0.0,0,27.0,0,20,16,0,268,England,1
C Kieswetter,19.0,14.0,5.0,23,0.0,0,27.0,0,20,16,0,268,England,1
DPMD Jayawardene,5.0,0.0,5.0,5,0.0,0,22.0,2,4,8,269,252,Sri Lanka,0
KC Sangakkara,9.0,4.0,5.0,12,0.0,0,22.0,2,4,8,269,252,Sri Lanka,0
LD Chandimal,0.0,0.0,0.0,0,0.0,0,22.0,2,4,8,269,252,Sri Lanka,0
R Dravid,6.0,4.0,2.0,8,0.0,0,35.0,1,14,19,0,187,India,0
AM Rahane,1.0,0.0,1.0,4,0.0,0,35.0,1,14,19,0,187,India,0
C Kieswetter,38.0,30.0,8.0,22,0.0,0,54.0,0,24,23,188,188,England,1
AN Cook,16.0,8.0,8.0,10,0.0,0,54.0,0,24,23,188,188,England,1
IR Bell,0.0,0.0,0.0,0,0.0,0,54.0,0,24,23,188,188,England,1
PA Patel,3.0,0.0,3.0,17,0.0,0,5.0,1,4,11,0,234,India,0
V Kohli,0.0,0.0,0.0,0,0.0,0,5.0,1,4,11,0,234,India,0
SK Raina,0.0,0.0,0.0,0,0.0,0,5.0,1,4,11,0,234,India,0
AN Cook,9.0,4.0,5.0,20,0.0,0,22.0,0,24,14,235,218,England,1
C Kieswetter,13.0,10.0,3.0,11,0.0,0,22.0,0,24,14,235,218,England,1
AM Rahane,3.0,0.0,3.0,22,0.0,0,5.0,0,18,10,0,280,India,0
PA Patel,2.0,0.0,2.0,11,0.0,0,5.0,0,18,10,0,280,India,0
AN Cook,12.0,8.0,4.0,18,0.0,0,25.0,1,16,7,281,270,England,1
IR Bell,0.0,0.0,0.0,0,0.0,0,25.0,1,16,7,281,270,England,1
IJL Trott,1.0,0.0,1.0,4,0.0,0,25.0,1,16,7,281,270,England,1
PA Patel,6.0,0.0,6.0,14,0.0,0,12.0,0,12,12,0,304,India,0
AM Rahane,6.0,0.0,6.0,18,0.0,0,12.0,0,12,12,0,304,India,0
AN Cook,7.0,4.0,3.0,9,0.0,0,29.0,1,18,11,305,241,England,1
IJL Trott,1.0,0.0,1.0,4,0.0,0,29.0,1,18,11,305,241,England,1
Imrul Kayes,7.0,4.0,3.0,19,0.0,0,19.0,0,12,11,0,228,Bangladesh,1
Shahriar Nafees,12.0,12.0,0.0,11,0.0,0,19.0,0,12,11,0,228,Bangladesh,1
Junaid Siddique,0.0,0.0,0.0,0,0.0,0,19.0,0,12,11,0,228,Bangladesh,1
BB McCullum,27.0,16.0,11.0,18,0.0,0,39.0,0,18,7,229,200,New Zealand,0
JD Ryder,12.0,8.0,4.0,12,0.0,0,39.0,0,18,7,229,200,New Zealand,0
BJ Watling,0.0,0.0,0.0,0,0.0,0,39.0,0,18,7,229,200,New Zealand,0
BJ Watling,7.0,4.0,3.0,13,0.0,0,23.0,1,10,11,0,173,New Zealand,0
JD Ryder,16.0,10.0,6.0,15,0.0,0,23.0,1,10,11,0,173,New Zealand,0
Shahriar Nafees,18.0,12.0,6.0,14,0.0,0,34.0,0,16,5,174,177,Bangladesh,1
Imrul Kayes,16.0,8.0,8.0,17,0.0,0,34.0,0,16,5,174,177,Bangladesh,1
Imrul Kayes,8.0,4.0,4.0,14,0.0,0,25.0,2,24,10,0,241,Bangladesh,1
Raqibul Hasan,0.0,0.0,0.0,2,0.0,0,25.0,2,24,10,0,241,Bangladesh,1
Shakib Al Hasan,0.0,0.0,0.0,0,0.0,0,25.0,2,24,10,0,241,Bangladesh,1
BB McCullum,16.0,4.0,12.0,16,0.0,0,23.0,1,8,11,242,232,New Zealand,0
AJ Redmond,1.0,0.0,1.0,3,0.0,0,23.0,1,8,11,242,232,New Zealand,0
LRPL Taylor,0.0,0.0,0.0,0,0.0,0,23.0,1,8,11,242,232,New Zealand,0
KS Williamson,0.0,0.0,0.0,0,0.0,0,23.0,1,8,11,242,232,New Zealand,0
Junaid Siddique,2.0,0.0,2.0,4,0.0,0,21.0,1,12,13,0,174,Bangladesh,1
Imrul Kayes,8.0,6.0,2.0,13,0.0,0,21.0,1,12,13,0,174,Bangladesh,1
Raqibul Hasan,0.0,0.0,0.0,0,0.0,0,21.0,1,12,13,0,174,Bangladesh,1
LRPL Taylor,2.0,0.0,2.0,8,0.0,0,11.0,3,4,9,175,171,New Zealand,0
KS Williamson,0.0,0.0,0.0,4,0.0,0,11.0,3,4,9,175,171,New Zealand,0
DL Vettori,0.0,0.0,0.0,0,0.0,0,11.0,3,4,9,175,171,New Zealand,0
GD Elliott,0.0,0.0,0.0,0,0.0,0,11.0,3,4,9,175,171,New Zealand,0
C Kieswetter,3.0,0.0,3.0,14,0.0,0,11.0,0,18,3,0,201,England,0
IJL Trott,8.0,4.0,4.0,16,0.0,0,11.0,0,18,3,0,201,England,0
JWA Taylor,0.0,0.0,0.0,0,0.0,0,11.0,0,18,3,0,201,England,0
WTS Porterfield,0.0,0.0,0.0,7,0.0,0,15.0,1,8,7,202,117,Ireland,1
EC Joyce,9.0,8.0,1.0,21,0.0,0,15.0,1,8,7,202,117,Ireland,1
NJ O'Brien,0.0,0.0,0.0,0,0.0,0,15.0,1,8,7,202,117,Ireland,1
BRM Taylor,16.0,12.0,4.0,15,0.0,0,22.0,0,12,13,0,209,Zimbabwe,0
CJ Chibhabha,6.0,4.0,2.0,16,0.0,0,22.0,0,12,13,0,209,Zimbabwe,0
Tamim Iqbal,12.0,4.0,8.0,15,0.0,0,20.0,0,12,9,210,200,Bangladesh,1
Imrul Kayes,8.0,4.0,4.0,15,0.0,0,20.0,0,12,9,210,200,Bangladesh,1
RW Chakabva,8.0,4.0,4.0,13,0.0,0,20.0,1,12,13,0,191,Zimbabwe,0
BRM Taylor,11.0,8.0,3.0,11,0.0,0,20.0,1,12,13,0,191,Zimbabwe,0
Imrul Kayes,10.0,4.0,6.0,12,0.0,0,23.0,0,12,10,192,194,Bangladesh,1
Junaid Siddique,0.0,0.0,0.0,0,0.0,0,23.0,0,12,10,192,194,Bangladesh,1
Tamim Iqbal,13.0,10.0,3.0,20,0.0,0,23.0,0,12,10,192,194,Bangladesh,1
Raqibul Hasan,1.0,0.0,1.0,2,0.0,0,11.0,2,20,4,0,246,Bangladesh,1
Imrul Kayes,9.0,8.0,1.0,15,0.0,0,11.0,2,20,4,0,246,Bangladesh,1
BRM Taylor,11.0,0.0,11.0,15,0.0,0,19.0,1,0,6,247,181,Zimbabwe,0
H Masakadza,1.0,0.0,1.0,5,0.0,0,19.0,1,0,6,247,181,Zimbabwe,0
T Taibu,0.0,0.0,0.0,0,0.0,0,19.0,1,0,6,247,181,Zimbabwe,0
KM Dabengwa,4.0,0.0,4.0,16,0.0,0,9.0,1,0,11,0,188,Zimbabwe,0
H Masakadza,5.0,0.0,5.0,13,0.0,0,9.0,1,0,11,0,188,Zimbabwe,0
CR Ervine,0.0,0.0,0.0,0,0.0,0,9.0,1,0,11,0,188,Zimbabwe,0
Tamim Iqbal,4.0,0.0,4.0,12,0.0,0,10.0,1,14,7,189,189,Bangladesh,1
Junaid Siddique,4.0,0.0,4.0,16,0.0,0,10.0,1,14,7,189,189,Bangladesh,1
LMP Simmons,4.0,0.0,4.0,11,0.0,0,19.0,0,0,10,0,221,West Indies,1
DS Smith,15.0,12.0,3.0,23,0.0,0,19.0,0,0,10,0,221,West Indies,1
DM Bravo,0.0,0.0,0.0,0,0.0,0,19.0,0,0,10,0,221,West Indies,1
Mohammad Hafeez,23.0,16.0,7.0,20,0.0,0,35.0,0,16,10,222,222,Pakistan,0
Ahmed Shehzad,12.0,12.0,0.0,10,0.0,0,35.0,0,16,10,222,222,Pakistan,0
LMP Simmons,3.0,0.0,3.0,11,0.0,0,19.0,0,16,10,0,220,West Indies,1
DS Smith,16.0,10.0,6.0,19,0.0,0,19.0,0,16,10,0,220,West Indies,1
DM Bravo,0.0,0.0,0.0,0,0.0,0,19.0,0,16,10,0,220,West Indies,1
Mohammad Hafeez,4.0,0.0,4.0,9,0.0,0,21.0,0,0,11,221,223,Pakistan,0
Ahmed Shehzad,17.0,12.0,5.0,21,0.0,0,21.0,0,0,11,221,223,Pakistan,0
LMP Simmons,1.0,0.0,1.0,9,0.0,0,9.0,1,14,15,0,171,West Indies,1
DM Bravo,8.0,4.0,4.0,17,0.0,0,9.0,1,14,15,0,171,West Indies,1
