Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Team,Home
KC Sangakkara,0,0,0,0,0,0,0,0,9,9,230,Sri Lanka,0
WU Tharanga,0,0,0,0,0,0,0,0,9,9,0,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,9,9,0,Sri Lanka,0
SR Watson,0,0,0,0,0,0,0,0,14,14,202,Australia,1
BJ Haddin,0,0,0,0,0,0,0,0,1,1,202,Australia,1
RT Ponting,0,0,0,0,0,0,0,0,10,10,202,Australia,1
WU Tharanga,0,0,0,0,0,0,0,0,8,8,0,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,1,1,0,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
LPC Silva,0,0,0,0,0,0,0,0,4,4,0,Sri Lanka,0
SR Watson,0,0,0,0,0,0,0,0,15,15,103,Australia,1
BJ Haddin,0,0,0,0,0,0,0,0,13,13,103,Australia,1
AJ Strauss,0,0,0,0,0,0,0,0,21,21,0,England,0
SM Davies,0,0,0,0,0,0,0,0,5,5,0,England,0
SR Watson,0,0,0,0,0,0,0,0,29,29,288,Australia,1
BJ Haddin,0,0,0,0,0,0,0,0,3,3,288,Australia,1
SR Watson,0,0,0,0,0,0,0,0,5,5,0,Australia,1
BJ Haddin,0,0,0,0,0,0,0,0,3,3,0,Australia,1
MJ Clarke,0,0,0,0,0,0,0,0,2,2,0,Australia,1
AJ Strauss,0,0,0,0,0,0,0,0,15,15,165,England,0
MJ Prior,0,0,0,0,0,0,0,0,0,0,165,England,0
IJL Trott,0,0,0,0,0,0,0,0,7,7,165,England,0
AJ Strauss,0,0,0,0,0,0,0,0,9,9,0,England,0
MJ Prior,0,0,0,0,0,0,0,0,0,0,0,England,0
IJL Trott,0,0,0,0,0,0,0,0,8,8,0,England,0
SR Watson,0,0,0,0,0,0,0,0,9,9,198,Australia,1
BJ Haddin,0,0,0,0,0,0,0,0,9,9,198,Australia,1
SE Marsh,0,0,0,0,0,0,0,0,6,6,198,Australia,1
MJ Clarke,0,0,0,0,0,0,0,0,2,2,198,Australia,1
AJ Strauss,0,0,0,0,0,0,0,0,8,8,0,England,0
MJ Prior,0,0,0,0,0,0,0,0,16,16,0,England,0
IJL Trott,0,0,0,0,0,0,0,0,3,3,0,England,0
SR Watson,0,0,0,0,0,0,0,0,10,10,259,Australia,1
BJ Haddin,0,0,0,0,0,0,0,0,16,16,259,Australia,1
SR Watson,0,0,0,0,0,0,0,0,12,12,0,Australia,1
BJ Haddin,0,0,0,0,0,0,0,0,9,9,0,Australia,1
AJ Strauss,0,0,0,0,0,0,0,0,3,3,186,England,0
MJ Prior,0,0,0,0,0,0,0,0,14,14,186,England,0
AJ Strauss,0,0,0,0,0,0,0,0,9,9,0,England,0
MJ Prior,0,0,0,0,0,0,0,0,12,12,0,England,0
SR Watson,0,0,0,0,0,0,0,0,16,16,324,Australia,1
BJ Haddin,0,0,0,0,0,0,0,0,15,15,324,Australia,1
TD Paine,0,0,0,0,0,0,0,0,5,5,0,Australia,1
BJ Haddin,0,0,0,0,0,0,0,0,8,8,0,Australia,1
CJ Ferguson,0,0,0,0,0,0,0,0,1,1,0,Australia,1
AJ Strauss,0,0,0,0,0,0,0,0,0,0,196,England,0
IJL Trott,0,0,0,0,0,0,0,0,5,5,196,England,0
SM Davies,0,0,0,0,0,0,0,0,0,0,196,England,0
KP Pietersen,0,0,0,0,0,0,0,0,14,14,196,England,0
WTS Porterfield,0,0,0,0,0,0,0,0,6,6,0,Ireland,1
PR Stirling,0,0,0,0,0,0,0,0,6,6,0,Ireland,1
AR Cusack,0,0,0,0,0,0,0,0,0,0,0,Ireland,1
Tamim Iqbal,0,0,0,0,0,0,0,0,5,5,173,Bangladesh,0
Imrul Kayes,0,0,0,0,0,0,0,0,5,5,173,Bangladesh,0
KD Karthik,0,0,0,0,0,0,0,0,11,11,0,India,0
M Vijay,0,0,0,0,0,0,0,0,9,9,0,India,0
H Masakadza,0,0,0,0,0,0,0,0,13,13,278,Zimbabwe,1
BRM Taylor,0,0,0,0,0,0,0,0,11,11,278,Zimbabwe,1
WU Tharanga,0,0,0,0,0,0,0,0,1,1,0,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,7,7,0,Sri Lanka,0
TT Samaraweera,0,0,0,0,0,0,0,0,2,2,0,Sri Lanka,0
KD Karthik,0,0,0,0,0,0,0,0,7,7,240,India,0
M Vijay,0,0,0,0,0,0,0,0,11,11,240,India,0
H Masakadza,0,0,0,0,0,0,0,0,6,6,0,Zimbabwe,1
BRM Taylor,0,0,0,0,0,0,0,0,2,2,0,Zimbabwe,1
GA Lamb,0,0,0,0,0,0,0,0,8,8,0,Zimbabwe,1
WU Tharanga,0,0,0,0,0,0,0,0,26,26,111,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,6,6,111,Sri Lanka,0
KD Karthik,0,0,0,0,0,0,0,0,6,6,0,India,0
M Vijay,0,0,0,0,0,0,0,0,3,3,0,India,0
H Masakadza,0,0,0,0,0,0,0,0,3,3,190,Zimbabwe,1
BRM Taylor,0,0,0,0,0,0,0,0,7,7,190,Zimbabwe,1
KD Karthik,0,0,0,0,0,0,0,0,17,17,0,India,0
NV Ojha,0,0,0,0,0,0,0,0,1,1,0,India,0
V Kohli,0,0,0,0,0,0,0,0,1,1,0,India,0
WU Tharanga,0,0,0,0,0,0,0,0,6,6,265,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,17,17,265,Sri Lanka,0
WU Tharanga,0,0,0,0,0,0,0,0,4,4,0,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,23,23,0,Sri Lanka,0
H Masakadza,0,0,0,0,0,0,0,0,3,3,223,Zimbabwe,1
BRM Taylor,0,0,0,0,0,0,0,0,7,7,223,Zimbabwe,1
CJ Chibhabha,0,0,0,0,0,0,0,0,0,0,223,Zimbabwe,1
H Masakadza,0,0,0,0,0,0,0,0,4,4,0,Zimbabwe,1
BRM Taylor,0,0,0,0,0,0,0,0,4,4,0,Zimbabwe,1
T Taibu,0,0,0,0,0,0,0,0,0,0,0,Zimbabwe,1
WU Tharanga,0,0,0,0,0,0,0,0,6,6,197,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,25,25,197,Sri Lanka,0
WU Tharanga,0,0,0,0,0,0,0,0,11,11,0,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,17,17,0,Sri Lanka,1
Shahzaib Hasan,0,0,0,0,0,0,0,0,2,2,212,Pakistan,0
Salman Butt,0,0,0,0,0,0,0,0,0,0,212,Pakistan,0
Umar Amin,0,0,0,0,0,0,0,0,3,3,212,Pakistan,0
Tamim Iqbal,0,0,0,0,0,0,0,0,22,22,0,Bangladesh,0
Imrul Kayes,0,0,0,0,0,0,0,0,12,12,0,Bangladesh,0
Mohammad Ashraful,0,0,0,0,0,0,0,0,0,0,0,Bangladesh,0
G Gambhir,0,0,0,0,0,0,0,0,15,15,144,India,0
V Sehwag,0,0,0,0,0,0,0,0,10,10,144,India,0
WU Tharanga,0,0,0,0,0,0,0,0,9,9,0,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,39,39,0,Sri Lanka,1
Tamim Iqbal,0,0,0,0,0,0,0,0,23,23,169,Bangladesh,0
Imrul Kayes,0,0,0,0,0,0,0,0,3,3,169,Bangladesh,0
Junaid Siddique,0,0,0,0,0,0,0,0,11,11,169,Bangladesh,0
Salman Butt,0,0,0,0,0,0,0,0,9,9,0,Pakistan,0
Imran Farhat,0,0,0,0,0,0,0,0,10,10,0,Pakistan,0
G Gambhir,0,0,0,0,0,0,0,0,7,7,248,India,0
V Sehwag,0,0,0,0,0,0,0,0,3,3,248,India,0
Imran Farhat,0,0,0,0,0,0,0,0,9,9,0,Pakistan,0
Shahzaib Hasan,0,0,0,0,0,0,0,0,26,26,0,Pakistan,0
Tamim Iqbal,0,0,0,0,0,0,0,0,16,16,235,Bangladesh,0
Imrul Kayes,0,0,0,0,0,0,0,0,0,0,235,Bangladesh,0
G Gambhir,0,0,0,0,0,0,0,0,4,4,0,India,0
KD Karthik,0,0,0,0,0,0,0,0,12,12,0,India,0
WU Tharanga,0,0,0,0,0,0,0,0,8,8,196,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,20,20,196,Sri Lanka,1
G Gambhir,0,0,0,0,0,0,0,0,12,12,0,India,0
KD Karthik,0,0,0,0,0,0,0,0,17,17,0,India,0
WU Tharanga,0,0,0,0,0,0,0,0,14,14,170,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,0,0,170,Sri Lanka,1
KC Sangakkara,0,0,0,0,0,0,0,0,2,2,170,Sri Lanka,1
PJ Ingram,0,0,0,0,0,0,0,0,12,12,0,New Zealand,0
MJ Guptill,0,0,0,0,0,0,0,0,11,11,0,New Zealand,0
LRPL Taylor,0,0,0,0,0,0,0,0,3,3,0,New Zealand,0
KD Karthik,0,0,0,0,0,0,0,0,8,8,80,India,0
V Sehwag,0,0,0,0,0,0,0,0,13,13,80,India,0
WU Tharanga,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,1
KC Sangakkara,0,0,0,0,0,0,0,0,2,2,0,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,15,15,0,Sri Lanka,1
DPMD Jayawardene,0,0,0,0,0,0,0,0,1,1,0,Sri Lanka,1
KD Karthik,0,0,0,0,0,0,0,0,7,7,154,India,0
V Sehwag,0,0,0,0,0,0,0,0,2,2,154,India,0
BJ Watling,0,0,0,0,0,0,0,0,8,8,0,New Zealand,0
MJ Guptill,0,0,0,0,0,0,0,0,0,0,0,New Zealand,0
LRPL Taylor,0,0,0,0,0,0,0,0,4,4,0,New Zealand,0
WU Tharanga,0,0,0,0,0,0,0,0,12,12,183,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,5,5,183,Sri Lanka,1
KC Sangakkara,0,0,0,0,0,0,0,0,2,2,183,Sri Lanka,1
KD Karthik,0,0,0,0,0,0,0,0,0,0,0,India,0
V Kohli,0,0,0,0,0,0,0,0,8,8,0,India,0
V Sehwag,0,0,0,0,0,0,0,0,17,17,0,India,0
BJ Watling,0,0,0,0,0,0,0,0,2,2,106,New Zealand,0
MJ Guptill,0,0,0,0,0,0,0,0,0,0,106,New Zealand,0
LRPL Taylor,0,0,0,0,0,0,0,0,8,8,106,New Zealand,0
GD Elliott,0,0,0,0,0,0,0,0,0,0,106,New Zealand,0
SB Styris,0,0,0,0,0,0,0,0,0,0,106,New Zealand,0
KD Karthik,0,0,0,0,0,0,0,0,8,8,0,India,0
V Sehwag,0,0,0,0,0,0,0,0,12,12,0,India,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,18,18,94,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,16,16,94,Sri Lanka,1
DPMD Jayawardene,0,0,0,0,0,0,0,0,4,4,0,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,10,10,0,Sri Lanka,1
V Sehwag,0,0,0,0,0,0,0,0,24,24,209,India,0
KD Karthik,0,0,0,0,0,0,0,0,0,0,209,India,0
V Kohli,0,0,0,0,0,0,0,0,7,7,209,India,0
Asad Shafiq,0,0,0,0,0,0,0,0,17,17,0,Pakistan,0
Mohammad Hafeez,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0
GC Smith,0,0,0,0,0,0,0,0,14,14,193,South Africa,0
HM Amla,0,0,0,0,0,0,0,0,11,11,193,South Africa,0
HM Amla,0,0,0,0,0,0,0,0,19,19,0,South Africa,0
RJ Peterson,0,0,0,0,0,0,0,0,6,6,0,South Africa,0
CA Ingram,0,0,0,0,0,0,0,0,0,0,0,South Africa,0
Asad Shafiq,0,0,0,0,0,0,0,0,1,1,280,Pakistan,0
Mohammad Hafeez,0,0,0,0,0,0,0,0,7,7,280,Pakistan,0
Younis Khan,0,0,0,0,0,0,0,0,13,13,280,Pakistan,0
HM Amla,0,0,0,0,0,0,0,0,11,11,0,South Africa,0
JH Kallis,0,0,0,0,0,0,0,0,0,0,0,South Africa,0
CA Ingram,0,0,0,0,0,0,0,0,4,4,0,South Africa,0
AB de Villiers,0,0,0,0,0,0,0,0,1,1,0,South Africa,0
Imran Farhat,0,0,0,0,0,0,0,0,5,5,208,Pakistan,0
Mohammad Hafeez,0,0,0,0,0,0,0,0,4,4,208,Pakistan,0
GC Smith,0,0,0,0,0,0,0,0,18,18,0,South Africa,0
HM Amla,0,0,0,0,0,0,0,0,5,5,0,South Africa,0
Imran Farhat,0,0,0,0,0,0,0,0,2,2,259,Pakistan,0
Mohammad Hafeez,0,0,0,0,0,0,0,0,18,18,259,Pakistan,0
Younis Khan,0,0,0,0,0,0,0,0,10,10,259,Pakistan,0
HM Amla,0,0,0,0,0,0,0,0,22,22,0,South Africa,0
GC Smith,0,0,0,0,0,0,0,0,14,14,0,South Africa,0
Shahzaib Hasan,0,0,0,0,0,0,0,0,20,20,248,Pakistan,0
Mohammad Hafeez,0,0,0,0,0,0,0,0,6,6,248,Pakistan,0
HM Amla,0,0,0,0,0,0,0,0,30,30,0,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,10,10,0,South Africa,1
H Masakadza,0,0,0,0,0,0,0,0,17,17,267,Zimbabwe,0
BRM Taylor,0,0,0,0,0,0,0,0,13,13,267,Zimbabwe,0
BRM Taylor,0,0,0,0,0,0,0,0,15,15,0,Zimbabwe,0
CJ Chibhabha,0,0,0,0,0,0,0,0,1,1,0,Zimbabwe,0
HM Amla,0,0,0,0,0,0,0,0,16,16,267,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,8,8,267,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,22,22,0,South Africa,1
HM Amla,0,0,0,0,0,0,0,0,23,23,0,South Africa,1
BRM Taylor,0,0,0,0,0,0,0,0,5,5,126,Zimbabwe,0
H Masakadza,0,0,0,0,0,0,0,0,5,5,126,Zimbabwe,0
CJ Chibhabha,0,0,0,0,0,0,0,0,9,9,126,Zimbabwe,0
T Taibu,0,0,0,0,0,0,0,0,4,4,126,Zimbabwe,0
GC Smith,0,0,0,0,0,0,0,0,11,11,0,South Africa,1
HM Amla,0,0,0,0,0,0,0,0,15,15,0,South Africa,1
CA Ingram,0,0,0,0,0,0,0,0,0,0,0,South Africa,1
M Vijay,0,0,0,0,0,0,0,0,1,1,141,India,0
SR Tendulkar,0,0,0,0,0,0,0,0,7,7,141,India,0
V Kohli,0,0,0,0,0,0,0,0,10,10,141,India,0
RG Sharma,0,0,0,0,0,0,0,0,1,1,141,India,0
M Vijay,0,0,0,0,0,0,0,0,12,12,0,India,0
SR Tendulkar,0,0,0,0,0,0,0,0,0,0,0,India,0
HM Amla,0,0,0,0,0,0,0,0,4,4,184,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,16,16,184,South Africa,1
CA Ingram,0,0,0,0,0,0,0,0,3,3,184,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,14,14,0,South Africa,1
HM Amla,0,0,0,0,0,0,0,0,9,9,0,South Africa,1
RG Sharma,0,0,0,0,0,0,0,0,9,9,213,India,0
M Vijay,0,0,0,0,0,0,0,0,1,1,213,India,0
V Kohli,0,0,0,0,0,0,0,0,2,2,213,India,0
HM Amla,0,0,0,0,0,0,0,0,6,6,0,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,3,3,0,South Africa,1
RG Sharma,0,0,0,0,0,0,0,0,1,1,139,India,0
PA Patel,0,0,0,0,0,0,0,0,8,8,139,India,0
V Kohli,0,0,0,0,0,0,0,0,10,10,139,India,0
GC Smith,0,0,0,0,0,0,0,0,7,7,0,South Africa,1
HM Amla,0,0,0,0,0,0,0,0,14,14,0,South Africa,1
MN van Wyk,0,0,0,0,0,0,0,0,6,6,0,South Africa,1
PA Patel,0,0,0,0,0,0,0,0,17,17,224,India,0
RG Sharma,0,0,0,0,0,0,0,0,5,5,224,India,0
V Kohli,0,0,0,0,0,0,0,0,1,1,224,India,0
SE Marsh,0,0,0,0,0,0,0,0,0,0,0,Australia,0
TD Paine,0,0,0,0,0,0,0,0,7,7,0,Australia,0
MJ Clarke,0,0,0,0,0,0,0,0,0,0,0,Australia,0
S Dhawan,0,0,0,0,0,0,0,0,0,0,275,India,1
V Kohli,0,0,0,0,0,0,0,0,13,13,275,India,1
M Vijay,0,0,0,0,0,0,0,0,5,5,275,India,1
CH Gayle,0,0,0,0,0,0,0,0,5,5,0,West Indies,0
AB Barath,0,0,0,0,0,0,0,0,5,5,0,West Indies,0
WU Tharanga,0,0,0,0,0,0,0,0,8,8,181,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,7,7,181,Sri Lanka,1
WU Tharanga,0,0,0,0,0,0,0,0,8,8,0,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,14,14,0,Sri Lanka,1
CH Gayle,0,0,0,0,0,0,0,0,0,0,237,West Indies,0
DM Bravo,0,0,0,0,0,0,0,0,16,16,237,West Indies,0
AB Barath,0,0,0,0,0,0,0,0,0,0,237,West Indies,0
RR Sarwan,0,0,0,0,0,0,0,0,1,1,237,West Indies,0
M Vijay,0,0,0,0,0,0,0,0,22,22,0,India,1
G Gambhir,0,0,0,0,0,0,0,0,2,2,0,India,1
MJ Guptill,0,0,0,0,0,0,0,0,12,12,233,New Zealand,0
JM How,0,0,0,0,0,0,0,0,4,4,233,New Zealand,0
MJ Guptill,0,0,0,0,0,0,0,0,8,8,0,New Zealand,0
JM How,0,0,0,0,0,0,0,0,5,5,0,New Zealand,0
KS Williamson,0,0,0,0,0,0,0,0,8,8,0,New Zealand,0
M Vijay,0,0,0,0,0,0,0,0,7,7,252,India,1
G Gambhir,0,0,0,0,0,0,0,0,11,11,252,India,1
MJ Guptill,0,0,0,0,0,0,0,0,12,12,0,New Zealand,0
BB McCullum,0,0,0,0,0,0,0,0,0,0,0,New Zealand,0
KS Williamson,0,0,0,0,0,0,0,0,2,2,0,New Zealand,0
M Vijay,0,0,0,0,0,0,0,0,5,5,220,India,1
G Gambhir,0,0,0,0,0,0,0,0,24,24,220,India,1
MJ Guptill,0,0,0,0,0,0,0,0,12,12,0,New Zealand,0
BB McCullum,0,0,0,0,0,0,0,0,12,12,0,New Zealand,0
G Gambhir,0,0,0,0,0,0,0,0,4,4,305,India,1
PA Patel,0,0,0,0,0,0,0,0,13,13,305,India,1
MJ Guptill,0,0,0,0,0,0,0,0,0,0,0,New Zealand,0
JM How,0,0,0,0,0,0,0,0,5,5,0,New Zealand,0
BB McCullum,0,0,0,0,0,0,0,0,14,14,0,New Zealand,0
LRPL Taylor,0,0,0,0,0,0,0,0,5,5,0,New Zealand,0
G Gambhir,0,0,0,0,0,0,0,0,0,0,101,India,1
V Kohli,0,0,0,0,0,0,0,0,2,2,101,India,1
PA Patel,0,0,0,0,0,0,0,0,6,6,101,India,1
Yuvraj Singh,0,0,0,0,0,0,0,0,6,6,101,India,1
Kamran Akmal,0,0,0,0,0,0,0,0,7,7,0,Pakistan,0
Mohammad Hafeez,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0
Younis Khan,0,0,0,0,0,0,0,0,3,3,0,Pakistan,0
MJ Guptill,0,0,0,0,0,0,0,0,14,14,119,New Zealand,1
JD Ryder,0,0,0,0,0,0,0,0,22,22,119,New Zealand,1
Mohammad Hafeez,0,0,0,0,0,0,0,0,6,6,0,Pakistan,0
Ahmed Shehzad,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0
Kamran Akmal,0,0,0,0,0,0,0,0,6,6,0,Pakistan,0
Younis Khan,0,0,0,0,0,0,0,0,1,1,0,Pakistan,0
MJ Guptill,0,0,0,0,0,0,0,0,17,17,232,New Zealand,1
JM How,0,0,0,0,0,0,0,0,9,9,232,New Zealand,1
MJ Guptill,0,0,0,0,0,0,0,0,9,9,0,New Zealand,1
JM How,0,0,0,0,0,0,0,0,11,11,0,New Zealand,1
Mohammad Hafeez,0,0,0,0,0,0,0,0,3,3,261,Pakistan,0
Ahmed Shehzad,0,0,0,0,0,0,0,0,21,21,261,Pakistan,0
Mohammad Hafeez,0,0,0,0,0,0,0,0,6,6,0,Pakistan,0
Ahmed Shehzad,0,0,0,0,0,0,0,0,5,5,0,Pakistan,0
MJ Guptill,0,0,0,0,0,0,0,0,10,10,212,New Zealand,1
JM How,0,0,0,0,0,0,0,0,4,4,212,New Zealand,1
MJ Guptill,0,0,0,0,0,0,0,0,6,6,0,New Zealand,1
BB McCullum,0,0,0,0,0,0,0,0,12,12,0,New Zealand,1
JD Ryder,0,0,0,0,0,0,0,0,1,1,0,New Zealand,1
Mohammad Hafeez,0,0,0,0,0,0,0,0,19,19,245,Pakistan,0
Ahmed Shehzad,0,0,0,0,0,0,0,0,6,6,245,Pakistan,0
Kamran Akmal,0,0,0,0,0,0,0,0,2,2,245,Pakistan,0
AN Cook,0,0,0,0,0,0,0,0,5,5,0,England,1
C Kieswetter,0,0,0,0,0,0,0,0,7,7,0,England,1
IJL Trott,0,0,0,0,0,0,0,0,14,14,0,England,1
TM Dilshan,0,0,0,0,0,0,0,0,1,1,112,Sri Lanka,0
ST Jayasuriya,0,0,0,0,0,0,0,0,2,2,112,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,5,5,112,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,4,4,112,Sri Lanka,0
SHT Kandamby,0,0,0,0,0,0,0,0,1,1,112,Sri Lanka,0
AD Mathews,0,0,0,0,0,0,0,0,0,0,112,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,7,7,0,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,9,9,0,Sri Lanka,0
AN Cook,0,0,0,0,0,0,0,0,14,14,234,England,1
C Kieswetter,0,0,0,0,0,0,0,0,20,20,234,England,1
AN Cook,0,0,0,0,0,0,0,0,14,14,0,England,1
C Kieswetter,0,0,0,0,0,0,0,0,3,3,0,England,1
DPMD Jayawardene,0,0,0,0,0,0,0,0,26,26,225,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,3,3,225,Sri Lanka,0
LD Chandimal,0,0,0,0,0,0,0,0,0,0,225,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,9,9,0,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
LD Chandimal,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
SHT Kandamby,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
AN Cook,0,0,0,0,0,0,0,0,25,25,168,England,1
C Kieswetter,0,0,0,0,0,0,0,0,12,12,168,England,1
C Kieswetter,0,0,0,0,0,0,0,0,19,19,0,England,1
AN Cook,0,0,0,0,0,0,0,0,8,8,0,England,1
FDM Karunaratne,0,0,0,0,0,0,0,0,4,4,240,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,4,4,240,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,9,9,240,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,5,5,240,Sri Lanka,0
PA Patel,0,0,0,0,0,0,0,0,28,28,0,India,0
AM Rahane,0,0,0,0,0,0,0,0,1,1,0,India,0
R Dravid,0,0,0,0,0,0,0,0,6,6,0,India,0
AN Cook,0,0,0,0,0,0,0,0,16,16,185,England,1
C Kieswetter,0,0,0,0,0,0,0,0,38,38,185,England,1
PA Patel,0,0,0,0,0,0,0,0,3,3,0,India,0
AM Rahane,0,0,0,0,0,0,0,0,0,0,0,India,0
R Dravid,0,0,0,0,0,0,0,0,2,2,0,India,0
AN Cook,0,0,0,0,0,0,0,0,9,9,211,England,1
C Kieswetter,0,0,0,0,0,0,0,0,13,13,211,England,1
PA Patel,0,0,0,0,0,0,0,0,2,2,0,India,0
AM Rahane,0,0,0,0,0,0,0,0,3,3,0,India,0
AN Cook,0,0,0,0,0,0,0,0,12,12,263,England,1
C Kieswetter,0,0,0,0,0,0,0,0,12,12,263,England,1
IJL Trott,0,0,0,0,0,0,0,0,1,1,263,England,1
PA Patel,0,0,0,0,0,0,0,0,6,6,0,India,0
AM Rahane,0,0,0,0,0,0,0,0,6,6,0,India,0
AN Cook,0,0,0,0,0,0,0,0,7,7,239,England,1
C Kieswetter,0,0,0,0,0,0,0,0,21,21,239,England,1
IJL Trott,0,0,0,0,0,0,0,0,1,1,239,England,1
Imrul Kayes,0,0,0,0,0,0,0,0,7,7,0,Bangladesh,1
Shahriar Nafees,0,0,0,0,0,0,0,0,12,12,0,Bangladesh,1
BB McCullum,0,0,0,0,0,0,0,0,27,27,190,New Zealand,0
JD Ryder,0,0,0,0,0,0,0,0,12,12,190,New Zealand,0
BB McCullum,0,0,0,0,0,0,0,0,0,0,0,New Zealand,0
BJ Watling,0,0,0,0,0,0,0,0,7,7,0,New Zealand,0
JD Ryder,0,0,0,0,0,0,0,0,16,16,0,New Zealand,0
Imrul Kayes,0,0,0,0,0,0,0,0,16,16,169,Bangladesh,1
Shahriar Nafees,0,0,0,0,0,0,0,0,18,18,169,Bangladesh,1
Imrul Kayes,0,0,0,0,0,0,0,0,8,8,0,Bangladesh,1
Shahriar Nafees,0,0,0,0,0,0,0,0,0,0,0,Bangladesh,1
Junaid Siddique,0,0,0,0,0,0,0,0,17,17,0,Bangladesh,1
Raqibul Hasan,0,0,0,0,0,0,0,0,0,0,0,Bangladesh,1
BB McCullum,0,0,0,0,0,0,0,0,16,16,226,New Zealand,0
BJ Watling,0,0,0,0,0,0,0,0,6,6,226,New Zealand,0
AJ Redmond,0,0,0,0,0,0,0,0,1,1,226,New Zealand,0
Imrul Kayes,0,0,0,0,0,0,0,0,8,8,0,Bangladesh,1
Shahriar Nafees,0,0,0,0,0,0,0,0,11,11,0,Bangladesh,1
Junaid Siddique,0,0,0,0,0,0,0,0,2,2,0,Bangladesh,1
BB McCullum,0,0,0,0,0,0,0,0,4,4,152,New Zealand,0
JD Ryder,0,0,0,0,0,0,0,0,4,4,152,New Zealand,0
BJ Watling,0,0,0,0,0,0,0,0,1,1,152,New Zealand,0
LRPL Taylor,0,0,0,0,0,0,0,0,2,2,152,New Zealand,0
KS Williamson,0,0,0,0,0,0,0,0,0,0,152,New Zealand,0
IJL Trott,0,0,0,0,0,0,0,0,8,8,0,England,0
C Kieswetter,0,0,0,0,0,0,0,0,3,3,0,England,0
EC Joyce,0,0,0,0,0,0,0,0,9,9,112,Ireland,1
PR Stirling,0,0,0,0,0,0,0,0,6,6,112,Ireland,1
WTS Porterfield,0,0,0,0,0,0,0,0,0,0,112,Ireland,1
BRM Taylor,0,0,0,0,0,0,0,0,16,16,0,Zimbabwe,0
CJ Chibhabha,0,0,0,0,0,0,0,0,6,6,0,Zimbabwe,0
Tamim Iqbal,0,0,0,0,0,0,0,0,12,12,191,Bangladesh,1
Imrul Kayes,0,0,0,0,0,0,0,0,8,8,191,Bangladesh,1
BRM Taylor,0,0,0,0,0,0,0,0,11,11,0,Zimbabwe,0
CJ Chibhabha,0,0,0,0,0,0,0,0,1,1,0,Zimbabwe,0
RW Chakabva,0,0,0,0,0,0,0,0,8,8,0,Zimbabwe,0
Tamim Iqbal,0,0,0,0,0,0,0,0,13,13,189,Bangladesh,1
Imrul Kayes,0,0,0,0,0,0,0,0,10,10,189,Bangladesh,1
Tamim Iqbal,0,0,0,0,0,0,0,0,0,0,0,Bangladesh,1
