Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Runs Made,Team,Home
Mohammad Yousuf,0.0,0.0,0.0,1,62.0,0,24.0,2,4,18,318,260,Pakistan,0
Fawad Alam,0.0,0.0,0.0,0,62.0,0,24.0,2,4,18,318,260,Pakistan,0
Umar Akmal,0.0,0.0,0.0,0,62.0,0,24.0,2,4,18,318,260,Pakistan,0
HM Amla,63.0,44.0,19.0,45,72.0,1,26.0,0,4,21,0,351,South Africa,1
CA Ingram,16.0,4.0,12.0,31,72.0,1,26.0,0,4,21,0,351,South Africa,1
BRM Taylor,44.0,20.0,24.0,41,55.0,0,28.0,1,4,19,352,287,Zimbabwe,0
CJ Chibhabha,9.0,4.0,5.0,8,55.0,0,28.0,1,4,19,352,287,Zimbabwe,0
SC Williams,0.0,0.0,0.0,0,55.0,0,28.0,1,4,19,352,287,Zimbabwe,0
T Taibu,12.0,8.0,4.0,7,42.0,0,23.0,3,4,21,0,268,Zimbabwe,0
GW Flower,2.0,0.0,2.0,5,42.0,0,23.0,3,4,21,0,268,Zimbabwe,0
AB de Villiers,5.0,0.0,5.0,7,67.0,0,28.0,1,14,20,269,273,South Africa,1
HM Amla,50.0,24.0,26.0,42,67.0,0,28.0,1,14,20,269,273,South Africa,1
AB de Villiers,11.0,0.0,11.0,20,72.0,2,21.0,0,12,14,0,399,South Africa,1
JP Duminy,32.0,16.0,16.0,36,72.0,2,21.0,0,12,14,0,399,South Africa,1
T Taibu,28.0,20.0,8.0,28,54.0,3,22.0,0,0,19,400,127,Zimbabwe,0
E Chigumbura,0.0,0.0,0.0,0,54.0,3,22.0,0,0,19,400,127,Zimbabwe,0
CR Ervine,22.0,12.0,10.0,31,54.0,3,22.0,0,0,19,400,127,Zimbabwe,0
P Utseya,0.0,0.0,0.0,0,54.0,3,22.0,0,0,19,400,127,Zimbabwe,0
KM Dabengwa,0.0,0.0,0.0,0,54.0,3,22.0,0,0,19,400,127,Zimbabwe,0
AB de Villiers,10.0,8.0,2.0,13,56.0,1,21.0,2,0,21,0,289,South Africa,1
JP Duminy,1.0,0.0,1.0,3,56.0,1,21.0,2,0,21,0,289,South Africa,1
V Kohli,21.0,4.0,17.0,34,34.0,2,16.0,2,0,17,290,154,India,0
MS Dhoni,8.0,0.0,8.0,12,34.0,2,16.0,2,0,17,290,154,India,0
SR Tendulkar,18.0,8.0,10.0,35,27.0,1,25.0,0,0,15,0,190,India,0
V Kohli,18.0,4.0,14.0,24,27.0,1,25.0,0,0,15,0,190,India,0
Yuvraj Singh,0.0,0.0,0.0,0,27.0,1,25.0,0,0,15,0,190,India,0
MS Dhoni,0.0,0.0,0.0,0,27.0,1,25.0,0,0,15,0,190,India,0
AB de Villiers,8.0,4.0,4.0,12,54.0,1,22.0,1,8,8,191,189,South Africa,1
JP Duminy,0.0,0.0,0.0,0,54.0,1,22.0,1,8,8,191,189,South Africa,1
GC Smith,39.0,20.0,19.0,39,54.0,1,22.0,1,8,8,191,189,South Africa,1
GC Smith,26.0,8.0,18.0,53,39.0,1,16.0,1,4,20,0,220,South Africa,1
AB de Villiers,3.0,0.0,3.0,5,39.0,1,16.0,1,4,20,0,220,South Africa,1
RG Sharma,22.0,8.0,14.0,42,33.0,1,18.0,1,8,4,221,223,India,0
Yuvraj Singh,0.0,0.0,0.0,0,33.0,1,18.0,1,8,4,221,223,India,0
MS Dhoni,0.0,0.0,0.0,0,33.0,1,18.0,1,8,4,221,223,India,0
SK Raina,0.0,0.0,0.0,0,33.0,1,18.0,1,8,4,221,223,India,0
HM Amla,46.0,28.0,18.0,54,52.0,0,15.0,1,8,24,0,265,South Africa,1
MN van Wyk,3.0,0.0,3.0,11,52.0,0,15.0,1,8,24,0,265,South Africa,1
AB de Villiers,0.0,0.0,0.0,0,52.0,0,15.0,1,8,24,0,265,South Africa,1
V Kohli,25.0,12.0,13.0,40,32.0,2,17.0,1,4,16,266,142,India,0
SK Raina,0.0,0.0,0.0,0,32.0,2,17.0,1,4,16,266,142,India,0
MN van Wyk,37.0,24.0,13.0,39,48.0,1,26.0,0,4,20,0,250,South Africa,1
HM Amla,30.0,16.0,14.0,41,48.0,1,26.0,0,4,20,0,250,South Africa,1
Harbhajan Singh,1.0,0.0,1.0,2,52.0,3,25.0,3,6,14,251,234,India,0
YK Pathan,7.0,4.0,3.0,9,52.0,3,25.0,3,6,14,251,234,India,0
PP Chawla,0.0,0.0,0.0,0,52.0,3,25.0,3,6,14,251,234,India,0
MJ Clarke,16.0,8.0,8.0,35,25.0,2,20.0,0,4,18,0,289,Australia,0
MEK Hussey,20.0,16.0,4.0,20,25.0,2,20.0,0,4,18,0,289,Australia,0
Yuvraj Singh,17.0,12.0,5.0,28,34.0,2,26.0,0,8,24,290,292,India,1
V Kohli,28.0,12.0,16.0,45,34.0,2,26.0,0,8,24,290,292,India,1
DM Bravo,5.0,0.0,5.0,16,40.0,1,8.0,1,10,7,0,203,West Indies,0
RR Sarwan,3.0,0.0,3.0,14,40.0,1,8.0,1,10,7,0,203,West Indies,0
KC Sangakkara,4.0,0.0,4.0,19,26.0,1,12.0,0,8,18,204,199,Sri Lanka,1
WU Tharanga,23.0,4.0,19.0,51,26.0,1,12.0,0,8,18,204,199,Sri Lanka,1
KC Sangakkara,13.0,0.0,13.0,23,49.0,1,25.0,0,4,10,0,277,Sri Lanka,1
WU Tharanga,31.0,16.0,15.0,40,49.0,1,25.0,0,4,10,0,277,Sri Lanka,1
DPMD Jayawardene,0.0,0.0,0.0,0,49.0,1,25.0,0,4,10,0,277,Sri Lanka,1
RR Sarwan,14.0,4.0,10.0,36,34.0,2,22.0,0,12,19,278,251,West Indies,0
DM Bravo,42.0,24.0,18.0,49,34.0,2,22.0,0,12,19,278,251,West Indies,0
G Gambhir,38.0,24.0,14.0,38,55.0,1,30.0,0,4,10,0,276,India,1
Yuvraj Singh,0.0,0.0,0.0,0,55.0,1,30.0,0,4,10,0,276,India,1
V Kohli,18.0,4.0,14.0,24,55.0,1,30.0,0,4,10,0,276,India,1
KS Williamson,9.0,0.0,9.0,25,45.0,2,10.0,0,0,16,277,236,New Zealand,0
LRPL Taylor,7.0,4.0,3.0,14,45.0,2,10.0,0,0,16,277,236,New Zealand,0
MJ Guptill,27.0,8.0,19.0,34,39.0,1,21.0,0,0,11,0,258,New Zealand,0
KS Williamson,28.0,16.0,12.0,44,39.0,1,21.0,0,0,11,0,258,New Zealand,0
LRPL Taylor,0.0,0.0,0.0,0,39.0,1,21.0,0,0,11,0,258,New Zealand,0
M Vijay,25.0,4.0,21.0,45,52.0,0,25.0,0,8,15,259,259,India,1
G Gambhir,52.0,32.0,20.0,45,52.0,0,25.0,0,8,15,259,259,India,1
V Kohli,0.0,0.0,0.0,0,52.0,0,25.0,0,8,15,259,259,India,1
SB Styris,2.0,0.0,2.0,9,27.0,2,12.0,1,8,8,0,224,New Zealand,0
KS Williamson,21.0,4.0,17.0,53,27.0,2,12.0,1,8,8,0,224,New Zealand,0
JEC Franklin,0.0,0.0,0.0,0,27.0,2,12.0,1,8,8,0,224,New Zealand,0
G Gambhir,72.0,44.0,28.0,50,66.0,0,33.0,0,0,13,225,229,India,1
M Vijay,27.0,18.0,9.0,42,66.0,0,33.0,0,0,13,225,229,India,1
V Kohli,0.0,0.0,0.0,0,66.0,0,33.0,0,0,13,225,229,India,1
LRPL Taylor,7.0,4.0,3.0,15,60.0,1,25.0,2,8,13,0,315,New Zealand,0
SB Styris,2.0,0.0,2.0,3,60.0,1,25.0,2,8,13,0,315,New Zealand,0
PA Patel,46.0,32.0,14.0,47,65.0,2,17.0,0,6,16,316,321,India,1
Yuvraj Singh,9.0,4.0,5.0,18,65.0,2,17.0,0,6,16,316,321,India,1
RG Sharma,0.0,0.0,0.0,0,65.0,2,17.0,0,6,16,316,321,India,1
SB Styris,21.0,8.0,13.0,33,45.0,3,19.0,0,0,10,0,103,New Zealand,0
JM How,20.0,16.0,4.0,36,45.0,3,19.0,0,0,10,0,103,New Zealand,0
JEC Franklin,0.0,0.0,0.0,0,45.0,3,19.0,0,0,10,0,103,New Zealand,0
GD Elliott,0.0,0.0,0.0,0,45.0,3,19.0,0,0,10,0,103,New Zealand,0
DL Vettori,0.0,0.0,0.0,0,45.0,3,19.0,0,0,10,0,103,New Zealand,0
PA Patel,38.0,22.0,16.0,51,42.0,2,28.0,0,14,7,104,107,India,1
Yuvraj Singh,30.0,26.0,4.0,29,42.0,2,28.0,0,14,7,104,107,India,1
Misbah-ul-Haq,5.0,0.0,5.0,21,27.0,3,9.0,0,0,13,0,124,Pakistan,0
Younis Khan,19.0,8.0,11.0,29,27.0,3,9.0,0,0,13,0,124,Pakistan,0
Umar Akmal,0.0,0.0,0.0,0,27.0,3,9.0,0,0,13,0,124,Pakistan,0
Shahid Afridi,0.0,0.0,0.0,0,27.0,3,9.0,0,0,13,0,124,Pakistan,0
LRPL Taylor,10.0,4.0,6.0,18,77.0,1,24.0,0,10,7,125,125,New Zealand,1
MJ Guptill,36.0,12.0,24.0,42,77.0,1,24.0,0,10,7,125,125,New Zealand,1
Mohammad Hafeez,41.0,26.0,15.0,53,43.0,2,17.0,1,8,12,0,293,Pakistan,0
Misbah-ul-Haq,1.0,0.0,1.0,4,43.0,2,17.0,1,8,12,0,293,Pakistan,0
SB Styris,6.0,0.0,6.0,12,60.0,1,19.0,2,0,12,294,250,New Zealand,1
KS Williamson,4.0,4.0,0.0,2,60.0,1,19.0,2,0,12,294,250,New Zealand,1
KS Williamson,7.0,0.0,7.0,15,38.0,3,17.0,0,8,5,0,262,New Zealand,1
SB Styris,10.0,8.0,2.0,24,38.0,3,17.0,0,8,5,0,262,New Zealand,1
JEC Franklin,0.0,0.0,0.0,0,38.0,3,17.0,0,8,5,0,262,New Zealand,1
Younis Khan,0.0,0.0,0.0,2,52.0,1,19.0,1,0,16,263,264,Pakistan,0
Kamran Akmal,17.0,8.0,9.0,23,52.0,1,19.0,1,0,16,263,264,Pakistan,0
Misbah-ul-Haq,0.0,0.0,0.0,0,52.0,1,19.0,1,0,16,263,264,Pakistan,0
Kamran Akmal,15.0,12.0,3.0,30,35.0,1,36.0,0,0,17,0,268,Pakistan,0
Younis Khan,0.0,0.0,0.0,0,35.0,1,36.0,0,0,17,0,268,Pakistan,0
Ahmed Shehzad,42.0,34.0,8.0,40,35.0,1,36.0,0,0,17,0,268,Pakistan,0
LRPL Taylor,2.0,0.0,2.0,8,37.0,1,13.0,1,8,16,269,227,New Zealand,1
MJ Guptill,36.0,20.0,16.0,45,37.0,1,13.0,1,8,16,269,227,New Zealand,1
MJ Guptill,22.0,12.0,10.0,41,66.0,1,30.0,0,6,18,0,311,New Zealand,1
JD Ryder,62.0,50.0,12.0,39,66.0,1,30.0,0,6,18,0,311,New Zealand,1
Kamran Akmal,20.0,8.0,12.0,33,44.0,2,22.0,1,20,17,312,254,Pakistan,0
Asad Shafiq,3.0,0.0,3.0,8,44.0,2,22.0,1,20,17,312,254,Pakistan,0
KP Pietersen,23.0,12.0,11.0,19,59.0,2,42.0,0,20,18,0,229,England,1
C Kieswetter,50.0,24.0,26.0,47,59.0,2,42.0,0,20,18,0,229,England,1
EJG Morgan,0.0,0.0,0.0,0,59.0,2,42.0,0,20,18,0,229,England,1
BMAJ Mendis,6.0,0.0,6.0,11,30.0,4,18.0,1,0,14,230,121,Sri Lanka,0
SHT Kandamby,14.0,4.0,10.0,37,30.0,4,18.0,1,0,14,230,121,Sri Lanka,0
KMDN Kulasekara,0.0,0.0,0.0,0,30.0,4,18.0,1,0,14,230,121,Sri Lanka,0
S Randiv,0.0,0.0,0.0,0,30.0,4,18.0,1,0,14,230,121,Sri Lanka,0
KC Sangakkara,5.0,0.0,5.0,14,46.0,2,16.0,0,12,16,0,309,Sri Lanka,0
DPMD Jayawardene,43.0,24.0,19.0,60,46.0,2,16.0,0,12,16,0,309,Sri Lanka,0
AN Cook,39.0,16.0,23.0,42,50.0,0,21.0,1,8,15,310,240,England,1
IJL Trott,7.0,0.0,7.0,19,50.0,0,21.0,1,8,15,310,240,England,1
KP Pietersen,0.0,0.0,0.0,0,50.0,0,21.0,1,8,15,310,240,England,1
AN Cook,26.0,20.0,6.0,38,32.0,2,31.0,0,0,15,0,246,England,1
KP Pietersen,32.0,24.0,8.0,27,32.0,2,31.0,0,0,15,0,246,England,1
EJG Morgan,0.0,0.0,0.0,0,32.0,2,31.0,0,0,15,0,246,England,1
DPMD Jayawardene,56.0,32.0,24.0,48,60.0,1,25.0,0,12,15,247,249,Sri Lanka,0
LD Chandimal,26.0,12.0,14.0,38,60.0,1,25.0,0,12,15,247,249,Sri Lanka,0
S Randiv,13.0,12.0,1.0,22,26.0,4,20.0,0,8,11,0,174,Sri Lanka,0
KC Sangakkara,18.0,12.0,6.0,34,26.0,4,20.0,0,8,11,0,174,Sri Lanka,0
AD Mathews,0.0,0.0,0.0,0,26.0,4,20.0,0,8,11,0,174,Sri Lanka,0
C Kieswetter,34.0,24.0,10.0,37,67.0,0,41.0,0,10,18,175,171,England,1
AN Cook,74.0,56.0,18.0,57,67.0,0,41.0,0,10,18,175,171,England,1
IJL Trott,2.0,0.0,2.0,5,63.0,0,18.0,2,4,19,0,268,England,1
KP Pietersen,5.0,0.0,5.0,6,63.0,0,18.0,2,4,19,0,268,England,1
EJG Morgan,0.0,0.0,0.0,0,63.0,0,18.0,2,4,19,0,268,England,1
KC Sangakkara,25.0,12.0,13.0,37,34.0,3,33.0,0,6,17,269,252,Sri Lanka,0
LD Chandimal,25.0,22.0,3.0,26,34.0,3,33.0,0,6,17,269,252,Sri Lanka,0
AM Rahane,47.0,26.0,21.0,40,68.0,1,42.0,1,24,21,0,187,India,0
V Kohli,3.0,0.0,3.0,3,68.0,1,42.0,1,24,21,0,187,India,0
SK Raina,0.0,0.0,0.0,0,68.0,1,42.0,1,24,21,0,187,India,0
MS Dhoni,0.0,0.0,0.0,0,68.0,1,42.0,1,24,21,0,187,India,0
AN Cook,52.0,18.0,34.0,39,101.0,1,35.0,1,12,24,188,188,England,1
RS Bopara,13.0,8.0,5.0,10,101.0,1,35.0,1,12,24,188,188,England,1
SR Patel,0.0,0.0,0.0,0,101.0,1,35.0,1,12,24,188,188,England,1
MS Dhoni,9.0,8.0,1.0,14,20.0,3,21.0,1,4,7,0,234,India,0
SK Raina,20.0,10.0,10.0,26,20.0,3,21.0,1,4,7,0,234,India,0
RA Jadeja,0.0,0.0,0.0,0,20.0,3,21.0,1,4,7,0,234,India,0
IJL Trott,6.0,0.0,6.0,17,60.0,1,16.0,0,0,16,235,218,England,1
C Kieswetter,47.0,30.0,17.0,40,60.0,1,16.0,0,0,16,235,218,England,1
IR Bell,0.0,0.0,0.0,0,60.0,1,16.0,0,0,16,235,218,England,1
BA Stokes,0.0,0.0,0.0,0,60.0,1,16.0,0,0,16,235,218,England,1
PA Patel,27.0,18.0,9.0,31,33.0,0,32.0,1,8,7,0,280,India,0
V Kohli,0.0,0.0,0.0,0,33.0,0,32.0,1,8,7,0,280,India,0
R Dravid,0.0,0.0,0.0,7,33.0,0,32.0,1,8,7,0,280,India,0
RS Bopara,7.0,4.0,3.0,10,48.0,2,20.0,1,8,21,281,270,England,1
IR Bell,14.0,4.0,10.0,26,48.0,2,20.0,1,8,21,281,270,England,1
PA Patel,19.0,0.0,19.0,37,36.0,0,10.0,1,16,11,0,304,India,0
R Dravid,1.0,0.0,1.0,6,36.0,0,10.0,1,16,11,0,304,India,0
V Kohli,0.0,0.0,0.0,0,36.0,0,10.0,1,16,11,0,304,India,0
IJL Trott,26.0,10.0,16.0,31,58.0,1,29.0,0,8,19,305,241,England,1
AN Cook,40.0,16.0,24.0,43,58.0,1,29.0,0,8,19,305,241,England,1
IR Bell,0.0,0.0,0.0,0,58.0,1,29.0,0,8,19,305,241,England,1
Shahriar Nafees,35.0,24.0,11.0,37,42.0,1,17.0,0,0,11,0,228,Bangladesh,1
Raqibul Hasan,0.0,0.0,0.0,0,42.0,1,17.0,0,0,11,0,228,Bangladesh,1
Junaid Siddique,8.0,4.0,4.0,22,42.0,1,17.0,0,0,11,0,228,Bangladesh,1
LRPL Taylor,2.0,0.0,2.0,8,64.0,1,20.0,3,0,24,229,200,New Zealand,0
DL Vettori,0.0,0.0,0.0,1,64.0,1,20.0,3,0,24,229,200,New Zealand,0
GD Elliott,0.0,0.0,0.0,0,44.0,1,10.0,2,4,12,0,173,New Zealand,0
LRPL Taylor,1.0,0.0,1.0,3,44.0,1,10.0,2,4,12,0,173,New Zealand,0
DL Vettori,0.0,0.0,0.0,0,44.0,1,10.0,2,4,12,0,173,New Zealand,0
Imrul Kayes,27.0,12.0,15.0,46,55.0,0,20.0,0,8,12,174,177,Bangladesh,1
Shahriar Nafees,48.0,36.0,12.0,48,55.0,0,20.0,0,8,12,174,177,Bangladesh,1
Shakib Al Hasan,26.0,12.0,14.0,29,59.0,3,17.0,0,8,15,0,241,Bangladesh,1
Imrul Kayes,27.0,12.0,15.0,41,59.0,3,17.0,0,8,15,0,241,Bangladesh,1
Mushfiqur Rahim,0.0,0.0,0.0,0,59.0,3,17.0,0,8,15,0,241,Bangladesh,1
KS Williamson,13.0,0.0,13.0,34,42.0,3,15.0,0,4,16,242,232,New Zealand,0
AJ Redmond,14.0,4.0,10.0,25,42.0,3,15.0,0,4,16,242,232,New Zealand,0
DL Vettori,0.0,0.0,0.0,0,42.0,3,15.0,0,4,16,242,232,New Zealand,0
Imrul Kayes,33.0,24.0,9.0,45,46.0,2,16.0,1,4,14,0,174,Bangladesh,1
Shakib Al Hasan,2.0,0.0,2.0,3,46.0,2,16.0,1,4,14,0,174,Bangladesh,1
Mushfiqur Rahim,0.0,0.0,0.0,0,46.0,2,16.0,1,4,14,0,174,Bangladesh,1
GD Elliott,7.0,4.0,3.0,20,24.0,5,10.0,0,4,13,175,171,New Zealand,0
DL Vettori,15.0,0.0,15.0,37,24.0,5,10.0,0,4,13,175,171,New Zealand,0
EJG Morgan,15.0,12.0,3.0,19,32.0,1,18.0,1,16,15,0,201,England,0
IJL Trott,20.0,12.0,8.0,39,32.0,1,18.0,1,16,15,0,201,England,0
KJ O'Brien,18.0,16.0,2.0,7,30.0,2,31.0,1,14,18,202,117,Ireland,1
NJ O'Brien,12.0,4.0,8.0,21,30.0,2,31.0,1,14,18,202,117,Ireland,1
NG Jones,0.0,0.0,0.0,0,30.0,2,31.0,1,14,18,202,117,Ireland,1
GC Wilson,0.0,0.0,0.0,0,30.0,2,31.0,1,14,18,202,117,Ireland,1
JF Mooney,0.0,0.0,0.0,0,30.0,2,31.0,1,14,18,202,117,Ireland,1
RW Chakabva,6.0,4.0,2.0,9,47.0,1,17.0,2,8,4,0,209,Zimbabwe,0
T Taibu,0.0,0.0,0.0,6,47.0,1,17.0,2,8,4,0,209,Zimbabwe,0
Imrul Kayes,29.0,20.0,9.0,49,41.0,0,17.0,1,4,11,210,200,Bangladesh,1
Junaid Siddique,6.0,0.0,6.0,9,41.0,0,17.0,1,4,11,210,200,Bangladesh,1
T Taibu,2.0,0.0,2.0,7,45.0,2,9.0,1,0,9,0,191,Zimbabwe,0
KM Dabengwa,2.0,0.0,2.0,11,45.0,2,9.0,1,0,9,0,191,Zimbabwe,0
Junaid Siddique,19.0,8.0,11.0,25,45.0,1,29.0,1,10,10,192,194,Bangladesh,1
Raqibul Hasan,1.0,0.0,1.0,4,45.0,1,29.0,1,10,10,192,194,Bangladesh,1
Shakib Al Hasan,7.0,4.0,3.0,6,35.0,2,12.0,1,0,13,0,246,Bangladesh,1
Imrul Kayes,27.0,24.0,3.0,46,35.0,2,12.0,1,0,13,0,246,Bangladesh,1
Mushfiqur Rahim,0.0,0.0,0.0,0,35.0,2,12.0,1,0,13,0,246,Bangladesh,1
RW Chakabva,0.0,0.0,0.0,5,25.0,3,8.0,2,10,7,247,181,Zimbabwe,0
P Utseya,0.0,0.0,0.0,5,25.0,3,8.0,2,10,7,247,181,Zimbabwe,0
CR Ervine,8.0,0.0,8.0,30,20.0,2,6.0,1,0,7,0,188,Zimbabwe,0
T Taibu,3.0,0.0,3.0,15,20.0,2,6.0,1,0,7,0,188,Zimbabwe,0
Junaid Siddique,18.0,4.0,14.0,44,31.0,1,20.0,0,10,13,189,189,Bangladesh,1
Tamim Iqbal,31.0,18.0,13.0,44,31.0,1,20.0,0,10,13,189,189,Bangladesh,1
DM Bravo,9.0,0.0,9.0,31,29.0,1,13.0,0,4,11,0,221,West Indies,1
LMP Simmons,16.0,0.0,16.0,33,29.0,1,13.0,0,4,11,0,221,West Indies,1
MN Samuels,0.0,0.0,0.0,0,29.0,1,13.0,0,4,11,0,221,West Indies,1
Asad Shafiq,3.0,0.0,3.0,9,61.0,0,17.0,1,8,8,222,222,Pakistan,0
Mohammad Hafeez,53.0,34.0,19.0,44,61.0,0,17.0,1,8,8,222,222,Pakistan,0
Misbah-ul-Haq,0.0,0.0,0.0,0,61.0,0,17.0,1,8,8,222,222,Pakistan,0
LMP Simmons,30.0,12.0,18.0,39,45.0,1,14.0,1,16,5,0,220,West Indies,1
MN Samuels,1.0,0.0,1.0,12,45.0,1,14.0,1,16,5,0,220,West Indies,1
Mohammad Hafeez,25.0,10.0,15.0,40,32.0,0,20.0,0,0,14,221,223,Pakistan,0
Ahmed Shehzad,27.0,12.0,15.0,52,32.0,0,20.0,0,0,14,221,223,Pakistan,0
Asad Shafiq,0.0,0.0,0.0,0,32.0,0,20.0,0,0,14,221,223,Pakistan,0
LMP Simmons,35.0,18.0,17.0,48,38.0,1,25.0,0,10,9,0,171,West Indies,1
DM Bravo,28.0,12.0,16.0,39,38.0,1,25.0,0,10,9,0,171,West Indies,1
Hammad Azam,4.0,0.0,4.0,13,35.0,3,15.0,1,10,12,172,177,Pakistan,0
Misbah-ul-Haq,11.0,0.0,11.0,40,35.0,3,15.0,1,10,12,172,177,Pakistan,0
Asad Shafiq,14.0,4.0,10.0,28,33.0,1,29.0,0,4,19,0,248,Pakistan,0
Mohammad Hafeez,42.0,18.0,24.0,52,33.0,1,29.0,0,4,19,0,248,Pakistan,0
RR Sarwan,12.0,4.0,8.0,27,60.0,2,27.0,0,0,13,249,154,West Indies,1
LMP Simmons,54.0,28.0,26.0,39,60.0,2,27.0,0,0,13,249,154,West Indies,1
Mohammad Hafeez,35.0,20.0,15.0,45,35.0,1,12.0,1,4,12,0,139,Pakistan,0
Usman Salahuddin,0.0,0.0,0.0,1,35.0,1,12.0,1,4,12,0,139,Pakistan,0
KA Edwards,19.0,8.0,11.0,45,37.0,0,30.0,0,6,18,140,140,West Indies,1
LMP Simmons,48.0,34.0,14.0,49,37.0,0,30.0,0,6,18,140,140,West Indies,1
RR Sarwan,12.0,4.0,8.0,25,27.0,2,12.0,0,4,10,0,214,West Indies,1
KA Edwards,17.0,4.0,13.0,36,27.0,2,12.0,0,4,10,0,214,West Indies,1
MN Samuels,0.0,0.0,0.0,0,27.0,2,12.0,0,4,10,0,214,West Indies,1
S Dhawan,25.0,8.0,17.0,40,45.0,2,10.0,0,0,18,215,217,India,0
S Badrinath,15.0,4.0,11.0,28,45.0,2,10.0,0,0,18,215,217,India,0
RG Sharma,0.0,0.0,0.0,0,45.0,2,10.0,0,0,18,215,217,India,0
RR Sarwan,4.0,4.0,0.0,9,39.0,0,24.0,1,4,16,0,240,West Indies,1
LMP Simmons,34.0,18.0,16.0,56,39.0,0,24.0,1,4,16,0,240,West Indies,1
V Kohli,35.0,16.0,19.0,55,43.0,1,25.0,0,0,21,241,183,India,0
PA Patel,30.0,14.0,16.0,34,43.0,1,25.0,0,0,21,241,183,India,0
LMP Simmons,36.0,22.0,14.0,49,44.0,1,20.0,1,0,9,0,225,West Indies,1
MN Samuels,0.0,0.0,0.0,1,44.0,1,20.0,1,0,9,0,225,West Indies,1
DP Hyatt,0.0,0.0,0.0,0,44.0,1,20.0,1,0,9,0,225,West Indies,1
KA Pollard,0.0,0.0,0.0,0,44.0,1,20.0,1,0,9,0,225,West Indies,1
S Badrinath,7.0,0.0,7.0,25,28.0,2,26.0,0,14,15,226,228,India,0
RG Sharma,0.0,0.0,0.0,0,28.0,2,26.0,0,14,15,226,228,India,0
PA Patel,43.0,22.0,21.0,51,28.0,2,26.0,0,14,15,226,228,India,0
SK Raina,0.0,0.0,0.0,0,28.0,2,26.0,0,14,15,226,228,India,0
DM Bravo,15.0,8.0,7.0,32,33.0,2,27.0,0,0,12,0,249,West Indies,1
LMP Simmons,43.0,26.0,17.0,46,33.0,2,27.0,0,0,12,0,249,West Indies,1
MN Samuels,0.0,0.0,0.0,0,33.0,2,27.0,0,0,12,0,249,West Indies,1
S Badrinath,9.0,4.0,5.0,19,36.0,2,13.0,0,4,19,250,146,India,0
V Kohli,12.0,0.0,12.0,22,36.0,2,13.0,0,4,19,250,146,India,0
RG Sharma,0.0,0.0,0.0,0,36.0,2,13.0,0,4,19,250,146,India,0
V Kohli,31.0,16.0,15.0,36,34.0,2,33.0,0,4,16,0,251,India,0
MK Tiwary,19.0,10.0,9.0,21,34.0,2,33.0,0,4,16,0,251,India,0
RG Sharma,0.0,0.0,0.0,0,34.0,2,33.0,0,4,16,0,251,India,0
AB Barath,17.0,4.0,13.0,46,26.0,1,20.0,0,0,11,252,255,West Indies,1
DM Bravo,0.0,0.0,0.0,0,26.0,1,20.0,0,0,11,252,255,West Indies,1
RR Sarwan,23.0,12.0,11.0,30,26.0,1,20.0,0,0,11,252,255,West Indies,1
MJ Clarke,6.0,4.0,2.0,10,73.0,1,16.0,2,4,7,0,270,Australia,0
CL White,2.0,0.0,2.0,8,73.0,1,16.0,2,4,7,0,270,Australia,0
Tamim Iqbal,31.0,16.0,15.0,47,32.0,2,15.0,1,8,10,271,210,Bangladesh,1
Shakib Al Hasan,5.0,4.0,1.0,12,32.0,2,15.0,1,8,10,271,210,Bangladesh,1
Shahriar Nafees,24.0,12.0,12.0,28,21.0,1,18.0,2,8,11,0,229,Bangladesh,1
Shakib Al Hasan,5.0,4.0,1.0,11,21.0,1,18.0,2,8,11,0,229,Bangladesh,1
SR Watson,90.0,76.0,14.0,56,67.0,1,38.0,0,14,21,230,232,Australia,0
RT Ponting,7.0,4.0,3.0,17,67.0,1,38.0,0,14,21,230,232,Australia,0
MJ Clarke,6.0,4.0,2.0,3,98.0,0,27.0,1,8,10,0,361,Australia,0
RT Ponting,47.0,34.0,13.0,49,98.0,0,27.0,1,8,10,0,361,Australia,0
SPD Smith,0.0,0.0,0.0,0,98.0,0,27.0,1,8,10,0,361,Australia,0
MEK Hussey,0.0,0.0,0.0,0,98.0,0,27.0,1,8,10,0,361,Australia,0
Imrul Kayes,44.0,28.0,16.0,44,70.0,1,22.0,0,12,16,362,295,Bangladesh,1
Shahriar Nafees,16.0,4.0,12.0,31,70.0,1,22.0,0,12,16,362,295,Bangladesh,1
MJ Clarke,22.0,16.0,6.0,33,52.0,1,23.0,0,16,9,0,183,Australia,0
RT Ponting,33.0,24.0,9.0,42,52.0,1,23.0,0,16,9,0,183,Australia,0
F du Plessis,20.0,8.0,12.0,15,55.0,4,26.0,2,26,9,184,129,South Africa,1
J Botha,2.0,0.0,2.0,5,55.0,4,26.0,2,26,9,184,129,South Africa,1
DW Steyn,0.0,0.0,0.0,0,55.0,4,26.0,2,26,9,184,129,South Africa,1
GC Smith,27.0,12.0,15.0,40,45.0,1,26.0,0,8,24,0,303,South Africa,1
JH Kallis,44.0,30.0,14.0,50,45.0,1,26.0,0,8,24,0,303,South Africa,1
MEK Hussey,14.0,8.0,6.0,31,43.0,2,13.0,0,12,15,304,223,Australia,0
DA Warner,31.0,20.0,11.0,46,43.0,2,13.0,0,12,15,304,223,Australia,0
