Match Index,Batsman,Player Total Runs ,Player Home Runs,Player Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Total Runs in Segment, Total HR till Segment, Total NHR till Segment,Total Runs Till Segment,Target,Final Runs Made,Extras,Team,Home,Segment
171,KP Pietersen,9.0,4.0,5.0,16,43.0,0,13.0,1,8.0,14.0,22,38,40,78,0,307,6,England,1,4
171,JM How,16.0,4.0,12.0,34,51.0,1,6.0,1,8.0,10.0,18,38,37,75,308,193,8,New Zealand,0,4
171,LRPL Taylor,1.0,0.0,1.0,5,51.0,1,6.0,1,8.0,10.0,18,38,37,75,308,193,8,New Zealand,0,4
171,SB Styris,0.0,0.0,0.0,0,51.0,1,6.0,1,8.0,10.0,18,38,37,75,308,193,8,New Zealand,0,4
172,IR Bell,39.0,22.0,17.0,48,43.0,2,21.0,0,12.0,8.0,20,46,38,84,0,245,7,England,1,4
172,RS Bopara,7.0,4.0,3.0,14,43.0,2,21.0,0,12.0,8.0,20,46,38,84,0,245,7,England,1,4
172,PD Collingwood,0.0,0.0,0.0,0,43.0,2,21.0,0,12.0,8.0,20,46,38,84,0,245,7,England,1,4
172,JM How,26.0,12.0,14.0,45,31.0,2,30.0,0,8.0,10.0,18,44,35,79,246,246,4,New Zealand,0,4
172,SB Styris,28.0,20.0,8.0,27,31.0,2,30.0,0,8.0,10.0,18,44,35,79,246,246,4,New Zealand,0,4
173,BB McCullum,18.0,4.0,14.0,48,30.0,1,14.0,1,4.0,8.0,12,18,38,56,0,266,16,New Zealand,0,4
173,SB Styris,0.0,0.0,0.0,3,30.0,1,14.0,1,4.0,8.0,12,18,38,56,0,266,16,New Zealand,0,4
173,DR Flynn,0.0,0.0,0.0,0,30.0,1,14.0,1,4.0,8.0,12,18,38,56,0,266,16,New Zealand,0,4
173,RS Bopara,1.0,0.0,1.0,5,41.0,0,16.0,2,16.0,4.0,20,48,29,77,267,215,9,England,1,4
173,KP Pietersen,5.0,0.0,5.0,14,41.0,0,16.0,2,16.0,4.0,20,48,29,77,267,215,9,England,1,4
173,OA Shah,0.0,0.0,0.0,0,41.0,0,16.0,2,16.0,4.0,20,48,29,77,267,215,9,England,1,4
174,IR Bell,24.0,0.0,24.0,57,40.0,0,13.0,0,4.0,15.0,19,20,52,72,0,275,6,England,1,4
174,MJ Prior,29.0,16.0,13.0,37,40.0,0,13.0,0,4.0,15.0,19,20,52,72,0,275,6,England,1,4
174,OA Shah,0.0,0.0,0.0,0,40.0,0,13.0,0,4.0,15.0,19,20,52,72,0,275,6,England,1,4
174,HH Gibbs,36.0,26.0,10.0,46,54.0,1,25.0,0,8.0,9.0,17,62,34,96,276,255,12,South Africa,0,4
174,JH Kallis,22.0,20.0,2.0,27,54.0,1,25.0,0,8.0,9.0,17,62,34,96,276,255,12,South Africa,0,4
174,AB de Villiers,0.0,0.0,0.0,0,54.0,1,25.0,0,8.0,9.0,17,62,34,96,276,255,12,South Africa,0,4
175,MV Boucher,5.0,0.0,5.0,17,35.0,4,8.0,1,16.0,3.0,19,40,22,62,0,83,3,South Africa,0,4
175,J Botha,0.0,0.0,0.0,1,35.0,4,8.0,1,16.0,3.0,19,40,22,62,0,83,3,South Africa,0,4
175,JA Morkel,0.0,0.0,0.0,0,35.0,4,8.0,1,16.0,3.0,19,40,22,62,0,83,3,South Africa,0,4
175,A Nel,0.0,0.0,0.0,0,35.0,4,8.0,1,16.0,3.0,19,40,22,62,0,83,3,South Africa,0,4
176,MJ Prior,31.0,26.0,5.0,37,72.0,0,21.0,0,8.0,9.0,17,84,26,110,0,296,16,England,1,4
176,OA Shah,0.0,0.0,0.0,0,72.0,0,21.0,0,8.0,9.0,17,84,26,110,0,296,16,England,1,4
176,IR Bell,62.0,50.0,12.0,58,72.0,0,21.0,0,8.0,9.0,17,84,26,110,0,296,16,England,1,4
176,HM Amla,46.0,24.0,22.0,55,33.0,1,32.0,0,4.0,7.0,11,36,40,76,297,170,3,South Africa,0,4
176,AB de Villiers,0.0,0.0,0.0,0,33.0,1,32.0,0,4.0,7.0,11,36,40,76,297,170,3,South Africa,0,4
176,JH Kallis,7.0,4.0,3.0,19,33.0,1,32.0,0,4.0,7.0,11,36,40,76,297,170,3,South Africa,0,4
176,JP Duminy,0.0,0.0,0.0,0,33.0,1,32.0,0,4.0,7.0,11,36,40,76,297,170,3,South Africa,0,4
177,AB de Villiers,3.0,0.0,3.0,13,61.0,1,21.0,1,0.0,19.0,19,60,41,101,0,183,12,South Africa,0,4
177,HH Gibbs,44.0,28.0,16.0,39,61.0,1,21.0,1,0.0,19.0,19,60,41,101,0,183,12,South Africa,0,4
177,OA Shah,34.0,18.0,16.0,36,44.0,2,53.0,1,22.0,9.0,31,78,50,128,184,137,9,England,1,4
177,A Flintoff,10.0,8.0,2.0,4,44.0,2,53.0,1,22.0,9.0,31,78,50,128,184,137,9,England,1,4
178,MJ Clarke,24.0,12.0,12.0,37,40.0,2,17.0,0,12.0,12.0,24,40,41,81,0,306,5,Australia,0,4
178,ML Hayden,30.0,16.0,14.0,39,40.0,2,17.0,0,12.0,12.0,24,40,41,81,0,306,5,Australia,0,4
178,A Symonds,0.0,0.0,0.0,0,40.0,2,17.0,0,12.0,12.0,24,40,41,81,0,306,5,Australia,0,4
178,R Dravid,6.0,4.0,2.0,10,61.0,2,19.0,2,8.0,7.0,15,64,31,95,307,222,8,India,1,4
178,MS Dhoni,0.0,0.0,0.0,4,61.0,2,19.0,2,8.0,7.0,15,64,31,95,307,222,8,India,1,4
179,RT Ponting,5.0,4.0,1.0,5,56.0,0,23.0,1,12.0,10.0,22,60,41,101,0,290,9,Australia,0,4
179,ML Hayden,45.0,32.0,13.0,56,56.0,0,23.0,1,12.0,10.0,22,60,41,101,0,290,9,Australia,0,4
179,Yuvraj Singh,13.0,4.0,9.0,30,29.0,3,16.0,0,12.0,13.0,25,32,38,70,291,243,5,India,1,4
179,SR Tendulkar,26.0,16.0,10.0,47,29.0,3,16.0,0,12.0,13.0,25,32,38,70,291,243,5,India,1,4
180,SR Tendulkar,18.0,4.0,14.0,51,25.0,0,29.0,0,0.0,15.0,15,28,41,69,0,291,22,India,1,4
180,SC Ganguly,36.0,24.0,12.0,47,25.0,0,29.0,0,0.0,15.0,15,28,41,69,0,291,22,India,1,4
180,ML Hayden,55.0,36.0,19.0,52,67.0,1,31.0,0,8.0,10.0,18,74,42,116,292,283,8,Australia,0,4
180,RT Ponting,25.0,20.0,5.0,26,67.0,1,31.0,0,8.0,10.0,18,74,42,116,292,283,8,Australia,0,4
180,MJ Clarke,0.0,0.0,0.0,0,67.0,1,31.0,0,8.0,10.0,18,74,42,116,292,283,8,Australia,0,4
181,AC Gilchrist,48.0,32.0,16.0,44,64.0,1,33.0,1,8.0,10.0,18,74,41,115,0,317,1,Australia,0,4
181,BJ Hodge,0.0,0.0,0.0,2,64.0,1,33.0,1,8.0,10.0,18,74,41,115,0,317,1,Australia,0,4
181,A Symonds,0.0,0.0,0.0,0,64.0,1,33.0,1,8.0,10.0,18,74,41,115,0,317,1,Australia,0,4
181,SR Tendulkar,39.0,28.0,11.0,40,52.0,0,22.0,0,6.0,19.0,25,60,39,99,318,299,6,India,1,4
181,SC Ganguly,35.0,26.0,9.0,53,52.0,0,22.0,0,6.0,19.0,25,60,39,99,318,299,6,India,1,4
182,BJ Hodge,11.0,8.0,3.0,13,50.0,2,24.0,0,8.0,6.0,14,60,28,88,0,193,29,Australia,0,4
182,RT Ponting,44.0,28.0,16.0,63,50.0,2,24.0,0,8.0,6.0,14,60,28,88,0,193,29,Australia,0,4
182,A Symonds,0.0,0.0,0.0,0,50.0,2,24.0,0,8.0,6.0,14,60,28,88,0,193,29,Australia,0,4
182,RV Uthappa,4.0,0.0,4.0,12,27.0,2,17.0,2,4.0,2.0,6,32,18,50,194,195,14,India,1,4
182,MS Dhoni,4.0,4.0,0.0,5,27.0,2,17.0,2,4.0,2.0,6,32,18,50,194,195,14,India,1,4
182,IK Pathan,0.0,0.0,0.0,0,27.0,2,17.0,2,4.0,2.0,6,32,18,50,194,195,14,India,1,4
182,Harbhajan Singh,0.0,0.0,0.0,0,27.0,2,17.0,2,4.0,2.0,6,32,18,50,194,195,14,India,1,4
183,Younis Khan,2.0,0.0,2.0,12,42.0,0,15.0,1,0.0,16.0,16,40,33,73,0,239,4,Pakistan,0,4
183,Salman Butt,43.0,32.0,11.0,49,42.0,0,15.0,1,0.0,16.0,16,40,33,73,0,239,4,Pakistan,0,4
183,Mohammad Yousuf,0.0,0.0,0.0,0,42.0,0,15.0,1,0.0,16.0,16,40,33,73,0,239,4,Pakistan,0,4
183,G Gambhir,32.0,20.0,12.0,33,48.0,1,25.0,0,20.0,7.0,27,74,26,100,240,242,11,India,1,4
183,SC Ganguly,37.0,30.0,7.0,51,48.0,1,25.0,0,20.0,7.0,27,74,26,100,240,242,11,India,1,4
183,MS Dhoni,0.0,0.0,0.0,0,48.0,1,25.0,0,20.0,7.0,27,74,26,100,240,242,11,India,1,4
184,G Gambhir,19.0,8.0,11.0,34,44.0,1,27.0,0,24.0,18.0,42,68,45,113,0,321,12,India,1,4
184,SR Tendulkar,46.0,32.0,14.0,58,44.0,1,27.0,0,24.0,18.0,42,68,45,113,0,321,12,India,1,4
184,Younis Khan,13.0,4.0,9.0,23,41.0,1,22.0,1,4.0,9.0,13,40,36,76,322,322,18,Pakistan,0,4
184,Mohammad Yousuf,0.0,0.0,0.0,1,41.0,1,22.0,1,4.0,9.0,13,40,36,76,322,322,18,Pakistan,0,4
185,G Gambhir,4.0,0.0,4.0,12,58.0,0,20.0,2,4.0,7.0,11,50,39,89,0,294,11,India,1,4
185,Yuvraj Singh,6.0,4.0,2.0,5,58.0,0,20.0,2,4.0,7.0,11,50,39,89,0,294,11,India,1,4
185,Salman Butt,44.0,36.0,8.0,45,71.0,2,18.0,0,4.0,13.0,17,72,34,106,295,248,2,Pakistan,0,4
185,Mohammad Yousuf,12.0,8.0,4.0,17,71.0,2,18.0,0,4.0,13.0,17,72,34,106,295,248,2,Pakistan,0,4
185,Shoaib Malik,0.0,0.0,0.0,0,71.0,2,18.0,0,4.0,13.0,17,72,34,106,295,248,2,Pakistan,0,4
186,Shoaib Malik,18.0,8.0,10.0,38,30.0,1,20.0,0,12.0,16.0,28,32,46,78,0,255,1,Pakistan,0,4
186,Younis Khan,32.0,12.0,20.0,50,30.0,1,20.0,0,12.0,16.0,28,32,46,78,0,255,1,Pakistan,0,4
186,Mohammad Yousuf,0.0,0.0,0.0,0,30.0,1,20.0,0,12.0,16.0,28,32,46,78,0,255,1,Pakistan,0,4
186,V Sehwag,8.0,0.0,8.0,19,51.0,2,18.0,0,18.0,10.0,28,62,35,97,256,260,8,India,1,4
186,SR Tendulkar,53.0,40.0,13.0,53,51.0,2,18.0,0,18.0,10.0,28,62,35,97,256,260,8,India,1,4
187,Imran Nazir,19.0,12.0,7.0,36,41.0,0,15.0,2,8.0,12.0,20,44,32,76,0,306,15,Pakistan,0,4
187,Mohammad Yousuf,0.0,0.0,0.0,2,41.0,0,15.0,2,8.0,12.0,20,44,32,76,0,306,15,Pakistan,0,4
187,Shoaib Malik,0.0,0.0,0.0,0,41.0,0,15.0,2,8.0,12.0,20,44,32,76,0,306,15,Pakistan,0,4
187,RG Sharma,11.0,4.0,7.0,19,52.0,3,12.0,1,10.0,11.0,21,50,35,85,307,275,8,India,1,4
187,Yuvraj Singh,0.0,0.0,0.0,8,52.0,3,12.0,1,10.0,11.0,21,50,35,85,307,275,8,India,1,4
188,BB McCullum,25.0,12.0,13.0,47,30.0,1,9.0,0,20.0,11.0,31,42,28,70,0,248,7,New Zealand,0,4
188,JM How,8.0,4.0,4.0,32,30.0,1,9.0,0,20.0,11.0,31,42,28,70,0,248,7,New Zealand,0,4
188,AB de Villiers,24.0,12.0,12.0,39,12.0,2,28.0,0,16.0,13.0,29,36,33,69,249,249,4,South Africa,1,4
188,GC Smith,15.0,8.0,7.0,34,12.0,2,28.0,0,16.0,13.0,29,36,33,69,249,249,4,South Africa,1,4
189,JP Duminy,21.0,12.0,9.0,26,25.0,3,21.0,0,0.0,8.0,8,24,30,54,0,209,2,South Africa,1,4
189,JH Kallis,17.0,4.0,13.0,44,25.0,3,21.0,0,0.0,8.0,8,24,30,54,0,209,2,South Africa,1,4
189,MV Boucher,0.0,0.0,0.0,0,25.0,3,21.0,0,0.0,8.0,8,24,30,54,0,209,2,South Africa,1,4
189,BB McCullum,31.0,18.0,13.0,36,47.0,1,21.0,0,16.0,12.0,28,58,38,96,210,210,4,New Zealand,0,4
189,JM How,28.0,20.0,8.0,45,47.0,1,21.0,0,16.0,12.0,28,58,38,96,210,210,4,New Zealand,0,4
190,S Chanderpaul,15.0,12.0,3.0,28,38.0,2,14.0,1,0.0,10.0,10,28,34,62,0,175,14,West Indies,0,4
190,RS Morton,2.0,0.0,2.0,3,38.0,2,14.0,1,0.0,10.0,10,28,34,62,0,175,14,West Indies,0,4
190,DJ Bravo,0.0,0.0,0.0,0,38.0,2,14.0,1,0.0,10.0,10,28,34,62,0,175,14,West Indies,0,4
190,D Ramdin,0.0,0.0,0.0,0,38.0,2,14.0,1,0.0,10.0,10,28,34,62,0,175,14,West Indies,0,4
190,JH Kallis,24.0,12.0,12.0,43,25.0,2,21.0,0,10.0,14.0,24,34,36,70,176,176,14,South Africa,1,4
190,JP Duminy,19.0,12.0,7.0,38,25.0,2,21.0,0,10.0,14.0,24,34,36,70,176,176,14,South Africa,1,4
190,JL Ontong,0.0,0.0,0.0,0,25.0,2,21.0,0,10.0,14.0,24,34,36,70,176,176,14,South Africa,1,4
191,AB de Villiers,23.0,22.0,1.0,28,29.0,2,34.0,0,20.0,13.0,33,70,26,96,0,255,5,South Africa,1,4
191,GC Smith,28.0,20.0,8.0,45,29.0,2,34.0,0,20.0,13.0,33,70,26,96,0,255,5,South Africa,1,4
191,S Chattergoon,26.0,20.0,6.0,44,35.0,1,12.0,0,8.0,5.0,13,40,20,60,256,169,3,West Indies,0,4
191,RS Morton,13.0,8.0,5.0,30,35.0,1,12.0,0,8.0,5.0,13,40,20,60,256,169,3,West Indies,0,4
191,MN Samuels,0.0,0.0,0.0,0,35.0,1,12.0,0,8.0,5.0,13,40,20,60,256,169,3,West Indies,0,4
192,S Chattergoon,27.0,16.0,11.0,51,39.0,1,4.0,0,24.0,8.0,32,46,29,75,0,252,4,West Indies,0,4
192,PA Browne,11.0,6.0,5.0,22,39.0,1,4.0,0,24.0,8.0,32,46,29,75,0,252,4,West Indies,0,4
192,JH Kallis,27.0,20.0,7.0,33,44.0,1,27.0,0,4.0,22.0,26,56,41,97,253,256,5,South Africa,1,4
192,GC Smith,29.0,20.0,9.0,40,44.0,1,27.0,0,4.0,22.0,26,56,41,97,253,256,5,South Africa,1,4
193,BA Parchment,24.0,12.0,12.0,37,39.0,0,24.0,0,10.0,8.0,18,56,25,81,0,263,2,West Indies,0,4
193,S Chattergoon,39.0,34.0,5.0,53,39.0,0,24.0,0,10.0,8.0,18,56,25,81,0,263,2,West Indies,0,4
193,AB de Villiers,9.0,4.0,5.0,14,53.0,0,27.0,2,18.0,13.0,31,76,35,111,264,266,7,South Africa,1,4
193,HH Gibbs,20.0,14.0,6.0,35,53.0,0,27.0,2,18.0,13.0,31,76,35,111,264,266,7,South Africa,1,4
194,S Chanderpaul,27.0,12.0,15.0,40,48.0,1,40.0,0,4.0,22.0,26,66,48,114,0,295,13,West Indies,0,4
194,DS Smith,59.0,50.0,9.0,40,48.0,1,40.0,0,4.0,22.0,26,66,48,114,0,295,13,West Indies,0,4
194,JH Kallis,38.0,24.0,14.0,37,47.0,1,49.0,0,18.0,16.0,34,80,50,130,296,211,18,South Africa,1,4
194,HH Gibbs,53.0,34.0,19.0,55,47.0,1,49.0,0,18.0,16.0,34,80,50,130,296,211,18,South Africa,1,4
195,JH Kallis,1.0,0.0,1.0,3,36.0,0,30.0,1,4.0,10.0,14,48,32,80,0,294,21,South Africa,0,4
195,HH Gibbs,31.0,24.0,7.0,48,36.0,0,30.0,1,4.0,10.0,14,48,32,80,0,294,21,South Africa,0,4
195,AB de Villiers,0.0,0.0,0.0,0,36.0,0,30.0,1,4.0,10.0,14,48,32,80,0,294,21,South Africa,0,4
195,Mohammad Yousuf,8.0,0.0,8.0,19,47.0,3,21.0,1,0.0,19.0,19,36,51,87,295,249,0,Pakistan,1,4
195,Misbah-ul-Haq,8.0,4.0,4.0,15,47.0,3,21.0,1,0.0,19.0,19,36,51,87,295,249,0,Pakistan,1,4
196,Mohammad Yousuf,23.0,12.0,11.0,35,25.0,2,24.0,0,0.0,21.0,21,24,46,70,0,265,7,Pakistan,1,4
196,Younis Khan,24.0,12.0,12.0,40,25.0,2,24.0,0,0.0,21.0,21,24,46,70,0,265,7,Pakistan,1,4
196,Shoaib Malik,0.0,0.0,0.0,0,25.0,2,24.0,0,0.0,21.0,21,24,46,70,0,265,7,Pakistan,1,4
196,AB de Villiers,33.0,16.0,17.0,47,45.0,2,25.0,0,0.0,8.0,8,32,46,78,266,240,7,South Africa,0,4
196,GC Smith,37.0,16.0,21.0,44,45.0,2,25.0,0,0.0,8.0,8,32,46,78,266,240,7,South Africa,0,4
196,JM Kemp,0.0,0.0,0.0,0,45.0,2,25.0,0,0.0,8.0,8,32,46,78,266,240,7,South Africa,0,4
197,AB de Villiers,1.0,0.0,1.0,2,39.0,1,12.0,1,8.0,10.0,18,44,25,69,0,197,8,South Africa,0,4
197,GC Smith,18.0,12.0,6.0,32,39.0,1,12.0,1,8.0,10.0,18,44,25,69,0,197,8,South Africa,0,4
197,JM Kemp,0.0,0.0,0.0,0,39.0,1,12.0,1,8.0,10.0,18,44,25,69,0,197,8,South Africa,0,4
197,Younis Khan,5.0,0.0,5.0,12,49.0,1,10.0,1,4.0,9.0,13,40,32,72,198,202,4,Pakistan,1,4
197,Shoaib Malik,0.0,0.0,0.0,0,49.0,1,10.0,1,4.0,9.0,13,40,32,72,198,202,4,Pakistan,1,4
197,Mohammad Yousuf,4.0,0.0,4.0,15,49.0,1,10.0,1,4.0,9.0,13,40,32,72,198,202,4,Pakistan,1,4
198,Younis Khan,28.0,18.0,10.0,43,23.0,2,20.0,1,8.0,14.0,22,26,39,65,0,230,2,Pakistan,1,4
198,Shoaib Malik,0.0,0.0,0.0,5,23.0,2,20.0,1,8.0,14.0,22,26,39,65,0,230,2,Pakistan,1,4
198,SM Pollock,23.0,16.0,7.0,25,60.0,0,30.0,1,4.0,10.0,14,60,44,104,231,233,9,South Africa,0,4
198,GC Smith,28.0,12.0,16.0,33,60.0,0,30.0,1,4.0,10.0,14,60,44,104,231,233,9,South Africa,0,4
199,Mohammad Ashraful,25.0,22.0,3.0,13,31.0,1,33.0,1,8.0,14.0,22,50,36,86,0,201,2,Bangladesh,0,4
199,Tamim Iqbal,18.0,8.0,10.0,34,31.0,1,33.0,1,8.0,14.0,22,50,36,86,0,201,2,Bangladesh,0,4
199,JM How,37.0,12.0,25.0,53,39.0,0,19.0,0,16.0,12.0,28,40,46,86,202,203,5,New Zealand,1,4
199,BB McCullum,21.0,12.0,9.0,39,39.0,0,19.0,0,16.0,12.0,28,40,46,86,202,203,5,New Zealand,1,4
199,PG Fulton,0.0,0.0,0.0,0,39.0,0,19.0,0,16.0,12.0,28,40,46,86,202,203,5,New Zealand,1,4
200,PG Fulton,2.0,0.0,2.0,9,42.0,0,37.0,1,32.0,9.0,41,82,38,120,0,335,5,New Zealand,1,4
200,JM How,42.0,28.0,14.0,51,42.0,0,37.0,1,32.0,9.0,41,82,38,120,0,335,5,New Zealand,1,4
200,Aftab Ahmed,0.0,0.0,0.0,5,41.0,0,20.0,3,4.0,3.0,7,46,22,68,336,181,8,Bangladesh,0,4
200,Tushar Imran,0.0,0.0,0.0,0,41.0,0,20.0,3,4.0,3.0,7,46,22,68,336,181,8,Bangladesh,0,4
201,Tamim Iqbal,13.0,0.0,13.0,53,15.0,1,23.0,0,0.0,6.0,6,12,32,44,0,93,4,Bangladesh,0,4
201,Aftab Ahmed,0.0,0.0,0.0,0,15.0,1,23.0,0,0.0,6.0,6,12,32,44,0,93,4,Bangladesh,0,4
201,Mohammad Ashraful,24.0,12.0,12.0,28,15.0,1,23.0,0,0.0,6.0,6,12,32,44,0,93,4,Bangladesh,0,4
201,Tushar Imran,0.0,0.0,0.0,0,15.0,1,23.0,0,0.0,6.0,6,12,32,44,0,93,4,Bangladesh,0,4
201,Shakib Al Hasan,0.0,0.0,0.0,0,15.0,1,23.0,0,0.0,6.0,6,12,32,44,0,93,4,Bangladesh,0,4
202,P Mustard,23.0,8.0,15.0,43,29.0,1,12.0,1,0.0,13.0,13,12,42,54,0,130,6,England,0,4
202,KP Pietersen,2.0,0.0,2.0,7,29.0,1,12.0,1,0.0,13.0,13,12,42,54,0,130,6,England,0,4
202,PD Collingwood,0.0,0.0,0.0,0,29.0,1,12.0,1,0.0,13.0,13,12,42,54,0,130,6,England,0,4
202,BB McCullum,34.0,22.0,12.0,36,43.0,0,26.0,1,4.0,9.0,13,48,34,82,131,131,3,New Zealand,1,4
202,JM How,4.0,0.0,4.0,5,43.0,0,26.0,1,4.0,9.0,13,48,34,82,131,131,3,New Zealand,1,4
202,LRPL Taylor,0.0,0.0,0.0,0,43.0,0,26.0,1,4.0,9.0,13,48,34,82,131,131,3,New Zealand,1,4
203,KP Pietersen,29.0,22.0,7.0,32,66.0,2,16.0,0,4.0,6.0,10,56,36,92,0,158,8,England,0,4
203,AN Cook,40.0,20.0,20.0,50,66.0,2,16.0,0,4.0,6.0,10,56,36,92,0,158,8,England,0,4
203,PD Collingwood,0.0,0.0,0.0,0,66.0,2,16.0,0,4.0,6.0,10,56,36,92,0,158,8,England,0,4
203,OA Shah,0.0,0.0,0.0,0,66.0,2,16.0,0,4.0,6.0,10,56,36,92,0,158,8,England,0,4
203,RS Bopara,0.0,0.0,0.0,0,66.0,2,16.0,0,4.0,6.0,10,56,36,92,0,158,8,England,0,4
203,BB McCullum,69.0,58.0,11.0,39,83.0,0,58.0,0,4.0,14.0,18,118,41,159,159,165,6,New Zealand,1,4
203,JD Ryder,72.0,56.0,16.0,52,83.0,0,58.0,0,4.0,14.0,18,118,41,159,159,165,6,New Zealand,1,4
204,LRPL Taylor,10.0,4.0,6.0,13,36.0,1,14.0,3,0.0,9.0,9,26,33,59,0,234,3,New Zealand,1,4
204,PG Fulton,0.0,0.0,0.0,1,36.0,1,14.0,3,0.0,9.0,9,26,33,59,0,234,3,New Zealand,1,4
204,IR Bell,31.0,24.0,7.0,36,42.0,2,23.0,0,12.0,13.0,25,58,32,90,235,229,1,England,0,4
204,KP Pietersen,10.0,4.0,6.0,21,42.0,2,23.0,0,12.0,13.0,25,58,32,90,235,229,1,England,0,4
205,P Mustard,48.0,36.0,12.0,46,43.0,0,39.0,0,18.0,16.0,34,74,42,116,0,340,5,England,0,4
205,AN Cook,34.0,20.0,14.0,47,43.0,0,39.0,0,18.0,16.0,34,74,42,116,0,340,5,England,0,4
205,BB McCullum,38.0,22.0,16.0,42,68.0,0,21.0,1,16.0,13.0,29,70,48,118,341,340,10,New Zealand,1,4
205,JM How,12.0,8.0,4.0,20,68.0,0,21.0,1,16.0,13.0,29,70,48,118,341,340,10,New Zealand,1,4
206,AN Cook,29.0,16.0,13.0,45,31.0,1,25.0,1,8.0,17.0,25,40,41,81,0,242,3,England,0,4
206,KP Pietersen,1.0,0.0,1.0,4,31.0,1,25.0,1,8.0,17.0,25,40,41,81,0,242,3,England,0,4
206,BB McCullum,76.0,56.0,20.0,40,89.0,0,20.0,1,20.0,8.0,28,92,45,137,243,213,7,New Zealand,1,4
206,JM How,9.0,4.0,5.0,18,89.0,0,20.0,1,20.0,8.0,28,92,45,137,243,213,7,New Zealand,1,4
206,LRPL Taylor,0.0,0.0,0.0,0,89.0,0,20.0,1,20.0,8.0,28,92,45,137,243,213,7,New Zealand,1,4
207,T Taibu,13.0,8.0,5.0,16,23.0,2,20.0,0,12.0,6.0,18,32,29,61,0,206,8,Zimbabwe,1,4
207,BRM Taylor,7.0,0.0,7.0,27,23.0,2,20.0,0,12.0,6.0,18,32,29,61,0,206,8,Zimbabwe,1,4
207,GC Smith,32.0,16.0,16.0,39,26.0,1,25.0,0,24.0,6.0,30,48,33,81,207,210,4,South Africa,0,4
207,AB de Villiers,0.0,0.0,0.0,0,26.0,1,25.0,0,24.0,6.0,30,48,33,81,207,210,4,South Africa,0,4
207,GH Bodi,19.0,8.0,11.0,51,26.0,1,25.0,0,24.0,6.0,30,48,33,81,207,210,4,South Africa,0,4
208,AB de Villiers,9.0,8.0,1.0,11,52.0,1,21.0,1,20.0,6.0,26,66,33,99,0,323,8,South Africa,0,4
208,JA Morkel,8.0,4.0,4.0,17,52.0,1,21.0,1,20.0,6.0,26,66,33,99,0,323,8,South Africa,0,4
208,H Masakadza,32.0,24.0,8.0,41,41.0,0,35.0,1,22.0,4.0,26,82,20,102,324,295,4,Zimbabwe,1,4
208,BRM Taylor,3.0,0.0,3.0,8,41.0,0,35.0,1,22.0,4.0,26,82,20,102,324,295,4,Zimbabwe,1,4
208,T Taibu,0.0,0.0,0.0,0,41.0,0,35.0,1,22.0,4.0,26,82,20,102,324,295,4,Zimbabwe,1,4
212,CJ Chibhabha,15.0,12.0,3.0,28,38.0,1,20.0,1,14.0,5.0,19,54,23,77,0,274,5,Zimbabwe,1,4
212,T Taibu,2.0,0.0,2.0,8,38.0,1,20.0,1,14.0,5.0,19,54,23,77,0,274,5,Zimbabwe,1,4
212,H Masakadza,0.0,0.0,0.0,0,38.0,1,20.0,1,14.0,5.0,19,54,23,77,0,274,5,Zimbabwe,1,4
212,S Chanderpaul,38.0,16.0,22.0,40,30.0,2,27.0,0,8.0,8.0,16,32,41,73,275,244,4,West Indies,0,4
212,MN Samuels,12.0,4.0,8.0,29,30.0,2,27.0,0,8.0,8.0,16,32,41,73,275,244,4,West Indies,0,4
212,RS Morton,0.0,0.0,0.0,0,30.0,2,27.0,0,8.0,8.0,16,32,41,73,275,244,4,West Indies,0,4
213,RS Morton,30.0,14.0,16.0,34,44.0,1,28.0,0,4.0,20.0,24,46,50,96,0,286,10,West Indies,0,4
213,CH Gayle,40.0,28.0,12.0,56,44.0,1,28.0,0,4.0,20.0,24,46,50,96,0,286,10,West Indies,0,4
213,H Masakadza,0.0,0.0,0.0,0,37.0,1,13.0,2,4.0,3.0,7,36,21,57,287,176,7,Zimbabwe,1,4
213,T Taibu,0.0,0.0,0.0,4,37.0,1,13.0,2,4.0,3.0,7,36,21,57,287,176,7,Zimbabwe,1,4
213,S Matsikenyeri,0.0,0.0,0.0,0,37.0,1,13.0,2,4.0,3.0,7,36,21,57,287,176,7,Zimbabwe,1,4
214,V Sibanda,45.0,28.0,17.0,65,24.0,0,33.0,0,4.0,13.0,17,36,38,74,0,232,4,Zimbabwe,1,4
214,H Masakadza,12.0,4.0,8.0,29,24.0,0,33.0,0,4.0,13.0,17,36,38,74,0,232,4,Zimbabwe,1,4
214,RS Morton,31.0,14.0,17.0,45,45.0,1,11.0,1,20.0,10.0,30,50,36,86,233,234,9,West Indies,0,4
214,MN Samuels,0.0,0.0,0.0,5,45.0,1,11.0,1,20.0,10.0,30,50,36,86,233,234,9,West Indies,0,4
215,LPC Silva,7.0,4.0,3.0,12,34.0,2,9.0,3,8.0,5.0,13,32,24,56,0,235,11,Sri Lanka,0,4
215,CK Kapugedera,0.0,0.0,0.0,1,34.0,2,9.0,3,8.0,5.0,13,32,24,56,0,235,11,Sri Lanka,0,4
215,RR Sarwan,4.0,4.0,0.0,3,38.0,0,18.0,1,8.0,12.0,20,50,26,76,236,236,6,West Indies,1,4
