Team,Total Matches Played,Runs Scored,Wickets Lost,Got All Out,Runs Conceded,Opponent Wickets Taken,Opponent All Out,Match Index,Batsman,Player Total Runs,Player Home Runs,Player Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Total Runs in Segment,Total HR till Segment,Total NHR till Segment,Total Runs Till Segment,Target,Final Runs Made,Extras,Home,Segment,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played,ClusterID
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,184,IK Pathan,0,0,0,0,200,3,23,3,0,16,16,110,129,239,0,321,40,1,9,1.875,0.025,16.85,78.2811,40,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,184,Harbhajan Singh,0,0,0,0,200,3,23,3,0,16,16,110,129,239,0,321,40,1,9,0.901639,0,9.98361,76.4115,61,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,184,Z Khan,0,0,0,0,200,3,23,3,0,16,16,110,129,239,0,321,40,1,9,0.974359,0,8.35897,60.9346,39,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,184,Misbah-ul-Haq,23,4,19,24,167,4,40,0,16,27,43,104,146,250,322,322,25,0,9,2.95238,0.285714,34.9921,71.8195,126,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,184,Younis Khan,97,40,57,103,167,4,40,0,16,27,43,104,146,250,322,322,25,0,9,2.64655,0.215517,28.5,73.2713,116,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,185,Yuvraj Singh,46,20,26,76,157,3,25,0,14,25,39,108,113,221,0,294,23,1,9,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,185,MS Dhoni,43,28,15,48,157,3,25,0,14,25,39,108,113,221,0,294,23,1,9,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,185,RV Uthappa,0,0,0,0,157,3,25,0,14,25,39,108,113,221,0,294,23,1,9,3,0.117647,22.1471,89.0071,34,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,185,Misbah-ul-Haq,27,4,23,41,150,4,37,0,12,23,35,112,110,222,295,248,12,0,9,2.95238,0.285714,34.9921,71.8195,126,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,185,Salman Butt,99,56,43,118,150,4,37,0,12,23,35,112,110,222,295,248,12,0,9,5.4359,0.384615,42.3846,78.8645,39,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,185,Kamran Akmal,0,0,0,0,150,4,37,0,12,23,35,112,110,222,295,248,12,0,9,3.01124,0.11236,23.0787,81.4433,89,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,185,Abdur Rehman,0,0,0,0,150,4,37,0,12,23,35,112,110,222,295,248,12,0,9,0.52381,0,6.04762,55.7018,21,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,186,Mohammad Yousuf,55,16,39,72,145,4,28,0,14,20,34,76,131,207,0,255,5,0,9,3.27586,0.275862,36.7931,73.9176,58,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,186,Misbah-ul-Haq,18,8,10,19,145,4,28,0,14,20,34,76,131,207,0,255,5,0,9,2.95238,0.285714,34.9921,71.8195,126,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,186,MS Dhoni,18,4,14,28,181,4,19,0,18,18,36,124,112,236,256,260,14,1,9,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,186,Yuvraj Singh,34,12,22,45,181,4,19,0,18,18,36,124,112,236,256,260,14,1,9,4.05833,0.258333,32.525,83.8093,120,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,187,Mohammad Yousuf,64,16,48,70,156,3,43,0,18,20,38,98,139,237,0,306,28,0,9,3.27586,0.275862,36.7931,73.9176,58,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,187,Shoaib Malik,78,28,50,83,156,3,43,0,18,20,38,98,139,237,0,306,28,0,9,2.77551,0.193878,28.7041,81.4418,98,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,187,Misbah-ul-Haq,0,0,0,0,156,3,43,0,18,20,38,98,139,237,0,306,28,0,9,2.95238,0.285714,34.9921,71.8195,126,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,187,Fawad Alam,0,0,0,0,156,3,43,0,18,20,38,98,139,237,0,306,28,0,9,1.85294,0.176471,26.5588,72.6468,34,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,187,P Kumar,5,0,5,6,170,5,24,2,22,15,37,102,129,231,307,275,14,1,9,1,0.03125,9.03125,86.0119,32,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,187,IK Pathan,10,4,6,13,170,5,24,2,22,15,37,102,129,231,307,275,14,1,9,1.875,0.025,16.85,78.2811,40,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,187,M Kartik,0,0,0,0,170,5,24,2,22,15,37,102,129,231,307,275,14,1,9,1.66667,0,12.3333,75.5102,3,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,187,S Sreesanth,0,0,0,0,170,5,24,2,22,15,37,102,129,231,307,275,14,1,9,0.125,0,2.4375,32.5,16,3
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,188,JM How,71,36,35,104,140,2,22,1,18,15,33,80,115,195,0,248,9,0,9,3.34615,0.192308,29.9231,64.9416,26,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,188,LRPL Taylor,5,0,5,13,140,2,22,1,18,15,33,80,115,195,0,248,9,0,9,3.68382,0.301471,36.7206,79.3959,136,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,188,MS Sinclair,0,0,0,0,140,2,22,1,18,15,33,80,115,195,0,248,9,0,9,2.4,0.2,24.4,91.7293,5,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,188,MV Boucher,2,0,2,9,138,3,26,1,14,21,35,78,121,199,249,249,12,1,9,2.21053,0.0877193,22.2281,89.3512,57,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,188,JP Duminy,30,12,18,47,138,3,26,1,14,21,35,78,121,199,249,249,12,1,9,2.3252,0.186992,29.9675,80.2351,123,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,189,MV Boucher,35,4,31,68,111,5,22,0,4,17,21,52,102,154,0,209,5,1,9,2.21053,0.0877193,22.2281,89.3512,57,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,189,SM Pollock,41,16,25,60,111,5,22,0,4,17,21,52,102,154,0,209,5,1,9,1.58621,0.0689655,16.931,82.3826,29,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,189,JA Morkel,0,0,0,0,111,5,22,0,4,17,21,52,102,154,0,209,5,1,9,2.42424,0.0606061,19.9697,99.5468,33,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,191,MV Boucher,2,0,2,6,152,3,26,1,14,21,35,108,105,213,0,255,11,1,9,2.21053,0.0877193,22.2281,89.3512,57,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,191,JP Duminy,33,8,25,50,152,3,26,1,14,21,35,108,105,213,0,255,11,1,9,2.3252,0.186992,29.9675,80.2351,123,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,191,SM Pollock,0,0,0,0,152,3,26,1,14,21,35,108,105,213,0,255,11,1,9,1.58621,0.0689655,16.931,82.3826,29,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,191,R Rampaul,1,0,1,3,94,6,35,1,16,7,23,72,80,152,256,169,10,0,9,1.30303,0.030303,9.90909,77.4882,33,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,191,S Chanderpaul,33,8,25,55,94,6,35,1,16,7,23,72,80,152,256,169,10,0,9,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,191,FH Edwards,0,0,0,0,94,6,35,1,16,7,23,72,80,152,256,169,10,0,9,0.384615,0,4.46154,50.4348,13,3
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,192,DJ Bravo,2,0,2,3,122,3,23,1,36,13,49,104,90,194,0,252,17,0,9,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,192,MN Samuels,38,10,28,55,122,3,23,1,36,13,49,104,90,194,0,252,17,0,9,3.74757,0.23301,31.6214,74.5821,103,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,192,DJG Sammy,0,0,0,0,122,3,23,1,36,13,49,104,90,194,0,252,17,0,9,2.25,0.09,18.25,95.8005,100,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,192,D Ramdin,0,0,0,0,122,3,23,1,36,13,49,104,90,194,0,252,17,0,9,1.7439,0.097561,19.1951,81.1759,82,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,192,JP Duminy,12,0,12,23,171,3,19,0,8,20,28,94,124,218,253,256,7,1,9,2.3252,0.186992,29.9675,80.2351,123,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,192,JH Kallis,89,42,47,109,171,3,19,0,8,20,28,94,124,218,253,256,7,1,9,3.58621,0.356322,37.2644,76.4442,87,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,193,PA Browne,3,0,3,9,138,3,13,2,28,19,47,104,94,198,0,263,10,0,9,2.6,0,26.8,73.224,5,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,193,DJG Sammy,2,0,2,5,138,3,13,2,28,19,47,104,94,198,0,263,10,0,9,2.25,0.09,18.25,95.8005,100,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,193,RN Lewis,0,0,0,0,138,3,13,2,28,19,47,104,94,198,0,263,10,0,9,1.66667,0,19.5,119.388,6,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,193,JE Taylor,0,0,0,0,138,3,13,2,28,19,47,104,94,198,0,263,10,0,9,0.903226,0,6.96774,83.3977,31,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,193,DBL Powell,0,0,0,0,138,3,13,2,28,19,47,104,94,198,0,263,10,0,9,0.529412,0,5.76471,77.1654,17,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,193,SM Pollock,1,0,1,3,187,3,24,1,8,18,26,116,121,237,264,266,12,1,9,1.58621,0.0689655,16.931,82.3826,29,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,193,AB de Villiers,76,28,48,85,187,3,24,1,8,18,26,116,121,237,264,266,12,1,9,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,193,MV Boucher,0,0,0,0,187,3,24,1,8,18,26,116,121,237,264,266,12,1,9,2.21053,0.0877193,22.2281,89.3512,57,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,194,PA Browne,18,4,14,44,169,3,34,1,4,15,19,100,122,222,0,295,23,0,9,2.6,0,26.8,73.224,5,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,194,RS Morton,1,0,1,2,169,3,34,1,4,15,19,100,122,222,0,295,23,0,9,2.2963,0.222222,28.8889,67.0103,27,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,194,D Ramdin,0,0,0,0,169,3,34,1,4,15,19,100,122,222,0,295,23,0,9,1.7439,0.097561,19.1951,81.1759,82,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,194,DJG Sammy,0,0,0,0,169,3,34,1,4,15,19,100,122,222,0,295,23,0,9,2.25,0.09,18.25,95.8005,100,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,194,RN Lewis,0,0,0,0,169,3,34,1,4,15,19,100,122,222,0,295,23,0,9,1.66667,0,19.5,119.388,6,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,195,HH Gibbs,95,50,45,123,154,2,39,0,4,19,23,98,118,216,0,294,27,0,9,4.61538,0.307692,35.6923,83.4157,52,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,195,AB de Villiers,56,20,36,70,154,2,39,0,4,19,23,98,118,216,0,294,27,0,9,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,195,JM Kemp,0,0,0,0,154,2,39,0,4,19,23,98,118,216,0,294,27,0,9,2.3,0.15,23.55,66.5254,20,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,195,MV Boucher,0,0,0,0,154,2,39,0,4,19,23,98,118,216,0,294,27,0,9,2.21053,0.0877193,22.2281,89.3512,57,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,195,Shahid Afridi,26,16,10,15,152,5,44,2,30,13,43,116,123,239,295,249,6,1,9,2.72917,0.0972222,21.4097,127.766,144,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,195,Sohail Tanvir,10,6,4,5,152,5,44,2,30,13,43,116,123,239,295,249,6,1,9,1.18919,0,9.08108,81.5534,37,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,195,Iftikhar Anjum,0,0,0,0,152,5,44,2,30,13,43,116,123,239,295,249,6,1,9,0.666667,0,7.33333,58.7786,21,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,196,Misbah-ul-Haq,2,0,2,7,160,3,19,1,24,16,40,84,135,219,0,265,13,1,9,2.95238,0.285714,34.9921,71.8195,126,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,196,Mohammad Yousuf,87,24,63,117,160,3,19,1,24,16,40,84,135,219,0,265,13,1,9,3.27586,0.275862,36.7931,73.9176,58,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,196,Shahid Afridi,0,0,0,0,160,3,19,1,24,16,40,84,135,219,0,265,13,1,9,2.72917,0.0972222,21.4097,127.766,144,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,196,JA Morkel,27,18,9,21,130,6,42,0,0,22,22,72,122,194,266,240,18,0,9,2.42424,0.0606061,19.9697,99.5468,33,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,196,SM Pollock,23,14,9,29,130,6,42,0,0,22,22,72,122,194,266,240,18,0,9,1.58621,0.0689655,16.931,82.3826,29,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,196,J Botha,0,0,0,0,130,6,42,0,0,22,22,72,122,194,266,240,18,0,9,1.09756,0,11.561,82.2917,41,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,197,JM Kemp,31,6,25,65,122,4,15,0,10,15,25,68,94,162,0,197,12,0,9,2.3,0.15,23.55,66.5254,20,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,197,MV Boucher,9,0,9,23,122,4,15,0,10,15,25,68,94,162,0,197,12,0,9,2.21053,0.0877193,22.2281,89.3512,57,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,197,JA Morkel,0,0,0,0,122,4,15,0,10,15,25,68,94,162,0,197,12,0,9,2.42424,0.0606061,19.9697,99.5468,33,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,197,Mohammad Yousuf,41,4,37,89,123,3,23,1,0,21,21,58,109,167,198,202,8,1,9,3.27586,0.275862,36.7931,73.9176,58,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,197,Misbah-ul-Haq,3,0,3,7,123,3,23,1,0,21,21,58,109,167,198,202,8,1,9,2.95238,0.285714,34.9921,71.8195,126,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,198,Abdur Rehman,3,0,3,6,135,4,22,2,0,11,11,56,112,168,0,230,12,1,9,0.52381,0,6.04762,55.7018,21,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,198,Kamran Akmal,5,0,5,7,135,4,22,2,0,11,11,56,112,168,0,230,12,1,9,3.01124,0.11236,23.0787,81.4433,89,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,199,Farhad Reza,4,0,4,27,153,7,12,0,18,7,25,112,78,190,0,201,5,0,9,1,0,10.2727,54.3269,22,3
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,199,Abdur Razzak,0,0,0,0,153,7,12,0,18,7,25,112,78,190,0,201,5,0,9,0.849315,0.0136986,8.39726,73.8554,73,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,199,Mashrafe Mortaza,11,4,7,22,153,7,12,0,18,7,25,112,78,190,0,201,5,0,9,1.27536,0,11.1594,76.9231,69,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,199,Shahadat Hossain,0,0,0,0,153,7,12,0,18,7,25,112,78,190,0,201,5,0,9,0.375,0,3.5625,50.4425,16,3
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,199,LRPL Taylor,1,0,1,4,151,2,27,1,12,7,19,84,113,197,202,203,6,1,9,3.68382,0.301471,36.7206,79.3959,136,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,199,SB Styris,14,6,8,14,151,2,27,1,12,7,19,84,113,197,202,203,6,1,9,3.20755,0.264151,33.8302,78.7094,53,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,199,MS Sinclair,0,0,0,0,151,2,27,1,12,7,19,84,113,197,202,203,6,1,9,2.4,0.2,24.4,91.7293,5,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,200,PG Fulton,79,26,53,86,198,2,34,1,0,21,21,108,145,253,0,335,10,1,9,2.75,0.1875,27.4062,67.4615,32,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,200,LRPL Taylor,3,0,3,3,198,2,34,1,0,21,21,108,145,253,0,335,10,1,9,3.68382,0.301471,36.7206,79.3959,136,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,200,JDP Oram,0,0,0,0,198,2,34,1,0,21,21,108,145,253,0,335,10,1,9,2.70833,0.1875,25.0417,95.8533,48,0
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,200,Farhad Reza,4,0,4,6,132,4,24,2,4,7,11,92,75,167,336,181,14,0,9,1,0,10.2727,54.3269,22,3
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,200,Mushfiqur Rahim,0,0,0,3,132,4,24,2,4,7,11,92,75,167,336,181,14,0,9,2.61111,0.18254,27.7778,75.2526,126,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,202,SCJ Broad,2,0,2,12,95,6,4,2,4,7,11,28,82,110,0,130,9,0,9,0.725806,0,8.04839,74.0356,62,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,202,RJ Sidebottom,2,0,2,15,95,6,4,2,4,7,11,28,82,110,0,130,9,0,9,0.6875,0,7.6875,65.7754,16,1
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,204,JDP Oram,45,22,23,60,123,6,27,0,16,25,41,82,109,191,0,234,5,1,9,2.70833,0.1875,25.0417,95.8533,48,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,204,DL Vettori,30,12,18,30,123,6,27,0,16,25,41,82,109,191,0,234,5,1,9,1.43662,0.028169,15.7606,86.0108,71,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,204,KD Mills,0,0,0,0,123,6,27,0,16,25,41,82,109,191,0,234,5,1,9,1.52542,0.0338983,12.8644,90.7895,59,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,204,PD Collingwood,32,14,18,35,158,4,24,0,28,16,44,120,106,226,235,229,3,0,9,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,204,OA Shah,12,0,12,18,158,4,24,0,28,16,44,120,106,226,235,229,3,0,9,3.13043,0.23913,32.6739,81.1994,46,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,205,KP Pietersen,38,18,20,36,192,2,41,1,22,20,42,148,127,275,0,340,7,0,9,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,205,PD Collingwood,0,0,0,1,192,2,41,1,22,20,42,148,127,275,0,340,7,0,9,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,205,OA Shah,0,0,0,0,192,2,41,1,22,20,42,148,127,275,0,340,7,0,9,3.13043,0.23913,32.6739,81.1994,46,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,205,JM How,103,48,55,89,219,2,36,1,18,19,37,146,146,292,341,340,16,1,9,3.34615,0.192308,29.9231,64.9416,26,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,205,SB Styris,7,4,3,8,219,2,36,1,18,19,37,146,146,292,341,340,16,1,9,3.20755,0.264151,33.8302,78.7094,53,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,205,PG Fulton,0,0,0,0,219,2,36,1,18,19,37,146,146,292,341,340,16,1,9,2.75,0.1875,27.4062,67.4615,32,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,206,OA Shah,15,4,11,32,126,5,24,0,6,17,23,64,109,173,0,242,4,0,9,3.13043,0.23913,32.6739,81.1994,46,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,206,LJ Wright,14,10,4,15,126,5,24,0,6,17,23,64,109,173,0,242,4,0,9,1.92105,0.0263158,17.2368,81.875,38,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,207,GB Brent,30,12,18,56,94,7,30,0,10,11,21,66,79,145,0,206,15,1,9,0.75,0.0625,10.5,61.5385,16,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,207,E Chigumbura,30,12,18,52,94,7,30,0,10,11,21,66,79,145,0,206,15,1,9,2.28947,0.114035,22.7895,77.7844,114,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,207,AB de Villiers,47,16,31,69,138,2,15,2,8,22,30,76,107,183,207,210,10,0,9,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,207,SM Pollock,2,0,2,5,138,2,15,2,8,22,30,76,107,183,207,210,10,0,9,1.58621,0.0689655,16.931,82.3826,29,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,207,VD Philander,0,0,0,0,138,2,15,2,8,22,30,76,107,183,207,210,10,0,9,0.8125,0,8.8125,66.5094,16,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,208,JA Morkel,92,52,40,100,195,2,43,0,14,20,34,158,114,272,0,323,12,0,9,2.42424,0.0606061,19.9697,99.5468,33,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,208,AB de Villiers,90,58,32,80,195,2,43,0,14,20,34,158,114,272,0,323,12,0,9,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,208,SM Pollock,0,0,0,0,195,2,43,0,14,20,34,158,114,272,0,323,12,0,9,1.58621,0.0689655,16.931,82.3826,29,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,208,VD Philander,0,0,0,0,195,2,43,0,14,20,34,158,114,272,0,323,12,0,9,0.8125,0,8.8125,66.5094,16,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,208,SC Williams,0,0,0,0,198,2,25,2,12,25,37,144,116,260,324,295,8,1,9,2.56923,0.276923,28.5385,80.7927,65,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,208,T Taibu,79,34,45,77,198,2,25,2,12,25,37,144,116,260,324,295,8,1,9,2.36364,0.254545,29.4,71.0145,55,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,208,S Matsikenyeri,0,0,0,0,198,2,25,2,12,25,37,144,116,260,324,295,8,1,9,2,0.106383,19.9787,75.7869,47,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,212,S Matsikenyeri,4,0,4,7,157,3,23,2,12,23,35,92,123,215,0,274,14,1,9,2,0.106383,19.9787,75.7869,47,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,212,E Chigumbura,16,0,16,16,157,3,23,2,12,23,35,92,123,215,0,274,14,1,9,2.28947,0.114035,22.7895,77.7844,114,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,212,S Chanderpaul,91,24,67,110,128,3,31,0,6,23,29,50,138,188,275,244,6,0,9,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,212,RS Morton,36,4,32,60,128,3,31,0,6,23,29,50,138,188,275,244,6,0,9,2.2963,0.222222,28.8889,67.0103,27,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,213,MN Samuels,39,22,17,37,163,4,37,0,6,17,23,86,137,223,0,286,13,0,9,3.74757,0.23301,31.6214,74.5821,103,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,213,DJ Bravo,10,4,6,9,163,4,37,0,6,17,23,86,137,223,0,286,13,0,9,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,213,D Ramdin,0,0,0,0,163,4,37,0,6,17,23,86,137,223,0,286,13,0,9,1.7439,0.097561,19.1951,81.1759,82,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,213,RN Lewis,0,0,0,0,163,4,37,0,6,17,23,86,137,223,0,286,13,0,9,1.66667,0,19.5,119.388,6,0
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,213,GB Brent,4,0,4,19,125,8,11,0,6,12,18,64,90,154,287,176,22,1,9,0.75,0.0625,10.5,61.5385,16,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,213,P Utseya,13,0,13,23,125,8,11,0,6,12,18,64,90,154,287,176,22,1,9,0.842105,0.0263158,11.8289,55.8385,76,3
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,213,RW Price,0,0,0,0,125,8,11,0,6,12,18,64,90,154,287,176,22,1,9,0.666667,0,7.16667,57.2062,36,3
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,214,V Sibanda,89,38,51,138,151,0,23,3,4,26,30,80,124,204,0,232,5,1,9,2.9697,0.181818,23.5152,63.5545,66,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,214,BRM Taylor,1,0,1,5,151,0,23,3,4,26,30,80,124,204,0,232,5,1,9,3.3,0.26,33.56,76.3421,100,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,214,S Matsikenyeri,0,0,0,0,151,0,23,3,4,26,30,80,124,204,0,232,5,1,9,2,0.106383,19.9787,75.7869,47,1
