Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Team,Home
Shahid Afridi,0,0,0,0,86,2,22,2,0,4,248,Pakistan,0
CA Ingram,29,8,21,45,98,1,25,0,0,12,0,South Africa,1
HM Amla,75,44,31,62,98,1,25,0,8,10,0,South Africa,1
BRM Taylor,62,24,38,57,83,1,23,1,0,5,267,Zimbabwe,0
SC Williams,4,0,4,13,83,1,23,1,0,6,267,Zimbabwe,0
GW Flower,0,0,0,0,83,1,23,1,0,2,267,Zimbabwe,0
T Taibu,22,8,14,26,65,3,25,0,0,9,0,Zimbabwe,0
GW Flower,17,4,13,16,65,3,25,0,4,1,0,Zimbabwe,0
CR Ervine,0,0,0,0,65,3,25,0,0,8,0,Zimbabwe,0
HM Amla,63,24,39,57,95,1,34,0,8,12,267,South Africa,1
AB de Villiers,26,14,12,22,95,1,34,0,10,12,267,South Africa,1
JP Duminy,40,16,24,45,93,2,26,0,6,10,0,South Africa,1
AB de Villiers,29,12,17,41,93,2,26,0,14,8,0,South Africa,1
P Utseya,10,0,10,17,76,3,19,3,0,8,126,Zimbabwe,0
KM Dabengwa,6,0,6,6,76,3,19,3,0,0,126,Zimbabwe,0
AG Cremer,0,0,0,0,76,3,19,3,0,2,126,Zimbabwe,0
SW Masakadza,0,0,0,0,76,3,19,3,0,0,126,Zimbabwe,0
AB de Villiers,17,8,9,21,77,3,21,0,0,13,0,South Africa,1
JP Duminy,15,0,15,25,77,3,21,0,0,11,0,South Africa,1
V Kohli,27,4,23,47,50,4,17,0,10,8,141,India,0
MS Dhoni,19,0,19,29,50,4,17,0,4,2,141,India,0
SK Raina,0,0,0,0,50,4,17,0,0,5,141,India,0
AB de Villiers,14,0,14,17,55,2,24,0,0,2,0,South Africa,1
GC Smith,39,12,27,71,55,2,24,0,0,4,0,South Africa,1
JP Duminy,0,0,0,0,55,2,24,0,0,4,0,South Africa,1
F du Plessis,0,0,0,0,55,2,24,0,0,3,0,South Africa,1
Yuvraj Singh,6,4,2,13,51,2,12,2,4,6,213,India,0
SK Raina,0,0,0,1,51,2,12,2,8,7,213,India,0
YK Pathan,0,0,0,0,51,2,12,2,0,1,213,India,0
AB de Villiers,2,0,2,2,67,1,32,1,0,1,0,South Africa,1
HM Amla,64,32,32,70,67,1,32,1,0,0,0,South Africa,1
JP Duminy,0,0,0,0,67,1,32,1,0,8,0,South Africa,1
F du Plessis,0,0,0,0,67,1,32,1,0,1,0,South Africa,1
J Botha,0,0,0,0,67,1,32,1,0,5,0,South Africa,1
SK Raina,8,0,8,17,49,3,20,0,0,10,139,India,0
V Kohli,37,16,21,53,49,3,20,0,4,10,139,India,0
HM Amla,40,16,24,56,74,1,24,0,0,8,0,South Africa,1
MN van Wyk,51,28,23,54,74,1,24,0,4,1,0,South Africa,1
AB de Villiers,0,0,0,0,74,1,24,0,4,5,0,South Africa,1
YK Pathan,14,4,10,21,77,6,20,1,16,5,224,India,0
PP Chawla,1,0,1,4,77,6,20,1,4,3,224,India,0
Z Khan,0,0,0,0,77,6,20,1,4,1,224,India,0
MJ Clarke,30,12,18,51,45,2,22,0,0,11,0,Australia,0
MEK Hussey,28,16,12,34,45,2,22,0,0,9,0,Australia,0
V Kohli,44,16,28,61,60,2,32,0,0,9,275,India,1
Yuvraj Singh,33,16,17,42,60,2,32,0,0,8,275,India,1
RR Sarwan,8,4,4,28,48,2,17,0,0,12,0,West Indies,0
DM Bravo,17,6,11,34,48,2,17,0,0,5,0,West Indies,0
KC Sangakkara,9,0,9,28,38,1,26,0,0,7,181,Sri Lanka,1
WU Tharanga,44,12,32,74,38,1,26,0,4,11,181,Sri Lanka,1
DPMD Jayawardene,3,0,3,5,74,1,14,1,0,8,0,Sri Lanka,1
KC Sangakkara,16,0,16,36,74,1,14,1,0,8,0,Sri Lanka,1
RR Sarwan,35,12,23,52,56,2,31,0,6,10,237,West Indies,0
DM Bravo,52,28,24,64,56,2,31,0,8,7,237,West Indies,0
S Chanderpaul,0,0,0,0,56,2,31,0,0,3,237,West Indies,0
MJ Guptill,33,8,25,49,60,1,11,1,4,7,0,New Zealand,0
LRPL Taylor,4,0,4,14,60,1,11,1,6,5,0,New Zealand,0
SB Styris,0,0,0,0,60,1,11,1,0,2,0,New Zealand,0
V Kohli,8,4,4,10,77,0,23,1,4,11,252,India,1
G Gambhir,59,32,27,52,77,0,23,1,4,4,252,India,1
JEC Franklin,3,0,3,16,39,3,16,1,8,3,0,New Zealand,0
SB Styris,15,8,7,24,39,3,16,1,4,3,0,New Zealand,0
V Kohli,3,0,3,6,99,0,13,1,4,9,220,India,1
G Gambhir,79,44,35,65,99,0,13,1,4,4,220,India,1
SB Styris,13,4,9,17,85,3,21,0,4,8,0,New Zealand,0
LRPL Taylor,17,8,9,31,85,3,21,0,0,5,0,New Zealand,0
YK Pathan,0,0,0,0,82,2,22,2,0,8,305,India,1
RG Sharma,4,0,4,9,82,2,22,2,6,8,305,India,1
JEC Franklin,2,0,2,3,64,3,10,3,6,8,0,New Zealand,0
DL Vettori,2,0,2,2,64,3,10,3,0,7,0,New Zealand,0
NL McCullum,0,0,0,0,64,3,10,3,0,1,0,New Zealand,0
PA Patel,48,26,22,66,70,2,21,0,4,4,101,India,1
Yuvraj Singh,41,36,5,44,70,2,21,0,0,1,101,India,1
Misbah-ul-Haq,13,0,13,39,36,3,13,2,4,6,0,Pakistan,0
Shahid Afridi,0,0,0,2,36,3,13,2,0,9,0,Pakistan,0
Mohammad Hafeez,57,34,23,75,60,3,20,0,0,5,0,Pakistan,0
Misbah-ul-Haq,5,0,5,13,60,3,20,0,0,7,0,Pakistan,0
KS Williamson,10,4,6,19,79,3,12,0,0,8,232,New Zealand,1
SB Styris,12,0,12,25,79,3,12,0,4,13,232,New Zealand,1
JEC Franklin,4,4,0,8,55,3,13,1,0,7,0,New Zealand,1
KS Williamson,15,4,11,36,55,3,13,1,0,0,0,New Zealand,1
BB McCullum,0,0,0,0,55,3,13,1,0,6,0,New Zealand,1
Misbah-ul-Haq,5,0,5,9,71,2,16,1,0,10,261,Pakistan,0
Younis Khan,8,0,8,16,71,2,16,1,0,10,261,Pakistan,0
JD Ryder,72,50,22,51,96,1,24,0,0,6,0,New Zealand,1
MJ Guptill,36,18,18,59,96,1,24,0,0,8,0,New Zealand,1
LRPL Taylor,0,0,0,0,96,1,24,0,0,0,0,New Zealand,1
Kamran Akmal,44,24,20,47,66,3,37,0,4,10,245,Pakistan,0
Asad Shafiq,16,4,12,24,66,3,37,0,4,6,245,Pakistan,0
Umar Akmal,0,0,0,0,66,3,37,0,0,2,245,Pakistan,0
C Kieswetter,61,28,33,57,101,2,38,1,0,0,0,England,1
EJG Morgan,24,16,8,15,101,2,38,1,8,13,0,England,1
IR Bell,0,0,0,0,101,2,38,1,4,5,0,England,1
SHT Kandamby,18,4,14,48,48,5,14,2,0,1,112,Sri Lanka,0
S Randiv,2,0,2,2,48,5,14,2,8,6,112,Sri Lanka,0
SL Malinga,0,0,0,0,48,5,14,2,18,3,112,Sri Lanka,0
DPMD Jayawardene,60,32,28,77,62,2,28,0,0,10,0,Sri Lanka,0
KC Sangakkara,16,4,12,28,62,2,28,0,8,7,0,Sri Lanka,0
IJL Trott,19,4,15,34,71,1,23,1,4,8,234,England,1
KP Pietersen,2,0,2,4,71,1,23,1,6,5,234,England,1
EJG Morgan,0,0,0,0,71,1,23,1,4,3,234,England,1
AN Cook,32,20,12,50,63,2,15,1,4,6,0,England,1
EJG Morgan,0,0,0,1,63,2,15,1,4,0,0,England,1
IR Bell,0,0,0,0,63,2,15,1,0,6,0,England,1
DPMD Jayawardene,70,36,34,65,85,1,27,0,0,9,225,Sri Lanka,0
LD Chandimal,39,20,19,52,85,1,27,0,4,3,225,Sri Lanka,0
KC Sangakkara,0,0,0,0,85,1,27,0,0,2,225,Sri Lanka,0
AD Mathews,10,4,6,13,46,4,19,1,6,3,0,Sri Lanka,0
KC Sangakkara,22,12,10,46,46,4,19,1,0,9,0,Sri Lanka,0
AN Cook,81,56,25,68,108,0,28,0,8,6,168,England,1
C Kieswetter,55,34,21,56,108,0,28,0,16,1,168,England,1
IJL Trott,16,4,12,22,81,2,23,1,4,13,0,England,1
EJG Morgan,9,0,9,13,81,2,23,1,4,9,0,England,1
KC Sangakkara,35,12,23,50,67,3,23,0,0,6,240,Sri Lanka,0
LD Chandimal,38,28,10,43,67,3,23,0,4,6,240,Sri Lanka,0
MS Dhoni,2,0,2,3,110,2,45,2,4,0,0,India,0
SK Raina,30,24,6,13,110,2,45,2,6,4,0,India,0
MK Tiwary,0,0,0,0,110,2,45,2,4,7,0,India,0
R Ashwin,0,0,0,0,110,2,45,2,0,1,0,India,0
P Kumar,0,0,0,0,110,2,45,2,0,0,0,India,0
AN Cook,75,26,49,57,136,2,36,1,0,5,185,England,1
SR Patel,2,0,2,2,136,2,36,1,0,7,185,England,1
RA Jadeja,1,0,1,2,41,4,11,1,4,7,0,India,0
MS Dhoni,18,12,6,31,41,4,11,1,0,4,0,India,0
IR Bell,4,0,4,5,76,1,16,2,8,9,211,England,1
BA Stokes,3,0,3,10,76,1,16,2,6,10,211,England,1
R Dravid,14,8,6,18,46,1,27,1,0,11,0,India,0
V Kohli,14,8,6,16,46,1,27,1,0,10,0,India,0
IJL Trott,38,14,24,42,87,1,27,1,10,14,239,England,1
IR Bell,5,0,5,8,87,1,27,1,12,9,239,England,1
RS Bopara,0,0,0,0,87,1,27,1,0,2,239,England,1
Raqibul Hasan,5,0,5,21,59,1,11,1,8,8,0,Bangladesh,1
Junaid Siddique,14,4,10,31,59,1,11,1,0,6,0,Bangladesh,1
DL Vettori,15,0,15,18,84,4,24,0,0,9,190,New Zealand,0
LRPL Taylor,11,0,11,22,84,4,24,0,6,9,190,New Zealand,0
SL Stewart,0,0,0,0,84,4,24,0,0,0,190,New Zealand,0
LRPL Taylor,8,4,4,13,54,3,16,1,0,4,0,New Zealand,0
DL Vettori,7,0,7,10,54,3,16,1,0,2,0,New Zealand,0
SL Stewart,0,0,0,0,54,3,16,1,0,1,0,New Zealand,0
Imrul Kayes,38,16,22,62,75,0,20,0,0,9,169,Bangladesh,1
Shahriar Nafees,57,40,17,64,75,0,20,0,12,4,169,Bangladesh,1
Junaid Siddique,0,0,0,0,75,0,20,0,0,1,169,Bangladesh,1
Shakib Al Hasan,37,16,21,39,76,3,23,1,0,12,0,Bangladesh,1
Mushfiqur Rahim,2,0,2,8,76,3,23,1,0,9,0,Bangladesh,1
DL Vettori,8,0,8,14,57,3,20,1,0,0,226,New Zealand,0
GD Elliott,0,0,0,0,57,3,20,1,4,3,226,New Zealand,0
KS Williamson,23,4,19,45,57,3,20,1,12,8,226,New Zealand,0
Mushfiqur Rahim,4,0,4,11,62,3,18,1,8,4,0,Bangladesh,1
Shakib Al Hasan,15,4,11,15,62,3,18,1,0,10,0,Bangladesh,1
GD Elliott,17,8,9,36,34,5,17,0,4,5,152,New Zealand,0
DL Vettori,22,0,22,51,34,5,17,0,0,7,152,New Zealand,0
IJL Trott,33,20,13,53,50,2,31,0,0,9,0,England,0
EJG Morgan,33,20,13,36,50,2,31,0,6,8,0,England,0
AR Cusack,0,0,0,0,61,3,32,4,0,6,112,Ireland,1
GC Wilson,6,0,6,7,61,3,32,4,4,3,112,Ireland,1
GH Dockrell,0,0,0,0,61,3,32,4,4,1,112,Ireland,1
T Taibu,6,4,2,17,64,3,12,0,4,4,0,Zimbabwe,0
RW Chakabva,12,8,4,28,64,3,12,0,0,2,0,Zimbabwe,0
CR Ervine,0,0,0,0,64,3,12,0,0,0,0,Zimbabwe,0
Imrul Kayes,41,24,17,70,58,1,15,0,0,0,191,Bangladesh,1
Junaid Siddique,9,0,9,19,58,1,15,0,0,2,191,Bangladesh,1
Mohammad Ashraful,0,0,0,0,58,1,15,0,4,2,191,Bangladesh,1
Shakib Al Hasan,0,0,0,0,58,1,15,0,0,6,191,Bangladesh,1
Mushfiqur Rahim,0,0,0,0,58,1,15,0,0,0,191,Bangladesh,1
T Taibu,6,0,6,21,54,3,9,0,0,5,0,Zimbabwe,0
KM Dabengwa,7,0,7,27,54,3,9,0,4,9,0,Zimbabwe,0
Junaid Siddique,28,14,14,37,74,2,20,0,4,6,189,Bangladesh,1
Raqibul Hasan,12,4,8,22,74,2,20,0,4,6,189,Bangladesh,1
Shakib Al Hasan,14,4,10,22,47,3,13,1,0,5,0,Bangladesh,1
Mushfiqur Rahim,0,0,0,2,47,3,13,1,12,7,0,Bangladesh,1
AG Cremer,0,0,0,0,33,5,17,1,8,2,158,Zimbabwe,0
P Utseya,12,10,2,21,33,5,17,1,0,3,158,Zimbabwe,0
DM Bravo,16,0,16,43,42,1,15,1,0,6,0,West Indies,1
MN Samuels,0,0,0,5,42,1,15,1,0,2,0,West Indies,1
KA Edwards,0,0,0,0,42,1,15,1,0,2,0,West Indies,1
Misbah-ul-Haq,8,4,4,14,78,1,16,1,6,13,211,Pakistan,0
Asad Shafiq,10,4,6,24,78,1,16,1,12,5,211,Pakistan,0
LMP Simmons,49,28,21,45,59,2,21,0,0,2,0,West Indies,1
KA Edwards,0,0,0,0,59,2,21,0,0,4,0,West Indies,1
MN Samuels,3,0,3,36,59,2,21,0,8,7,0,West Indies,1
DJ Bravo,0,0,0,0,59,2,21,0,4,2,0,West Indies,1
Ahmed Shehzad,34,12,22,64,52,0,14,1,0,5,218,Pakistan,0
Asad Shafiq,0,0,0,5,52,0,14,1,0,5,218,Pakistan,0
LMP Simmons,50,28,22,61,63,1,19,0,0,1,0,West Indies,1
DM Bravo,32,12,20,57,63,1,19,0,0,6,0,West Indies,1
MN Samuels,0,0,0,0,63,1,19,0,4,5,0,West Indies,1
Misbah-ul-Haq,19,4,15,54,50,4,22,0,0,3,165,Pakistan,0
Hammad Azam,18,6,12,31,50,4,22,0,4,3,165,Pakistan,0
Asad Shafiq,24,4,20,44,62,1,23,0,0,8,0,Pakistan,0
Mohammad Hafeez,55,22,33,66,62,1,23,0,4,6,0,Pakistan,0
RR Sarwan,19,4,15,42,87,2,13,0,0,9,145,West Indies,1
LMP Simmons,60,28,32,54,87,2,13,0,6,8,145,West Indies,1
MN Samuels,0,0,0,0,87,2,13,0,0,0,145,West Indies,1
Usman Salahuddin,6,0,6,15,47,2,16,0,0,2,0,Pakistan,0
Mohammad Hafeez,45,24,21,61,47,2,16,0,0,6,0,Pakistan,0
Misbah-ul-Haq,0,0,0,0,47,2,16,0,0,1,0,Pakistan,0
Umar Akmal,0,0,0,0,47,2,16,0,6,4,0,Pakistan,0
KA Edwards,27,8,19,65,67,0,24,0,4,9,118,West Indies,1
LMP Simmons,64,40,24,63,67,0,24,0,6,7,118,West Indies,1
MN Samuels,2,0,2,4,39,2,14,1,0,4,0,West Indies,1
RR Sarwan,20,8,12,42,39,2,14,1,0,5,0,West Indies,1
RG Sharma,7,0,7,13,55,2,18,1,0,9,211,India,0
S Dhawan,34,8,26,55,55,2,18,1,10,7,211,India,0
LMP Simmons,40,18,22,69,63,1,20,0,6,5,0,West Indies,1
RR Sarwan,18,8,10,26,63,1,20,0,0,9,0,West Indies,1
V Kohli,48,16,32,74,68,1,21,0,0,7,174,India,0
PA Patel,38,14,24,47,68,1,21,0,6,9,174,India,0
LMP Simmons,43,22,21,64,64,2,9,2,0,2,0,West Indies,1
KA Pollard,0,0,0,1,64,2,9,2,0,6,0,West Indies,1
CS Baugh,0,0,0,0,64,2,9,2,0,1,0,West Indies,1
DJG Sammy,0,0,0,0,64,2,9,2,0,0,0,West Indies,1
RG Sharma,20,10,10,17,54,2,29,2,0,10,218,India,0
SK Raina,2,0,2,6,54,2,29,2,0,1,218,India,0
YK Pathan,0,0,0,0,54,2,29,2,0,1,218,India,0
Harbhajan Singh,0,0,0,0,54,2,29,2,0,2,218,India,0
LMP Simmons,51,26,25,58,60,2,12,1,4,7,0,West Indies,1
MN Samuels,4,0,4,12,60,2,12,1,0,4,0,West Indies,1
KA Pollard,0,0,0,0,60,2,12,1,0,2,0,West Indies,1
RG Sharma,11,0,11,15,49,2,23,1,6,7,139,India,0
V Kohli,21,4,17,30,49,2,23,1,0,1,139,India,0
SK Raina,0,0,0,0,49,2,23,1,0,8,139,India,0
MJ Clarke,13,8,5,24,89,3,11,0,0,7,0,Australia,0
CL White,6,0,6,24,89,3,11,0,4,5,0,Australia,0
Shakib Al Hasan,18,12,6,29,47,3,18,0,0,7,197,Bangladesh,1
Tamim Iqbal,36,16,20,60,47,3,18,0,0,9,197,Bangladesh,1
Shahriar Nafees,40,20,20,48,39,3,19,0,0,7,0,Bangladesh,1
Shakib Al Hasan,8,4,4,21,39,3,19,0,0,1,0,Bangladesh,1
Mushfiqur Rahim,0,0,0,0,39,3,19,0,0,7,0,Bangladesh,1
SR Watson,109,84,25,73,105,1,35,0,56,9,231,Australia,0
RT Ponting,23,10,13,30,105,1,35,0,0,9,231,Australia,0
MEK Hussey,2,0,2,4,125,1,18,2,8,11,0,Australia,0
MJ Clarke,17,8,9,18,125,1,18,2,0,11,0,Australia,0
Shahriar Nafees,25,4,21,45,92,1,28,0,4,7,280,Bangladesh,1
Imrul Kayes,63,40,23,60,92,1,28,0,6,9,280,Bangladesh,1
MJ Clarke,30,20,10,44,75,1,25,0,12,2,0,Australia,0
RT Ponting,50,36,14,62,75,1,25,0,0,9,0,Australia,0
MEK Hussey,0,0,0,0,75,1,25,0,14,8,0,Australia,0
J Botha,25,18,7,21,81,6,35,2,0,0,122,South Africa,1
LL Tsotsobe,0,0,0,0,81,6,35,2,4,0,122,South Africa,1
M Morkel,0,0,0,0,81,6,35,2,0,1,122,South Africa,1
GC Smith,48,20,28,57,71,1,32,0,4,4,0,South Africa,1
JH Kallis,55,30,25,64,71,1,32,0,10,9,0,South Africa,1
DA Warner,45,24,21,60,56,2,27,0,0,11,213,Australia,0
MEK Hussey,27,16,11,47,56,2,27,0,0,10,213,Australia,0
JH Kallis,24,10,14,26,57,1,29,0,10,6,0,South Africa,1
HM Amla,43,28,15,59,57,1,29,0,0,8,0,South Africa,1
SE Marsh,10,4,6,20,71,3,11,0,4,4,207,Australia,0
MJ Clarke,2,0,2,16,71,3,11,0,20,4,207,Australia,0
JH Kallis,50,18,32,62,62,1,36,0,4,6,0,South Africa,1
HM Amla,42,16,26,53,62,1,36,0,8,5,0,South Africa,1
CRD Fernando,0,0,0,0,29,8,10,1,0,0,40,Sri Lanka,0
LD Chandimal,18,4,14,33,37,2,21,0,0,10,0,Sri Lanka,0
WU Tharanga,37,18,19,55,37,2,21,0,4,10,0,Sri Lanka,0
JH Kallis,9,8,1,7,74,0,18,1,0,7,234,South Africa,1
HM Amla,55,32,23,57,74,0,18,1,0,0,234,South Africa,1
JP Duminy,0,0,0,0,74,0,18,1,0,10,234,South Africa,1
GC Smith,61,28,33,62,91,1,31,0,6,1,0,South Africa,1
AB de Villiers,24,12,12,20,91,1,31,0,30,6,0,South Africa,1
CA Ingram,0,0,0,0,91,1,31,0,0,1,0,South Africa,1
JP Duminy,0,0,0,0,91,1,31,0,0,1,0,South Africa,1
TM Dilshan,63,44,19,63,87,1,28,1,4,11,288,Sri Lanka,0
LD Chandimal,14,10,4,17,87,1,28,1,0,15,288,Sri Lanka,0
AB de Villiers,4,0,4,6,57,1,19,1,0,12,0,South Africa,1
GC Smith,42,16,26,69,57,1,19,1,4,7,0,South Africa,1
LD Chandimal,1,0,1,1,88,1,29,1,0,8,294,Sri Lanka,0
KC Sangakkara,29,16,13,32,88,1,29,1,4,7,294,Sri Lanka,0
BMAJ Mendis,1,0,1,3,78,3,25,2,0,1,0,Sri Lanka,1
AD Mathews,8,8,0,8,78,3,25,2,4,3,0,Sri Lanka,1
S Randiv,0,0,0,0,78,3,25,2,0,5,0,Sri Lanka,1
KMDN Kulasekara,0,0,0,0,78,3,25,2,0,1,0,Sri Lanka,1
RT Ponting,25,12,13,27,98,2,22,0,4,5,190,Australia,0
MJ Clarke,14,0,14,24,98,2,22,0,0,7,190,Australia,0
LD Chandimal,1,0,1,3,55,2,15,1,0,0,0,Sri Lanka,1
AD Mathews,0,0,0,0,55,2,15,1,0,3,0,Sri Lanka,1
KC Sangakkara,15,0,15,36,55,2,15,1,0,7,0,Sri Lanka,1
RT Ponting,49,26,23,62,78,1,21,1,0,7,199,Australia,0
MJ Clarke,0,0,0,1,78,1,21,1,0,11,199,Australia,0
WU Tharanga,59,32,27,71,66,0,41,0,8,12,0,Sri Lanka,1
TM Dilshan,48,16,32,49,66,0,41,0,0,7,0,Sri Lanka,1
MJ Clarke,29,12,17,43,59,3,22,0,0,13,189,Australia,0
MEK Hussey,20,12,8,26,59,3,22,0,4,8,189,Australia,0
DPMD Jayawardene,22,4,18,41,54,2,11,0,8,4,0,Sri Lanka,1
KC Sangakkara,23,4,19,43,54,2,11,0,0,8,0,Sri Lanka,1
MJ Clarke,27,16,11,40,58,2,31,0,0,5,126,Australia,0
SE Marsh,50,42,8,62,58,2,31,0,8,12,126,Australia,0
MJ Clarke,9,0,9,20,68,2,20,0,0,8,0,Australia,0
SR Watson,46,30,16,61,68,2,20,0,0,7,0,Australia,0
DPMD Jayawardene,21,4,17,49,77,3,18,0,4,7,192,Sri Lanka,1
LPC Silva,50,34,16,58,77,3,18,0,4,7,192,Sri Lanka,1
MS Wade,50,22,28,56,48,3,50,0,6,11,0,Australia,1
MEK Hussey,30,12,18,18,48,3,50,0,4,10,0,Australia,1
DJ Hussey,0,0,0,0,48,3,50,0,0,8,0,Australia,1
RA Jadeja,13,0,13,16,73,5,26,0,0,6,145,India,0
MS Dhoni,23,4,19,26,73,5,26,0,0,6,145,India,0
R Ashwin,0,0,0,0,73,5,26,0,0,5,145,India,0
R Sharma,0,0,0,0,73,5,26,0,0,1,145,India,0
P Kumar,0,0,0,0,73,5,26,0,0,4,145,India,0
LD Chandimal,3,0,3,9,66,1,10,1,4,8,0,Sri Lanka,0
TM Dilshan,43,20,23,68,66,1,10,1,4,1,0,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,66,1,10,1,0,1,0,Sri Lanka,0
V Kohli,29,16,13,45,71,1,18,1,8,7,228,India,0
RG Sharma,2,0,2,4,71,1,18,1,4,4,228,India,0
DJ Hussey,3,0,3,6,72,2,19,1,0,9,0,Australia,1
PJ Forrest,26,18,8,35,72,2,19,1,4,10,0,Australia,1
RG Sharma,3,0,3,6,70,1,24,1,0,9,259,India,0
G Gambhir,53,24,29,67,70,1,24,1,0,13,259,India,0
DPMD Jayawardene,0,0,0,0,60,2,16,1,4,8,0,Sri Lanka,0
LD Chandimal,29,12,17,39,60,2,16,1,8,6,0,Sri Lanka,0
G Gambhir,41,16,25,51,64,2,15,0,0,9,229,India,0
RG Sharma,8,4,4,22,64,2,15,0,4,3,229,India,0
SK Raina,0,0,0,0,64,2,15,0,0,4,229,India,0
DJ Hussey,3,0,3,5,41,3,21,1,4,3,0,Australia,1
PJ Forrest,16,12,4,25,41,3,21,1,0,0,0,Australia,1
DT Christian,0,0,0,0,41,3,21,1,4,2,0,Australia,1
CJ McKay,0,0,0,0,41,3,21,1,0,0,0,Australia,1
KC Sangakkara,23,18,5,24,89,1,28,0,4,3,143,Sri Lanka,0
DPMD Jayawardene,49,12,37,60,89,1,28,0,8,4,143,Sri Lanka,0
LD Chandimal,0,0,0,0,89,1,28,0,4,2,143,Sri Lanka,0
MS Wade,26,4,22,47,64,1,12,1,0,7,0,Australia,1
PJ Forrest,0,0,0,4,64,1,12,1,4,5,0,Australia,1
MS Dhoni,22,4,18,43,43,4,19,0,0,5,163,India,0
SK Raina,20,4,16,33,43,4,19,0,6,2,163,India,0
RA Jadeja,0,0,0,0,43,4,19,0,0,5,163,India,0
TM Dilshan,50,26,24,65,75,0,20,1,0,1,0,Sri Lanka,0
KC Sangakkara,0,0,0,2,75,0,20,1,0,6,0,Sri Lanka,0
LD Chandimal,0,0,0,0,75,0,20,1,0,8,0,Sri Lanka,0
V Kohli,13,0,13,33,61,3,13,0,4,18,223,India,0
SK Raina,10,0,10,30,61,3,13,0,4,7,223,India,0
MJ Clarke,23,10,13,33,60,2,18,0,0,7,0,Australia,1
PJ Forrest,43,18,25,67,60,2,18,0,4,7,0,Australia,1
DPMD Jayawardene,67,30,37,65,83,2,30,0,0,12,269,Sri Lanka,0
LD Chandimal,21,12,9,25,83,2,30,0,4,3,269,Sri Lanka,0
DJ Hussey,13,0,13,13,65,3,32,0,0,5,0,Australia,1
DA Warner,66,28,38,63,65,3,32,0,0,2,0,Australia,1
MS Wade,0,0,0,0,65,3,32,0,0,13,0,Australia,1
MS Dhoni,0,0,0,9,59,2,12,3,0,6,143,India,0
RA Jadeja,0,0,0,4,59,2,12,3,4,3,143,India,0
TM Dilshan,42,12,30,63,61,1,22,0,8,4,0,Sri Lanka,0
KC Sangakkara,19,4,15,24,61,1,22,0,4,6,0,Sri Lanka,0
V Kohli,40,18,22,36,115,2,38,0,4,13,306,India,0
G Gambhir,44,16,28,39,115,2,38,0,0,12,306,India,0
KC Sangakkara,39,8,31,66,58,2,27,0,0,12,0,Sri Lanka,0
LD Chandimal,32,14,18,32,58,2,27,0,6,13,0,Sri Lanka,0
MEK Hussey,21,12,9,44,43,3,36,0,0,8,214,Australia,1
SR Watson,41,16,25,52,43,3,36,0,4,12,214,Australia,1
MJ Clarke,11,0,11,18,52,1,27,1,0,10,0,Australia,1
DA Warner,39,14,25,50,52,1,27,1,0,10,0,Australia,1
DPMD Jayawardene,56,24,32,54,83,0,36,0,10,7,255,Sri Lanka,0
TM Dilshan,63,28,35,73,83,0,36,0,8,9,255,Sri Lanka,0
MS Wade,42,12,30,60,74,1,34,0,0,7,0,Australia,1
SR Watson,18,10,8,17,74,1,34,0,0,1,0,Australia,1
MEK Hussey,0,0,0,0,74,1,34,0,0,1,0,Australia,1
DJ Hussey,0,0,0,0,74,1,34,0,0,2,0,Australia,1
PJ Forrest,0,0,0,0,74,1,34,0,0,1,0,Australia,1
HDRL Thirimanne,21,4,17,40,60,4,20,0,0,8,195,Sri Lanka,0
WU Tharanga,12,4,8,29,60,4,20,0,0,9,195,Sri Lanka,0
TWM Latham,0,0,0,5,74,2,19,1,8,6,0,New Zealand,1
MJ Guptill,55,32,23,57,74,2,19,1,8,7,0,New Zealand,1
DG Brownlie,0,0,0,0,74,2,19,1,0,0,0,New Zealand,1
BRM Taylor,36,24,12,49,47,3,19,1,8,8,156,Zimbabwe,0
MN Waller,0,0,0,0,47,3,19,1,0,7,156,Zimbabwe,0
RJ Nicol,45,26,19,55,75,0,37,0,0,9,0,New Zealand,1
MJ Guptill,67,40,27,67,75,0,37,0,4,6,0,New Zealand,1
JDP Oram,0,0,0,0,75,0,37,0,0,1,0,New Zealand,1
T Taibu,18,0,18,35,38,4,21,1,0,11,220,Zimbabwe,0
E Chigumbura,0,0,0,5,38,4,21,1,0,6,220,Zimbabwe,0
MJ Guptill,80,58,22,66,96,0,32,0,0,5,0,New Zealand,1
RJ Nicol,48,30,18,60,96,0,32,0,6,7,0,New Zealand,1
BB McCullum,0,0,0,0,96,0,32,0,0,3,0,New Zealand,1
JDP Oram,0,0,0,0,96,0,32,0,0,4,0,New Zealand,1
BRM Taylor,37,20,17,40,47,2,30,0,16,9,169,Zimbabwe,0
T Taibu,26,4,22,46,47,2,30,0,0,0,169,Zimbabwe,0
MN Waller,0,0,0,0,47,2,30,0,0,4,169,Zimbabwe,0
RW Chakabva,0,0,0,0,47,2,30,0,0,1,169,Zimbabwe,0
BB McCullum,15,0,15,32,46,1,16,1,6,10,0,New Zealand,1
KS Williamson,10,4,6,15,46,1,16,1,0,10,0,New Zealand,1
AB de Villiers,25,4,21,36,57,3,17,0,6,10,249,South Africa,0
