Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Team,Home
Mahmudullah,0,0,0,0,186,1,25,3,0,0,235,Bangladesh,0
RA Jadeja,8,4,4,10,203,4,19,1,0,17,0,India,0
RG Sharma,38,12,26,46,203,4,19,1,0,3,0,India,0
Harbhajan Singh,0,0,0,0,203,4,19,1,0,7,0,India,0
GJ Hopkins,6,0,6,6,215,4,23,3,0,4,0,New Zealand,0
DR Tuffey,4,4,0,2,215,4,23,3,10,5,0,New Zealand,0
KD Mills,0,0,0,0,215,4,23,3,8,1,0,New Zealand,0
AJ McKay,0,0,0,0,215,4,23,3,0,0,0,New Zealand,0
S Randiv,42,16,26,57,131,8,27,1,0,1,0,Sri Lanka,1
CRD Fernando,6,0,6,8,131,8,27,1,0,0,0,Sri Lanka,1
TG Southee,9,0,9,22,147,8,15,1,0,4,0,New Zealand,0
AJ McKay,0,0,0,1,147,8,15,1,0,4,0,New Zealand,0
I Sharma,2,0,2,7,180,7,9,2,4,2,0,India,0
MM Patel,1,0,1,6,180,7,9,2,4,2,0,India,0
Zulqarnain Haider,7,0,7,19,167,6,11,2,0,5,0,Pakistan,0
Saeed Ajmal,1,0,1,3,167,6,11,2,0,2,0,Pakistan,0
Shoaib Akhtar,0,0,0,0,167,6,11,2,6,0,0,Pakistan,0
JP Duminy,25,8,17,23,212,3,21,3,10,19,0,South Africa,0
J Botha,1,0,1,4,212,3,21,3,4,4,0,South Africa,0
M Morkel,0,0,0,0,212,3,21,3,0,1,0,South Africa,0
CK Langeveldt,0,0,0,0,212,3,21,3,4,0,0,South Africa,0
Abdul Razzaq,55,40,15,52,191,5,33,2,48,6,280,Pakistan,0
Wahab Riaz,0,0,0,0,191,5,33,2,0,0,280,Pakistan,0
Saeed Ajmal,0,0,0,0,191,5,33,2,0,1,280,Pakistan,0
Shoaib Akhtar,0,0,0,0,191,5,33,2,0,0,280,Pakistan,0
HM Amla,101,28,73,112,159,6,27,0,8,10,0,South Africa,0
J Botha,11,4,7,15,159,6,27,0,0,4,0,South Africa,0
M Morkel,0,0,0,0,159,6,27,0,0,2,0,South Africa,0
J Theron,0,0,0,0,159,6,27,0,0,5,0,South Africa,0
Fawad Alam,43,12,31,55,133,5,39,2,0,16,208,Pakistan,0
Wahab Riaz,5,4,1,2,133,5,39,2,10,6,208,Pakistan,0
Saeed Ajmal,0,0,0,0,133,5,39,2,0,2,208,Pakistan,0
Shoaib Akhtar,0,0,0,0,133,5,39,2,0,1,208,Pakistan,0
CA Ingram,11,4,7,15,181,3,28,1,8,8,0,South Africa,0
JP Duminy,32,4,28,48,181,3,28,1,0,4,0,South Africa,0
DA Miller,0,0,0,0,181,3,28,1,0,0,0,South Africa,0
J Botha,0,0,0,0,181,3,28,1,24,4,0,South Africa,0
Zulqarnain Haider,5,0,5,9,195,5,24,2,4,10,259,Pakistan,0
Abdul Razzaq,26,4,22,36,195,5,24,2,4,3,259,Pakistan,0
Wahab Riaz,0,0,0,0,195,5,24,2,8,10,259,Pakistan,0
JP Duminy,12,0,12,22,226,5,20,0,32,15,0,South Africa,0
J Botha,13,4,9,16,226,5,20,0,4,11,0,South Africa,0
DA Miller,15,8,7,15,242,4,34,0,24,12,0,South Africa,1
CA Ingram,110,34,76,123,242,4,34,0,10,4,0,South Africa,1
JP Duminy,0,0,0,0,242,4,34,0,0,6,0,South Africa,1
J Botha,0,0,0,0,242,4,34,0,0,3,0,South Africa,1
BRM Taylor,127,40,87,128,187,5,40,1,8,10,267,Zimbabwe,0
P Utseya,1,0,1,3,187,5,40,1,12,9,267,Zimbabwe,0
P Utseya,3,0,3,7,187,6,34,1,12,7,0,Zimbabwe,0
KM Dabengwa,27,20,7,20,187,6,34,1,0,1,0,Zimbabwe,0
AG Cremer,0,0,0,0,187,6,34,1,0,4,0,Zimbabwe,0
SW Masakadza,0,0,0,0,187,6,34,1,0,2,0,Zimbabwe,0
JA Morkel,26,18,8,15,267,3,52,1,8,3,0,South Africa,1
DA Miller,5,4,1,4,267,3,52,1,14,14,0,South Africa,1
CA Ingram,0,0,0,0,267,3,52,1,16,4,0,South Africa,1
J Botha,0,0,0,0,267,3,52,1,0,0,0,South Africa,1
J Botha,16,0,16,21,220,5,24,1,4,3,0,South Africa,1
WD Parnell,4,0,4,6,220,5,24,1,6,11,0,South Africa,1
DW Steyn,0,0,0,0,220,5,24,1,0,7,0,South Africa,1
M Morkel,0,0,0,0,220,5,24,1,0,0,0,South Africa,1
LL Tsotsobe,0,0,0,0,220,5,24,1,0,1,0,South Africa,1
J Botha,1,0,1,1,169,4,29,1,0,8,0,South Africa,1
JP Duminy,52,8,44,59,169,4,29,1,0,0,0,South Africa,1
WD Parnell,0,0,0,0,169,4,29,1,4,1,0,South Africa,1
DW Steyn,0,0,0,0,169,4,29,1,0,5,0,South Africa,1
LL Tsotsobe,0,0,0,0,169,4,29,1,0,0,0,South Africa,1
Harbhajan Singh,13,6,7,19,172,7,20,0,6,4,213,India,0
Z Khan,10,4,6,21,172,7,20,0,4,0,213,India,0
A Nehra,0,0,0,0,172,7,20,0,4,2,213,India,0
RJ Peterson,18,4,14,27,185,6,23,0,8,5,0,South Africa,1
JP Duminy,45,4,41,56,185,6,23,0,10,16,0,South Africa,1
DW Steyn,0,0,0,0,185,6,23,0,0,4,0,South Africa,1
HM Amla,115,36,79,135,203,3,35,3,0,1,0,South Africa,1
RJ Peterson,4,4,0,1,203,3,35,3,0,0,0,South Africa,1
DW Steyn,0,0,0,0,203,3,35,3,0,0,0,South Africa,1
M Morkel,0,0,0,0,203,3,35,3,0,0,0,South Africa,1
LL Tsotsobe,0,0,0,0,203,3,35,3,0,0,0,South Africa,1
CL White,25,8,17,28,164,3,30,0,52,12,0,Australia,0
MJ Clarke,91,20,71,131,164,3,30,0,14,6,0,Australia,0
SS Tiwary,2,0,2,3,207,3,40,2,8,2,275,India,1
SK Raina,54,32,22,38,207,3,40,2,10,7,275,India,1
DJG Sammy,4,0,4,6,143,5,25,1,0,0,0,West Indies,0
CS Baugh,21,4,17,30,143,5,25,1,0,7,0,West Indies,0
NO Miller,0,0,0,0,143,5,25,1,0,0,0,West Indies,0
R Rampaul,0,0,0,0,143,5,25,1,0,1,0,West Indies,0
KAJ Roach,0,0,0,0,143,5,25,1,0,9,0,West Indies,0
AD Mathews,3,0,3,3,192,3,26,3,10,23,0,Sri Lanka,1
NLTC Perera,6,0,6,8,192,3,26,3,0,0,0,Sri Lanka,1
HMRKB Herath,0,0,0,0,192,3,26,3,0,2,0,Sri Lanka,1
BAW Mendis,0,0,0,0,192,3,26,3,4,4,0,Sri Lanka,1
NO Miller,11,0,11,14,185,7,33,0,0,2,237,West Indies,0
CS Baugh,39,12,27,44,185,7,33,0,4,6,237,West Indies,0
SJ Benn,0,0,0,0,185,7,33,0,4,2,237,West Indies,0
SB Styris,59,26,33,56,169,4,40,0,0,0,0,New Zealand,0
DL Vettori,31,16,15,31,169,4,40,0,0,0,0,New Zealand,0
NL McCullum,0,0,0,0,169,4,40,0,4,8,0,New Zealand,0
GJ Hopkins,0,0,0,0,169,4,40,0,4,7,0,New Zealand,0
KD Mills,0,0,0,0,169,4,40,0,10,3,0,New Zealand,0
TG Southee,0,0,0,0,169,4,40,0,0,2,0,New Zealand,0
JEC Franklin,52,16,36,96,134,7,21,0,10,10,0,New Zealand,0
NL McCullum,35,12,23,47,134,7,21,0,4,4,0,New Zealand,0
KD Mills,0,0,0,0,134,7,21,0,10,5,0,New Zealand,0
NL McCullum,1,0,1,2,212,5,22,2,4,8,0,New Zealand,0
JEC Franklin,49,28,21,49,212,5,22,2,38,11,0,New Zealand,0
YK Pathan,107,64,43,88,226,5,40,0,6,10,305,India,1
SS Tiwary,15,0,15,29,226,5,40,0,18,4,305,India,1
Shahid Afridi,3,0,3,3,159,4,54,1,50,12,0,Pakistan,0
Umar Akmal,42,28,14,26,159,4,54,1,0,2,0,Pakistan,0
Abdul Razzaq,0,0,0,0,159,4,54,1,0,5,0,Pakistan,0
Wahab Riaz,0,0,0,0,159,4,54,1,0,1,0,Pakistan,0
KD Mills,10,4,6,11,174,6,34,2,4,3,232,New Zealand,1
TG Southee,1,0,1,2,174,6,34,2,6,6,232,New Zealand,1
HK Bennett,0,0,0,0,174,6,34,2,0,4,232,New Zealand,1
DL Vettori,2,0,2,6,151,6,42,1,4,7,0,New Zealand,1
NL McCullum,28,12,16,41,151,6,42,1,14,11,0,New Zealand,1
Abdul Razzaq,14,6,8,9,181,4,42,2,4,5,261,Pakistan,0
Misbah-ul-Haq,79,24,55,84,181,4,42,2,10,4,261,Pakistan,0
Wahab Riaz,0,0,0,0,181,4,42,2,0,0,261,Pakistan,0
Sohail Tanvir,0,0,0,0,181,4,42,2,12,2,261,Pakistan,0
NL McCullum,23,10,13,34,199,5,30,0,36,6,0,New Zealand,1
SB Styris,30,12,18,31,199,5,30,0,18,10,0,New Zealand,1
DPMD Jayawardene,144,60,84,152,207,3,51,0,0,0,0,Sri Lanka,0
KMDN Kulasekara,0,0,0,0,207,3,51,0,4,9,0,Sri Lanka,0
AD Mathews,31,20,11,25,207,3,51,0,8,7,0,Sri Lanka,0
BMAJ Mendis,0,0,0,0,207,3,51,0,6,1,0,Sri Lanka,0
GP Swann,12,4,8,10,202,7,25,2,0,1,234,England,1
JW Dernbach,0,0,0,4,202,7,25,2,4,1,234,England,1
AN Cook,100,44,56,128,171,5,28,0,8,11,0,England,1
TT Bresnan,19,4,15,21,171,5,28,0,0,7,0,England,1
SCJ Broad,0,0,0,0,171,5,28,0,0,1,0,England,1
GP Swann,0,0,0,0,171,5,28,0,10,1,0,England,1
LD Chandimal,91,46,45,121,192,3,17,1,10,4,225,Sri Lanka,0
AD Mathews,0,0,0,11,192,3,17,1,0,1,225,Sri Lanka,0
GP Swann,0,0,0,0,212,5,14,3,0,5,0,England,1
JM Anderson,0,0,0,0,212,5,14,3,0,12,0,England,1
JW Dernbach,0,0,0,0,212,5,14,3,0,3,0,England,1
BMAJ Mendis,46,16,30,50,183,5,28,0,0,2,240,Sri Lanka,0
AD Mathews,46,16,30,54,183,5,28,0,8,8,240,Sri Lanka,0
KMDN Kulasekara,0,0,0,0,183,5,28,0,0,4,240,Sri Lanka,0
SL Malinga,0,0,0,0,183,5,28,0,6,0,240,Sri Lanka,0
R Ashwin,2,0,2,2,137,5,22,1,20,14,0,India,0
RA Jadeja,55,24,31,81,137,5,22,1,16,7,0,India,0
P Kumar,0,0,0,0,137,5,22,1,0,1,0,India,0
SK Raina,10,6,4,6,204,2,32,2,0,5,0,India,0
MS Dhoni,5,0,5,6,204,2,32,2,32,13,0,India,0
RA Jadeja,0,0,0,0,204,2,32,2,0,0,0,India,0
Shakib Al Hasan,38,12,26,45,158,5,12,1,20,0,0,Bangladesh,1
Naeem Islam,5,0,5,18,158,5,12,1,4,0,0,Bangladesh,1
Mashrafe Mortaza,0,0,0,0,158,5,12,1,10,5,0,Bangladesh,1
Abdur Razzak,0,0,0,0,158,5,12,1,0,1,0,Bangladesh,1
Mahmudullah,35,16,19,54,193,5,24,1,0,2,0,Bangladesh,1
Suhrawadi Shuvo,3,0,3,5,193,5,24,1,4,1,0,Bangladesh,1
Abdur Razzak,0,0,0,0,193,5,24,1,4,3,0,Bangladesh,1
Shafiul Islam,0,0,0,0,193,5,24,1,0,1,0,Bangladesh,1
NL McCullum,14,0,14,17,166,7,25,0,4,15,226,New Zealand,0
KS Williamson,93,28,65,125,166,7,25,0,8,7,226,New Zealand,0
DR Tuffey,0,0,0,0,166,7,25,0,0,0,226,New Zealand,0
KD Mills,9,0,9,31,118,7,9,2,20,4,152,New Zealand,0
HK Bennett,0,0,0,0,118,7,9,2,0,0,152,New Zealand,0
P Utseya,12,0,12,22,148,5,22,1,4,5,0,Zimbabwe,0
KM Dabengwa,0,0,0,0,148,5,22,1,4,4,0,Zimbabwe,0
KO Meth,0,0,0,0,148,5,22,1,0,3,0,Zimbabwe,0
RW Price,0,0,0,0,148,5,22,1,0,1,0,Zimbabwe,0
CB Mpofu,0,0,0,0,148,5,22,1,0,2,0,Zimbabwe,0
Mashrafe Mortaza,5,4,1,11,154,6,11,1,4,3,191,Bangladesh,1
Shakib Al Hasan,53,24,29,58,154,6,11,1,8,2,191,Bangladesh,1
Abdur Razzak,0,0,0,0,154,6,11,1,0,5,191,Bangladesh,1
Shafiul Islam,0,0,0,0,154,6,11,1,0,3,191,Bangladesh,1
CR Ervine,41,16,25,40,145,6,36,1,0,1,0,Zimbabwe,0
KO Meth,0,0,0,0,145,6,36,1,0,0,0,Zimbabwe,0
RW Price,0,0,0,0,145,6,36,1,0,1,0,Zimbabwe,0
CB Mpofu,0,0,0,0,145,6,36,1,0,0,0,Zimbabwe,0
Naeem Islam,5,0,5,10,158,4,27,1,8,10,0,Bangladesh,1
Shakib Al Hasan,71,20,51,95,158,4,27,1,0,2,0,Bangladesh,1
Suhrawadi Shuvo,0,0,0,0,158,4,27,1,4,4,0,Bangladesh,1
Mashrafe Mortaza,0,0,0,0,158,4,27,1,8,3,0,Bangladesh,1
P Utseya,48,14,34,92,122,8,16,1,16,3,158,Zimbabwe,0
CB Mpofu,0,0,0,1,122,8,16,1,0,0,158,Zimbabwe,0
DJG Sammy,0,0,0,1,121,4,31,2,24,5,0,West Indies,1
CS Baugh,0,0,0,2,121,4,31,2,4,6,0,West Indies,1
KAJ Roach,2,0,2,19,159,7,10,2,14,8,0,West Indies,1
A Martin,0,0,0,4,159,7,10,2,0,4,0,West Indies,1
Misbah-ul-Haq,29,8,21,37,164,2,22,0,8,6,218,Pakistan,0
Ahmed Shehzad,102,34,68,148,164,2,22,0,0,0,218,Pakistan,0
Umar Akmal,0,0,0,0,164,2,22,0,12,5,218,Pakistan,0
Mohammad Hafeez,121,46,75,139,169,2,43,2,0,0,0,Pakistan,0
Usman Salahuddin,0,0,0,0,169,2,43,2,0,5,0,Pakistan,0
Hammad Azam,1,0,1,4,169,2,43,2,0,0,0,Pakistan,0
Mohammad Salman,0,0,0,0,169,2,43,2,0,0,0,Pakistan,0
Tanvir Ahmed,0,0,0,0,169,2,43,2,16,2,0,Pakistan,0
Saeed Ajmal,0,0,0,0,169,2,43,2,0,5,0,Pakistan,0
Junaid Khan,0,0,0,0,169,2,43,2,0,1,0,Pakistan,0
CS Baugh,10,4,6,6,140,4,34,2,0,6,0,West Indies,1
DJG Sammy,0,0,0,1,140,4,34,2,0,4,0,West Indies,1
R Rampaul,0,0,0,0,140,4,34,2,4,5,0,West Indies,1
D Bishoo,0,0,0,0,140,4,34,2,0,0,0,West Indies,1
A Martin,0,0,0,0,140,4,34,2,0,2,0,West Indies,1
R Rampaul,0,0,0,3,176,3,9,4,12,2,0,West Indies,1
DJG Sammy,5,4,1,6,176,3,9,4,12,5,0,West Indies,1
D Bishoo,0,0,0,0,176,3,9,4,0,0,0,West Indies,1
A Martin,0,0,0,0,176,3,9,4,0,0,0,West Indies,1
AD Russell,47,28,19,45,143,7,24,0,34,11,0,West Indies,1
CS Baugh,36,0,36,73,143,7,24,0,0,0,0,West Indies,1
KAJ Roach,0,0,0,0,143,7,24,0,0,7,0,West Indies,1
P Kumar,23,16,7,14,159,6,44,1,0,2,218,India,0
RG Sharma,74,24,50,87,159,6,44,1,8,4,218,India,0
CS Baugh,27,4,23,45,156,5,39,1,8,4,0,West Indies,1
AD Russell,6,4,2,4,156,5,39,1,14,5,0,West Indies,1
DJG Sammy,0,0,0,0,156,5,39,1,0,1,0,West Indies,1
KAJ Roach,0,0,0,0,156,5,39,1,0,4,0,West Indies,1
MEK Hussey,33,4,29,50,178,4,36,0,0,0,0,Australia,0
MJ Clarke,80,30,50,100,178,4,36,0,6,15,0,Australia,0
SPD Smith,0,0,0,0,178,4,36,0,0,1,0,Australia,0
MG Johnson,0,0,0,0,178,4,36,0,20,6,0,Australia,0
Mushfiqur Rahim,23,0,23,46,137,4,15,1,10,11,197,Bangladesh,1
Mahmudullah,5,0,5,14,137,4,15,1,14,9,197,Bangladesh,1
Mushfiqur Rahim,47,12,35,65,143,5,18,1,30,4,0,Bangladesh,1
Suhrawadi Shuvo,1,0,1,8,143,5,18,1,12,3,0,Bangladesh,1
Shafiul Islam,0,0,0,0,143,5,18,1,4,5,0,Bangladesh,1
TD Paine,1,0,1,1,261,5,42,1,0,6,0,Australia,0
MEK Hussey,87,36,51,80,261,5,42,1,12,9,0,Australia,0
JW Hastings,0,0,0,0,261,5,42,1,18,3,0,Australia,0
XJ Doherty,0,0,0,0,261,5,42,1,0,2,0,Australia,0
Mahmudullah,46,20,26,47,218,5,31,0,12,10,280,Bangladesh,1
Alok Kapali,8,0,8,11,218,5,31,0,4,1,280,Bangladesh,1
Suhrawadi Shuvo,0,0,0,0,218,5,31,0,0,3,280,Bangladesh,1
JP Duminy,31,8,23,44,197,4,36,0,12,13,0,South Africa,1
DA Miller,57,30,27,49,197,4,36,0,0,2,0,South Africa,1
MV Boucher,0,0,0,0,197,4,36,0,4,9,0,South Africa,1
J Botha,0,0,0,0,197,4,36,0,0,2,0,South Africa,1
BJ Haddin,13,0,13,22,171,6,14,1,0,0,213,Australia,0
DE Bollinger,0,0,0,0,171,6,14,1,4,2,213,Australia,0
XJ Doherty,0,0,0,4,171,6,14,1,0,10,213,Australia,0
PJ Cummins,0,0,0,0,171,6,14,1,4,7,213,Australia,0
DA Miller,2,0,2,7,160,3,21,1,0,9,0,South Africa,1
JP Duminy,33,4,29,56,160,3,21,1,0,2,0,South Africa,1
MV Boucher,0,0,0,0,160,3,21,1,4,4,0,South Africa,1
J Botha,0,0,0,0,160,3,21,1,0,2,0,South Africa,1
MEK Hussey,38,4,34,59,163,5,30,2,6,1,207,Australia,0
PJ Cummins,0,0,0,1,163,5,30,2,4,2,207,Australia,0
JA Morkel,19,10,9,15,229,2,32,1,6,0,0,South Africa,1
HM Amla,112,32,80,131,229,2,32,1,0,0,0,South Africa,1
F du Plessis,0,0,0,0,229,2,32,1,0,10,0,South Africa,1
JP Duminy,0,0,0,0,229,2,32,1,0,1,0,South Africa,1
RJ Peterson,0,0,0,0,229,2,32,1,0,4,0,South Africa,1
DW Steyn,0,0,0,0,229,2,32,1,0,1,0,South Africa,1
M Morkel,0,0,0,0,229,2,32,1,0,1,0,South Africa,1
LD Chandimal,70,12,58,102,161,5,32,0,12,10,0,Sri Lanka,0
AD Mathews,13,6,7,15,161,5,32,0,4,11,0,Sri Lanka,0
JP Duminy,62,6,56,80,186,3,30,1,0,4,234,South Africa,1
F du Plessis,17,8,9,13,186,3,30,1,0,1,234,South Africa,1
JA Morkel,0,0,0,0,186,3,30,1,4,8,234,South Africa,1
RJ Peterson,4,0,4,14,240,4,17,2,8,11,0,South Africa,1
WD Parnell,10,0,10,10,240,4,17,2,6,5,0,South Africa,1
VD Philander,0,0,0,0,240,4,17,2,0,2,0,South Africa,1
NLTC Perera,52,32,20,35,229,4,27,1,10,7,288,Sri Lanka,0
AD Mathews,7,0,7,14,229,4,27,1,0,14,288,Sri Lanka,0
GC Smith,125,60,65,143,195,2,52,0,0,0,0,South Africa,1
JA Morkel,0,0,0,0,195,2,52,0,12,6,0,South Africa,1
AB de Villiers,92,42,50,84,195,2,52,0,22,11,0,South Africa,1
JP Duminy,0,0,0,0,195,2,52,0,4,1,0,South Africa,1
HDRL Thirimanne,51,16,35,50,232,3,29,1,12,6,294,Sri Lanka,0
AD Mathews,1,0,1,1,232,3,29,1,4,1,294,Sri Lanka,0
NLTC Perera,0,0,0,0,232,3,29,1,0,2,294,Sri Lanka,0
KMDN Kulasekara,0,0,0,0,232,3,29,1,0,0,294,Sri Lanka,0
HMRKB Herath,0,0,0,0,232,3,29,1,0,1,294,Sri Lanka,0
SMSM Senanayake,0,0,0,0,232,3,29,1,6,0,294,Sri Lanka,0
HMRKB Herath,5,0,5,8,143,6,35,2,0,4,0,Sri Lanka,1
KMDN Kulasekara,26,18,8,18,143,6,35,2,0,8,0,Sri Lanka,1
BAW Mendis,0,0,0,0,143,6,35,2,4,3,0,Sri Lanka,1
DPMD Jayawardene,10,0,10,19,219,3,18,1,18,8,0,Sri Lanka,1
LPC Silva,8,4,4,15,219,3,18,1,0,1,0,Sri Lanka,1
BMAJ Mendis,0,0,0,0,219,3,18,1,0,1,0,Sri Lanka,1
KMDN Kulasekara,0,0,0,0,219,3,18,1,0,4,0,Sri Lanka,1
RMS Eranga,0,0,0,0,219,3,18,1,0,2,0,Sri Lanka,1
SL Malinga,0,0,0,0,219,3,18,1,0,1,0,Sri Lanka,1
MG Johnson,1,0,1,2,164,5,33,1,0,0,0,Australia,0
JW Hastings,0,0,0,0,164,5,33,1,0,0,0,Australia,0
XJ Doherty,0,0,0,0,164,5,33,1,0,0,0,Australia,0
JL Pattinson,0,0,0,0,164,5,33,1,0,0,0,Australia,0
BJ Haddin,8,4,4,14,164,5,33,1,0,0,0,Australia,0
AD Mathews,20,4,16,45,166,4,15,1,4,2,192,Sri Lanka,1
RMS Eranga,0,0,0,0,166,4,15,1,0,0,192,Sri Lanka,1
BMAJ Mendis,3,0,3,8,166,4,15,1,4,0,192,Sri Lanka,1
HDRL Thirimanne,4,0,4,7,160,5,27,1,0,3,0,Sri Lanka,0
AD Mathews,11,4,7,12,160,5,27,1,4,18,0,Sri Lanka,0
KMDN Kulasekara,0,0,0,0,160,5,27,1,0,7,0,Sri Lanka,0
SL Malinga,0,0,0,0,160,5,27,1,0,1,0,Sri Lanka,0
RA Jadeja,22,4,18,25,189,6,27,0,0,2,228,India,0
R Ashwin,21,4,17,31,189,6,27,0,8,1,228,India,0
MS Wade,1,0,1,4,208,4,22,1,4,11,0,Australia,1
DT Christian,29,4,25,28,208,4,22,1,4,6,0,Australia,1
RJ Harris,0,0,0,0,208,4,22,1,0,2,0,Australia,1
CJ McKay,0,0,0,0,208,4,22,1,0,3,0,Australia,1
SK Raina,32,14,18,27,187,4,32,0,4,2,259,India,0
MS Dhoni,24,0,24,44,187,4,32,0,6,14,259,India,0
RA Jadeja,0,0,0,0,187,4,32,0,0,12,259,India,0
R Ashwin,0,0,0,0,187,4,32,0,0,1,259,India,0
AD Mathews,10,0,10,24,180,6,12,0,4,3,0,Sri Lanka,0
KMDN Kulasekara,6,0,6,16,180,6,12,0,0,6,0,Sri Lanka,0
SMSM Senanayake,0,0,0,0,180,6,12,0,12,10,0,Sri Lanka,0
HMRKB Herath,0,0,0,0,180,6,12,0,0,1,0,Sri Lanka,0
MS Dhoni,34,8,26,53,173,4,12,2,10,14,229,India,0
R Ashwin,4,0,4,5,173,4,12,2,4,6,229,India,0
IK Pathan,0,0,0,0,173,4,12,2,6,2,229,India,0
R Vinay Kumar,0,0,0,0,173,4,12,2,0,1,229,India,0
DT Christian,4,0,4,4,174,3,41,2,20,6,0,Australia,1
DJ Hussey,5,0,5,4,174,3,41,2,10,11,0,Australia,1
HDRL Thirimanne,59,24,35,61,188,4,37,0,0,3,0,Sri Lanka,0
AD Mathews,24,12,12,23,188,4,37,0,10,15,0,Sri Lanka,0
NLTC Perera,0,0,0,0,188,4,37,0,4,6,0,Sri Lanka,0
MF Maharoof,0,0,0,0,188,4,37,0,0,4,0,Sri Lanka,0
IK Pathan,47,28,19,35,197,6,25,3,0,0,223,India,0
DJ Hussey,29,14,15,18,192,3,48,2,0,11,0,Australia,1
DT Christian,2,0,2,1,192,3,48,2,0,4,0,Australia,1
B Lee,0,0,0,0,192,3,48,2,10,10,0,Australia,1
MF Maharoof,2,0,2,3,210,4,22,1,0,3,269,Sri Lanka,0
AD Mathews,16,4,12,21,210,4,22,1,0,8,269,Sri Lanka,0
NLTC Perera,0,0,0,0,210,4,22,1,14,7,269,Sri Lanka,0
KMDN Kulasekara,0,0,0,0,210,4,22,1,4,0,269,Sri Lanka,0
DT Christian,9,4,5,19,194,5,14,2,4,11,0,Australia,1
B Lee,2,0,2,9,194,5,14,2,0,2,0,Australia,1
XJ Doherty,0,0,0,0,194,5,14,2,6,7,0,Australia,1
TM Dilshan,128,46,82,149,207,1,51,1,16,16,0,Sri Lanka,0
AD Mathews,0,0,0,0,207,1,51,1,4,10,0,Sri Lanka,0
LD Chandimal,0,0,0,0,207,1,51,1,0,2,0,Sri Lanka,0
HDRL Thirimanne,41,4,37,50,186,4,20,4,4,6,0,Sri Lanka,0
HMRKB Herath,2,0,2,5,186,4,20,4,6,6,0,Sri Lanka,0
SL Malinga,0,0,0,0,186,4,20,4,0,2,0,Sri Lanka,0
DJ Hussey,55,16,39,63,163,6,27,2,6,13,214,Australia,1
XJ Doherty,3,0,3,4,163,6,27,2,0,4,214,Australia,1
BW Hilfenhaus,0,0,0,0,163,6,27,2,0,0,214,Australia,1
DA Warner,99,22,77,137,182,2,46,0,0,1,0,Australia,1
MJ Clarke,100,38,62,83,182,2,46,0,6,11,0,Australia,1
MEK Hussey,0,0,0,0,182,2,46,0,4,2,0,Australia,1
DJ Hussey,0,0,0,0,182,2,46,0,0,7,0,Australia,1
DT Christian,0,0,0,0,182,2,46,0,0,4,0,Australia,1
CJ McKay,24,14,10,27,181,7,24,0,4,0,0,Australia,1
B Lee,23,8,15,42,181,7,24,0,0,9,0,Australia,1
XJ Doherty,0,0,0,0,181,7,24,0,0,5,0,Australia,1
NM Lyon,0,0,0,0,181,7,24,0,0,0,0,Australia,1
WU Tharanga,70,22,48,121,153,7,28,0,0,1,195,Sri Lanka,0
MF Maharoof,12,4,8,15,153,7,28,0,0,6,195,Sri Lanka,0
HMRKB Herath,0,0,0,0,153,7,28,0,0,0,195,Sri Lanka,0
SL Malinga,0,0,0,0,153,7,28,0,4,2,195,Sri Lanka,0
DAJ Bracewell,3,0,3,7,192,6,25,2,0,5,0,New Zealand,1
KD Mills,0,0,0,3,192,6,25,2,4,3,0,New Zealand,1
TG Southee,0,0,0,0,192,6,25,2,0,3,0,New Zealand,1
RJ Nicol,108,44,64,124,248,3,31,1,32,6,0,New Zealand,1
TWM Latham,11,4,7,15,248,3,31,1,28,9,0,New Zealand,1
DG Brownlie,0,0,0,0,248,3,31,1,0,2,0,New Zealand,1
AM Ellis,0,0,0,0,248,3,31,1,6,1,0,New Zealand,1
P Utseya,15,4,11,25,161,7,26,0,4,8,220,Zimbabwe,0
SW Masakadza,18,10,8,19,161,7,26,0,14,6,220,Zimbabwe,0
BB McCullum,79,32,47,69,243,3,66,1,26,14,0,New Zealand,1
NL McCullum,21,18,3,7,243,3,66,1,0,0,0,New Zealand,1
AM Ellis,0,0,0,0,243,3,66,1,0,5,0,New Zealand,1
DAJ Bracewell,0,0,0,0,243,3,66,1,0,1,0,New Zealand,1
TWM Latham,0,0,0,0,243,3,66,1,6,1,0,New Zealand,1
NL McCullum,0,0,0,0,174,4,29,2,6,9,0,New Zealand,1
AM Ellis,17,8,9,13,174,4,29,2,0,3,0,New Zealand,1
DAJ Bracewell,0,0,0,0,174,4,29,2,0,0,0,New Zealand,1
KD Mills,0,0,0,0,174,4,29,2,0,4,0,New Zealand,1
TG Southee,0,0,0,0,174,4,29,2,4,0,0,New Zealand,1
F du Plessis,65,42,23,48,204,4,43,0,0,1,249,South Africa,0
AM Ellis,10,0,10,22,181,7,30,0,6,3,0,New Zealand,1
TG Southee,28,20,8,27,181,7,30,0,0,0,0,New Zealand,1
TS Nethula,0,0,0,0,181,7,30,0,0,0,0,New Zealand,1
AJ McKay,0,0,0,0,181,7,30,0,0,0,0,New Zealand,1
MD Bates,4,4,0,1,159,5,22,4,6,3,0,New Zealand,1
AJ McKay,0,0,0,3,159,5,22,4,0,2,0,New Zealand,1
RA Jadeja,25,16,9,20,190,5,40,0,0,2,0,India,1
MS Dhoni,51,24,27,50,190,5,40,0,22,14,0,India,1
