Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Team,Home
Z Khan,0,0,0,1,151,5,21,2,4,6,213,India,0
RJ Peterson,5,0,5,11,162,5,23,1,4,9,0,South Africa,1
JP Duminy,35,4,31,42,162,5,23,1,0,10,0,South Africa,1
JP Duminy,27,0,27,38,172,3,31,0,4,4,0,South Africa,1
HM Amla,102,36,66,120,172,3,31,0,0,13,0,South Africa,1
F du Plessis,0,0,0,0,172,3,31,0,4,4,0,South Africa,1
J Botha,0,0,0,0,172,3,31,0,0,2,0,South Africa,1
RJ Peterson,0,0,0,0,172,3,31,0,4,0,0,South Africa,1
Z Khan,24,12,12,56,207,8,16,1,0,0,224,India,0
MJ Clarke,78,16,62,116,143,2,21,1,4,9,0,Australia,0
CL White,8,4,4,13,143,2,21,1,4,13,0,Australia,0
V Kohli,95,36,59,109,163,3,44,0,14,9,275,India,1
SK Raina,39,24,15,27,163,3,44,0,8,7,275,India,1
MS Dhoni,0,0,0,0,163,3,44,0,0,0,275,India,1
SS Tiwary,0,0,0,0,163,3,44,0,0,2,275,India,1
DJ Bravo,32,8,24,47,131,5,12,0,0,7,0,West Indies,0
CS Baugh,7,0,7,16,131,5,12,0,4,10,0,West Indies,0
DJG Sammy,0,0,0,0,131,5,12,0,0,4,0,West Indies,0
DPMD Jayawardene,41,16,25,40,141,2,28,0,4,3,181,Sri Lanka,1
WU Tharanga,97,28,69,142,141,2,28,0,0,4,181,Sri Lanka,1
KC Sangakkara,75,22,53,104,152,2,40,1,0,0,0,Sri Lanka,1
TT Samaraweera,0,0,0,0,152,2,40,1,0,4,0,Sri Lanka,1
CK Kapugedera,4,0,4,6,152,2,40,1,0,13,0,Sri Lanka,1
NLTC Perera,0,0,0,0,152,2,40,1,0,6,0,Sri Lanka,1
AD Mathews,0,0,0,0,152,2,40,1,0,3,0,Sri Lanka,1
CS Baugh,17,4,13,24,162,6,23,1,8,14,237,West Indies,0
NO Miller,0,0,0,3,162,6,23,1,0,11,237,West Indies,0
DL Vettori,12,4,8,15,135,3,34,1,12,7,0,New Zealand,0
SB Styris,38,12,26,42,135,3,34,1,14,7,0,New Zealand,0
Yuvraj Singh,9,6,3,5,182,1,53,1,4,3,252,India,1
G Gambhir,129,68,61,108,182,1,53,1,4,5,252,India,1
JEC Franklin,40,12,28,78,115,7,19,0,4,8,0,New Zealand,0
NL McCullum,26,8,18,35,115,7,19,0,4,5,0,New Zealand,0
DL Vettori,10,4,6,11,178,4,34,1,4,3,0,New Zealand,0
JEC Franklin,36,20,16,35,178,4,34,1,8,5,0,New Zealand,0
KD Mills,0,0,0,0,178,4,34,1,0,1,0,New Zealand,0
NL McCullum,0,0,0,0,178,4,34,1,0,1,0,New Zealand,0
SS Tiwary,10,0,10,15,193,5,33,0,0,5,305,India,1
YK Pathan,72,40,32,70,193,5,33,0,24,11,305,India,1
Mohammad Hafeez,94,46,48,133,137,3,22,1,14,7,0,Pakistan,0
Umar Akmal,12,6,6,12,137,3,22,1,22,8,0,Pakistan,0
Shahid Afridi,0,0,0,0,137,3,22,1,0,3,0,Pakistan,0
LJ Woodcock,3,0,3,11,163,4,11,2,4,4,232,New Zealand,1
JDP Oram,2,0,2,9,163,4,11,2,6,9,232,New Zealand,1
KD Mills,0,0,0,0,163,4,11,2,4,6,232,New Zealand,1
TG Southee,0,0,0,0,163,4,11,2,0,1,232,New Zealand,1
JEC Franklin,41,12,29,65,130,6,21,0,16,5,0,New Zealand,1
NL McCullum,9,0,9,24,130,6,21,0,12,7,0,New Zealand,1
DL Vettori,0,0,0,0,130,6,21,0,0,2,0,New Zealand,1
Misbah-ul-Haq,58,12,46,72,160,3,21,1,12,9,261,Pakistan,0
Umar Akmal,7,4,3,10,160,3,21,1,0,3,261,Pakistan,0
Shahid Afridi,0,0,0,0,160,3,21,1,4,0,261,Pakistan,0
Abdul Razzaq,0,0,0,0,160,3,21,1,6,8,261,Pakistan,0
SB Styris,18,4,14,18,179,4,20,1,8,4,0,New Zealand,1
NL McCullum,5,0,5,15,179,4,20,1,10,8,0,New Zealand,1
Shahid Afridi,18,4,14,22,182,7,32,0,24,2,245,Pakistan,0
Sohail Tanvir,29,20,9,28,182,7,32,0,0,1,245,Pakistan,0
Shoaib Akhtar,0,0,0,0,182,7,32,0,0,2,245,Pakistan,0
Umar Gul,0,0,0,0,182,7,32,0,0,1,245,Pakistan,0
DPMD Jayawardene,122,48,74,135,175,2,32,1,12,10,0,Sri Lanka,0
AD Mathews,2,0,2,6,175,2,32,1,20,9,0,Sri Lanka,0
GP Swann,1,0,1,1,186,4,16,3,4,7,234,England,1
IR Bell,21,0,21,32,186,4,16,3,8,6,234,England,1
JM Anderson,0,0,0,0,186,4,16,3,0,0,234,England,1
JW Dernbach,0,0,0,0,186,4,16,3,0,0,234,England,1
TT Bresnan,6,0,6,9,143,4,28,1,4,9,0,England,1
AN Cook,85,40,45,110,143,4,28,1,4,11,0,England,1
LD Chandimal,78,42,36,107,162,2,30,1,4,9,225,Sri Lanka,0
SHT Kandamby,7,4,3,8,162,2,30,1,0,4,225,Sri Lanka,0
AD Mathews,0,0,0,0,162,2,30,1,0,0,225,Sri Lanka,0
KC Sangakkara,64,20,44,100,133,6,14,1,8,3,0,Sri Lanka,0
KMDN Kulasekara,0,0,0,2,133,6,14,1,4,1,0,Sri Lanka,0
SL Malinga,0,0,0,0,133,6,14,1,0,0,0,Sri Lanka,0
RAS Lakmal,0,0,0,0,133,6,14,1,0,1,0,Sri Lanka,0
SR Patel,2,0,2,3,186,3,26,2,0,6,0,England,1
IJL Trott,70,12,58,84,186,3,26,2,0,2,0,England,1
TT Bresnan,0,0,0,0,186,3,26,2,0,6,0,England,1
AD Mathews,29,8,21,39,145,5,38,0,8,9,240,Sri Lanka,0
BMAJ Mendis,35,16,19,35,145,5,38,0,0,11,240,Sri Lanka,0
MS Dhoni,61,20,41,89,119,5,18,0,0,8,0,India,0
RA Jadeja,43,20,23,67,119,5,18,0,4,8,0,India,0
R Ashwin,0,0,0,0,119,5,18,0,0,2,0,India,0
SCJ Broad,2,0,2,3,167,5,26,1,0,3,211,England,1
RS Bopara,35,12,23,38,167,5,26,1,4,1,211,England,1
GP Swann,0,0,0,0,167,5,26,1,4,5,211,England,1
R Dravid,63,12,51,73,161,2,43,0,4,2,0,India,0
V Kohli,96,38,58,81,161,2,43,0,4,7,0,India,0
SK Raina,0,0,0,0,161,2,43,0,6,4,0,India,0
MS Dhoni,0,0,0,0,161,2,43,0,0,5,0,India,0
Mahmudullah,1,0,1,2,140,4,18,1,0,2,0,Bangladesh,1
Shakib Al Hasan,33,12,21,36,140,4,18,1,0,5,0,Bangladesh,1
Naeem Islam,0,0,0,0,140,4,18,1,0,5,0,Bangladesh,1
LRPL Taylor,50,30,20,67,99,7,55,0,6,6,0,New Zealand,0
KD Mills,24,18,6,21,99,7,55,0,0,2,0,New Zealand,0
TG Southee,0,0,0,0,99,7,55,0,0,0,0,New Zealand,0
AJ McKay,0,0,0,0,99,7,55,0,0,0,0,New Zealand,0
Shakib Al Hasan,9,8,1,6,145,2,19,1,4,0,169,Bangladesh,1
Shakib Al Hasan,98,46,52,107,174,5,19,0,4,4,0,Bangladesh,1
Mahmudullah,22,12,10,36,174,5,19,0,4,9,0,Bangladesh,1
Suhrawadi Shuvo,0,0,0,0,174,5,19,0,0,3,0,Bangladesh,1
NL McCullum,0,0,0,0,138,5,28,2,0,14,226,New Zealand,0
KS Williamson,82,28,54,112,138,5,28,2,0,11,226,New Zealand,0
Mahmudullah,19,8,11,42,133,6,15,1,0,0,0,Bangladesh,1
Shafiul Islam,0,0,0,0,133,6,15,1,0,5,0,Bangladesh,1
Abdur Razzak,0,0,0,0,133,6,15,1,0,2,0,Bangladesh,1
Rubel Hossain,0,0,0,0,133,6,15,1,0,2,0,Bangladesh,1
GD Elliott,54,24,30,100,101,7,17,0,4,1,152,New Zealand,0
KD Mills,5,0,5,16,101,7,17,0,0,4,152,New Zealand,0
AJ McKay,0,0,0,0,101,7,17,0,0,0,152,New Zealand,0
CR Woakes,6,0,6,7,143,5,28,2,8,5,0,England,0
SG Borthwick,4,4,0,3,143,5,28,2,6,5,0,England,0
P Utseya,1,0,1,1,125,4,23,1,0,11,0,Zimbabwe,0
CR Ervine,30,4,26,51,125,4,23,1,4,7,0,Zimbabwe,0
Shakib Al Hasan,49,24,25,51,124,6,30,0,0,4,191,Bangladesh,1
Mahmudullah,12,4,8,28,124,6,30,0,0,2,191,Bangladesh,1
Mashrafe Mortaza,0,0,0,0,124,6,30,0,4,1,191,Bangladesh,1
P Utseya,8,4,4,9,117,5,28,1,14,10,0,Zimbabwe,0
CR Ervine,29,12,17,29,117,5,28,1,4,8,0,Zimbabwe,0
Shakib Al Hasan,60,16,44,82,131,4,27,0,4,7,0,Bangladesh,1
Mushfiqur Rahim,52,20,32,64,131,4,27,0,6,5,0,Bangladesh,1
Naeem Islam,0,0,0,0,131,4,27,0,0,5,0,Bangladesh,1
RW Price,8,4,4,11,102,7,20,1,0,6,158,Zimbabwe,0
P Utseya,38,14,24,77,102,7,20,1,0,10,158,Zimbabwe,0
CB Mpofu,0,0,0,0,102,7,20,1,0,0,158,Zimbabwe,0
DM Bravo,49,0,49,102,107,3,14,1,10,8,0,West Indies,1
DJ Bravo,1,0,1,4,107,3,14,1,0,13,0,West Indies,1
DJG Sammy,0,0,0,0,107,3,14,1,0,0,0,West Indies,1
CS Baugh,0,0,0,0,107,3,14,1,0,0,0,West Indies,1
Misbah-ul-Haq,69,26,43,87,174,2,27,0,0,4,211,Pakistan,0
Asad Shafiq,56,28,28,77,174,2,27,0,0,5,211,Pakistan,0
KAJ Roach,1,0,1,4,142,6,17,1,0,1,0,West Indies,1
DJG Sammy,13,8,5,17,142,6,17,1,4,1,0,West Indies,1
D Bishoo,0,0,0,0,142,6,17,1,4,0,0,West Indies,1
A Martin,0,0,0,0,142,6,17,1,0,0,0,West Indies,1
Ahmed Shehzad,95,34,61,136,131,2,33,0,0,7,218,Pakistan,0
Misbah-ul-Haq,14,4,10,19,131,2,33,0,4,11,218,Pakistan,0
KAJ Roach,0,0,0,0,132,4,19,3,0,0,0,West Indies,1
R Rampaul,0,0,0,0,132,4,19,3,4,5,0,West Indies,1
AD Russell,3,0,3,7,132,4,19,3,0,0,0,West Indies,1
D Bishoo,0,0,0,0,132,4,19,3,0,0,0,West Indies,1
Wahab Riaz,11,6,5,17,135,6,23,1,6,0,165,Pakistan,0
Mohammad Hafeez,89,26,63,121,142,1,27,1,20,12,0,Pakistan,0
Shahid Afridi,3,0,3,7,142,1,27,1,4,1,0,Pakistan,0
Misbah-ul-Haq,0,0,0,0,142,1,27,1,0,5,0,Pakistan,0
Hammad Azam,0,0,0,0,142,1,27,1,0,1,0,Pakistan,0
Mohammad Salman,10,0,10,27,117,8,7,1,8,1,0,Pakistan,0
Junaid Khan,0,0,0,5,117,8,7,1,0,1,0,Pakistan,0
DJ Bravo,7,0,7,4,111,3,29,1,6,9,0,West Indies,1
MN Samuels,46,18,28,68,111,3,29,1,6,3,0,West Indies,1
CS Baugh,0,0,0,0,111,3,29,1,4,6,0,West Indies,1
DJG Sammy,0,0,0,0,111,3,29,1,0,0,0,West Indies,1
SK Raina,43,16,27,50,148,4,30,0,0,0,211,India,0
YK Pathan,0,0,0,0,148,4,30,0,6,4,211,India,0
RG Sharma,52,14,38,64,148,4,30,0,4,12,211,India,0
Harbhajan Singh,0,0,0,0,148,4,30,0,6,0,211,India,0
RR Sarwan,56,12,44,85,147,2,29,1,0,0,0,West Indies,1
KA Pollard,0,0,0,0,147,2,29,1,0,0,0,West Indies,1
CS Baugh,0,0,0,0,147,2,29,1,0,2,0,West Indies,1
DJ Bravo,6,0,6,14,147,2,29,1,0,2,0,West Indies,1
R Rampaul,0,0,0,0,147,2,29,1,0,0,0,West Indies,1
DJG Sammy,0,0,0,0,147,2,29,1,4,1,0,West Indies,1
CS Baugh,23,0,23,53,107,7,36,0,0,13,0,West Indies,1
AD Russell,36,24,12,34,107,7,36,0,4,7,0,West Indies,1
Harbhajan Singh,27,0,27,59,132,6,27,0,10,4,218,India,0
RG Sharma,67,24,43,75,132,6,27,0,0,7,218,India,0
P Kumar,0,0,0,0,132,6,27,0,16,7,218,India,0
KA Pollard,46,22,24,56,129,5,27,0,14,10,0,West Indies,1
CS Baugh,18,4,14,37,129,5,27,0,0,9,0,West Indies,1
AD Russell,0,0,0,0,129,5,27,0,4,2,0,West Indies,1
MJ Clarke,60,20,40,84,155,4,23,0,10,10,0,Australia,0
MEK Hussey,17,0,17,35,155,4,23,0,4,12,0,Australia,0
Shakib Al Hasan,50,12,38,88,117,4,20,0,0,1,197,Bangladesh,1
Mushfiqur Rahim,14,0,14,31,117,4,20,0,0,9,197,Bangladesh,1
Mahmudullah,0,0,0,0,117,4,20,0,0,5,197,Bangladesh,1
Mahmudullah,33,8,25,44,125,5,18,0,0,5,0,Bangladesh,1
Mushfiqur Rahim,35,8,27,53,125,5,18,0,4,8,0,Bangladesh,1
Suhrawadi Shuvo,0,0,0,0,125,5,18,0,0,1,0,Bangladesh,1
MEK Hussey,63,24,39,62,224,3,37,2,12,12,0,Australia,0
MG Johnson,24,20,4,12,224,3,37,2,8,9,0,Australia,0
TD Paine,0,0,0,0,224,3,37,2,0,1,0,Australia,0
Alok Kapali,1,0,1,1,191,3,27,2,0,7,280,Bangladesh,1
Mahmudullah,22,6,16,27,191,3,27,2,14,10,280,Bangladesh,1
DA Miller,39,22,17,33,162,4,35,0,8,10,0,South Africa,1
JP Duminy,13,0,13,30,162,4,35,0,8,10,0,South Africa,1
MG Johnson,1,0,1,4,152,4,19,2,4,4,213,Australia,0
BJ Haddin,7,0,7,15,152,4,19,2,0,6,213,Australia,0
XJ Doherty,0,0,0,0,152,4,19,2,0,0,213,Australia,0
JP Duminy,18,0,18,41,140,3,20,0,4,11,0,South Africa,1
F du Plessis,17,8,9,20,140,3,20,0,0,4,0,South Africa,1
DA Miller,0,0,0,0,140,3,20,0,0,2,0,South Africa,1
MEK Hussey,24,0,24,46,138,5,25,0,4,10,207,Australia,0
BJ Haddin,13,10,3,18,138,5,25,0,10,0,207,Australia,0
MG Johnson,0,0,0,0,138,5,25,0,4,2,207,Australia,0
PJ Cummins,0,0,0,0,138,5,25,0,0,0,207,Australia,0
HM Amla,99,32,67,117,180,2,49,0,0,13,0,South Africa,1
AB de Villiers,52,28,24,40,180,2,49,0,0,0,0,South Africa,1
JA Morkel,0,0,0,0,180,2,49,0,10,9,0,South Africa,1
AD Mathews,0,0,0,0,124,3,37,2,6,7,0,Sri Lanka,0
LD Chandimal,51,4,47,86,124,3,37,2,8,11,0,Sri Lanka,0
JP Duminy,50,6,44,63,150,2,36,1,0,12,234,South Africa,1
AB de Villiers,16,8,8,12,150,2,36,1,0,1,234,South Africa,1
F du Plessis,0,0,0,0,150,2,36,1,8,9,234,South Africa,1
F du Plessis,3,0,3,8,215,3,25,1,0,2,0,South Africa,1
AB de Villiers,95,50,45,74,215,3,25,1,0,1,0,South Africa,1
WD Parnell,0,0,0,0,215,3,25,1,0,10,0,South Africa,1
RJ Peterson,0,0,0,0,215,3,25,1,0,4,0,South Africa,1
LD Chandimal,58,10,48,78,187,4,42,0,0,1,288,Sri Lanka,0
NLTC Perera,33,20,13,22,187,4,42,0,12,7,288,Sri Lanka,0
AD Mathews,0,0,0,0,187,4,42,0,0,7,288,Sri Lanka,0
GC Smith,100,40,60,130,170,2,25,0,20,5,0,South Africa,1
AB de Villiers,65,26,39,67,170,2,25,0,16,11,0,South Africa,1
HDRL Thirimanne,38,16,22,33,191,3,41,0,0,13,294,Sri Lanka,0
KC Sangakkara,87,32,55,89,191,3,41,0,8,7,294,Sri Lanka,0
AD Mathews,0,0,0,0,191,3,41,0,0,1,294,Sri Lanka,0
KMDN Kulasekara,33,20,13,51,157,7,28,2,0,1,0,Sri Lanka,1
RAS Lakmal,0,0,0,1,157,7,28,2,0,0,0,Sri Lanka,1
AD Mathews,30,0,30,58,125,4,18,2,4,1,0,Sri Lanka,1
KMDN Kulasekara,1,0,1,2,125,4,18,2,18,7,0,Sri Lanka,1
SL Malinga,0,0,0,0,125,4,18,2,0,0,0,Sri Lanka,1
HMRKB Herath,0,0,0,0,125,4,18,2,0,5,0,Sri Lanka,1
WU Tharanga,110,48,62,139,183,1,36,2,0,1,0,Sri Lanka,1
DPMD Jayawardene,1,0,1,5,183,1,36,2,0,9,0,Sri Lanka,1
LPC Silva,0,0,0,0,183,1,36,2,4,4,0,Sri Lanka,1
MEK Hussey,63,20,43,77,142,5,25,1,0,0,189,Australia,0
B Lee,0,0,0,0,142,5,25,1,10,4,189,Australia,0
MG Johnson,0,0,0,0,142,5,25,1,0,1,189,Australia,0
XJ Doherty,0,0,0,0,142,5,25,1,0,2,189,Australia,0
DE Bollinger,0,0,0,0,142,5,25,1,0,4,189,Australia,0
BJ Haddin,1,0,1,4,145,4,19,1,4,3,0,Australia,0
DJ Hussey,21,12,9,31,145,4,19,1,14,11,0,Australia,0
MG Johnson,0,0,0,0,145,4,19,1,0,1,0,Australia,0
DPMD Jayawardene,65,20,45,118,151,4,15,0,4,2,192,Sri Lanka,1
AD Mathews,14,0,14,33,151,4,15,0,4,2,192,Sri Lanka,1
BMAJ Mendis,0,0,0,0,151,4,15,0,0,3,192,Sri Lanka,1
LD Chandimal,52,16,36,69,140,3,20,2,0,12,0,Sri Lanka,0
AD Mathews,0,0,0,2,140,3,20,2,4,7,0,Sri Lanka,0
HDRL Thirimanne,0,0,0,0,140,3,20,2,0,4,0,Sri Lanka,0
RA Jadeja,6,0,6,10,168,5,21,1,4,12,228,India,0
R Ashwin,10,0,10,16,168,5,21,1,4,7,228,India,0
DJ Hussey,61,16,45,62,171,3,37,1,4,7,0,Australia,1
DT Christian,19,4,15,16,171,3,37,1,0,10,0,Australia,1
MS Wade,0,0,0,0,171,3,37,1,0,1,0,Australia,1
MS Dhoni,8,0,8,24,170,4,17,0,0,16,259,India,0
SK Raina,16,8,8,16,170,4,17,0,6,10,259,India,0
KMDN Kulasekara,0,0,0,0,163,3,17,3,0,6,0,Sri Lanka,0
AD Mathews,4,0,4,10,163,3,17,3,0,6,0,Sri Lanka,0
MS Dhoni,29,8,21,38,151,4,22,0,0,5,229,India,0
RA Jadeja,0,0,0,0,151,4,22,0,0,3,229,India,0
R Ashwin,0,0,0,0,151,4,22,0,0,4,229,India,0
MA Starc,16,8,8,23,112,8,31,1,0,1,0,Australia,1
XJ Doherty,1,0,1,1,112,8,31,1,0,1,0,Australia,1
PJ Forrest,31,4,27,62,139,3,35,0,8,13,0,Australia,1
MEK Hussey,48,20,28,43,139,3,35,0,4,7,0,Australia,1
DJ Hussey,0,0,0,0,139,3,35,0,0,5,0,Australia,1
DT Christian,0,0,0,0,139,3,35,0,0,4,0,Australia,1
IK Pathan,17,10,7,24,125,6,18,1,0,2,163,India,0
R Vinay Kumar,4,0,4,11,125,6,18,1,0,2,163,India,0
Z Khan,0,0,0,0,125,6,18,1,8,1,163,India,0
UT Yadav,0,0,0,0,125,6,18,1,4,2,163,India,0
HDRL Thirimanne,45,20,25,48,159,3,29,1,4,10,0,Sri Lanka,0
AD Mathews,1,0,1,3,159,3,29,1,12,11,0,Sri Lanka,0
IK Pathan,28,20,8,19,155,4,42,2,8,11,223,India,0
PA Patel,3,0,3,5,155,4,42,2,0,1,223,India,0
R Ashwin,0,0,0,0,155,4,42,2,0,5,223,India,0
R Vinay Kumar,0,0,0,0,155,4,42,2,0,0,223,India,0
UT Yadav,0,0,0,0,155,4,42,2,0,0,223,India,0
PJ Forrest,100,48,52,137,163,2,29,1,4,0,0,Australia,1
MEK Hussey,8,6,2,5,163,2,29,1,6,7,0,Australia,1
DJ Hussey,0,0,0,0,163,2,29,1,14,15,0,Australia,1
DT Christian,0,0,0,0,163,2,29,1,0,2,0,Australia,1
AD Mathews,8,4,4,8,176,3,34,1,0,8,269,Sri Lanka,0
LD Chandimal,68,24,44,87,176,3,34,1,4,8,269,Sri Lanka,0
MF Maharoof,0,0,0,0,176,3,34,1,0,2,269,Sri Lanka,0
DT Christian,2,0,2,4,169,4,25,1,4,3,0,Australia,1
DJ Hussey,50,8,42,59,169,4,25,1,0,4,0,Australia,1
CJ McKay,0,0,0,0,169,4,25,1,0,1,0,Australia,1
B Lee,0,0,0,0,169,4,25,1,0,2,0,Australia,1
TM Dilshan,99,32,67,132,168,1,39,0,14,15,0,Sri Lanka,0
KC Sangakkara,86,32,54,77,168,1,39,0,12,7,0,Sri Lanka,0
NLTC Perera,0,0,0,0,168,1,39,0,0,3,0,Sri Lanka,0
AD Mathews,2,0,2,4,161,3,25,1,0,3,0,Sri Lanka,0
HDRL Thirimanne,31,4,27,37,161,3,25,1,0,10,0,Sri Lanka,0
NLTC Perera,0,0,0,0,161,3,25,1,0,5,0,Sri Lanka,0
SMSM Senanayake,0,0,0,0,161,3,25,1,0,0,0,Sri Lanka,0
KMDN Kulasekara,0,0,0,0,161,3,25,1,0,0,0,Sri Lanka,0
HMRKB Herath,0,0,0,0,161,3,25,1,0,2,0,Sri Lanka,0
JL Pattinson,12,4,8,21,145,6,18,0,0,0,214,Australia,1
CJ McKay,0,0,0,0,145,6,18,0,0,6,214,Australia,1
DJ Hussey,37,12,25,48,145,6,18,0,4,14,214,Australia,1
XJ Doherty,0,0,0,0,145,6,18,0,0,3,214,Australia,1
MJ Clarke,65,12,53,66,161,2,21,0,26,9,0,Australia,1
DA Warner,88,22,66,123,161,2,21,0,0,11,0,Australia,1
LD Chandimal,7,4,3,9,193,1,30,1,4,6,255,Sri Lanka,0
KC Sangakkara,30,12,18,38,193,1,30,1,8,13,255,Sri Lanka,0
B Lee,12,4,8,27,159,6,22,1,4,7,0,Australia,1
CJ McKay,11,8,3,12,159,6,22,1,6,7,0,Australia,1
MF Maharoof,1,0,1,2,126,5,27,2,4,7,195,Sri Lanka,0
WU Tharanga,53,16,37,104,126,5,27,2,6,11,195,Sri Lanka,0
AM Ellis,20,8,12,22,163,6,29,0,8,5,0,New Zealand,1
NL McCullum,21,8,13,32,163,6,29,0,0,9,0,New Zealand,1
DAJ Bracewell,0,0,0,0,163,6,29,0,0,3,0,New Zealand,1
KD Mills,0,0,0,0,163,6,29,0,0,0,0,New Zealand,1
KM Jarvis,1,0,1,3,135,8,19,1,0,1,156,Zimbabwe,0
RW Price,26,20,6,30,135,8,19,1,0,0,156,Zimbabwe,0
KS Williamson,1,0,1,4,216,2,32,1,0,3,0,New Zealand,1
RJ Nicol,91,36,55,113,216,2,32,1,8,9,0,New Zealand,1
TWM Latham,0,0,0,0,216,2,32,1,4,7,0,New Zealand,1
P Utseya,5,4,1,9,131,5,30,2,0,10,220,Zimbabwe,0
SW Masakadza,2,0,2,5,131,5,30,2,10,6,220,Zimbabwe,0
KS Williamson,20,0,20,29,207,3,36,0,12,6,0,New Zealand,1
BB McCullum,52,18,34,56,207,3,36,0,14,13,0,New Zealand,1
NL McCullum,0,0,0,0,207,3,36,0,18,3,0,New Zealand,1
RW Chakabva,15,0,15,40,134,5,12,2,0,9,169,Zimbabwe,0
RW Price,1,0,1,4,134,5,12,2,6,7,169,Zimbabwe,0
BV Vitori,0,0,0,0,134,5,12,2,0,0,169,Zimbabwe,0
KS Williamson,54,16,38,65,142,4,32,0,0,1,0,New Zealand,1
JEC Franklin,21,4,17,24,142,4,32,0,4,7,0,New Zealand,1
AM Ellis,0,0,0,0,142,4,32,0,8,9,0,New Zealand,1
AB de Villiers,94,32,62,95,159,4,45,0,4,8,249,South Africa,0
F du Plessis,34,20,14,28,159,4,45,0,22,9,249,South Africa,0
TG Southee,4,0,4,8,171,4,10,3,20,4,0,New Zealand,1
AM Ellis,4,0,4,10,171,4,10,3,0,6,0,New Zealand,1
JEC Franklin,35,12,23,48,134,4,25,1,0,1,0,New Zealand,1
NL McCullum,0,0,0,3,134,4,25,1,6,4,0,New Zealand,1
AM Ellis,0,0,0,0,134,4,25,1,0,2,0,New Zealand,1
KD Mills,0,0,0,0,134,4,25,1,0,5,0,New Zealand,1
MD Bates,0,0,0,0,134,4,25,1,4,0,0,New Zealand,1
AJ McKay,0,0,0,0,134,4,25,1,0,0,0,New Zealand,1
JP Duminy,19,8,11,31,160,3,22,1,4,2,203,South Africa,0
AB de Villiers,0,0,0,1,160,3,22,1,6,3,203,South Africa,0
J Botha,0,0,0,0,160,3,22,1,4,1,203,South Africa,0
MS Dhoni,31,16,15,36,140,4,50,1,8,12,0,India,1
RA Jadeja,5,4,1,4,140,4,50,1,12,8,0,India,1
SR Patel,5,0,5,6,174,3,30,1,16,12,0,England,0
IJL Trott,72,28,44,93,174,3,30,1,4,9,0,England,0
MS Dhoni,1,0,1,3,188,2,31,2,0,11,284,India,1
V Kohli,31,20,11,25,188,2,31,2,0,4,284,India,1
RA Jadeja,0,0,0,0,188,2,31,2,4,5,284,India,1
TT Bresnan,25,12,13,27,156,6,19,1,12,4,0,England,0
SG Borthwick,0,0,0,3,156,6,19,1,0,3,0,England,0
SC Meaker,0,0,0,0,156,6,19,1,0,1,0,England,0
ST Finn,0,0,0,0,156,6,19,1,0,0,0,England,0
V Kohli,82,40,42,98,176,4,30,0,4,0,211,India,1
MS Dhoni,20,8,12,39,151,4,27,1,12,10,0,India,1
RA Jadeja,16,8,8,13,151,4,27,1,0,5,0,India,1
R Ashwin,0,0,0,0,151,4,27,1,0,3,0,India,1
Mushfiqur Rahim,53,16,37,81,121,5,21,1,4,2,0,Bangladesh,0
Suhrawadi Shuvo,0,0,0,0,121,5,21,1,0,9,0,Bangladesh,0
Abdur Razzak,0,0,0,0,121,5,21,1,0,0,0,Bangladesh,0
Shafiul Islam,0,0,0,0,121,5,21,1,0,0,0,Bangladesh,0
E Chigumbura,3,0,3,9,157,4,16,1,0,0,178,Zimbabwe,1
P Utseya,0,0,0,0,157,4,16,1,0,0,178,Zimbabwe,1
F Mutizwa,23,4,19,53,157,4,16,1,4,0,178,Zimbabwe,1
Abdur Razzak,5,0,5,10,103,7,19,0,10,15,0,Bangladesh,0
Nasir Hossain,45,16,29,77,103,7,19,0,8,10,0,Bangladesh,0
T Taibu,36,20,16,60,135,3,12,0,8,17,178,Zimbabwe,1
CR Ervine,3,0,3,20,135,3,12,0,0,5,178,Zimbabwe,1
T Taibu,70,32,38,93,135,2,28,0,0,9,0,Zimbabwe,1
H Masakadza,62,22,40,93,135,2,28,0,6,6,0,Zimbabwe,1
CR Ervine,0,0,0,0,135,2,28,0,10,8,0,Zimbabwe,1
E Chigumbura,0,0,0,0,135,2,28,0,0,3,0,Zimbabwe,1
Mushfiqur Rahim,48,12,36,68,137,4,26,0,8,15,240,Bangladesh,0
Shuvagoto Hom,24,8,16,30,137,4,26,0,4,4,240,Bangladesh,0
Mahmudullah,0,0,0,0,137,4,26,0,4,7,240,Bangladesh,0
BRM Taylor,94,34,60,123,134,4,21,0,0,12,0,Zimbabwe,1
E Chigumbura,27,4,23,59,134,4,21,0,0,4,0,Zimbabwe,1
MN Waller,0,0,0,0,134,4,21,0,10,2,0,Zimbabwe,1
Shakib Al Hasan,47,10,37,46,140,5,19,0,8,12,0,Bangladesh,0
Mahmudullah,20,10,10,38,140,5,19,0,0,13,0,Bangladesh,0
Umar Akmal,27,8,19,46,164,4,24,1,0,9,0,Pakistan,0
Adnan Akmal,1,0,1,2,164,4,24,1,0,8,0,Pakistan,0
Sohail Tanvir,0,0,0,0,164,4,24,1,0,0,0,Pakistan,0
T Taibu,26,6,20,40,136,3,33,0,0,0,236,Zimbabwe,1
BRM Taylor,54,12,42,77,136,3,33,0,8,7,236,Zimbabwe,1
