Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Team,Home
V Sehwag,0,0,0,0,0,0,0,0,8,2,144,India,0
Salman Butt,0,0,0,0,0,0,0,0,8,1,0,Pakistan,0
Imran Farhat,0,0,0,0,0,0,0,0,8,2,0,Pakistan,0
G Gambhir,0,0,0,0,0,0,0,0,4,3,248,India,0
V Sehwag,0,0,0,0,0,0,0,0,0,3,248,India,0
Imran Farhat,0,0,0,0,0,0,0,0,4,5,0,Pakistan,0
Shahzaib Hasan,0,0,0,0,0,0,0,0,24,2,0,Pakistan,0
Tamim Iqbal,0,0,0,0,0,0,0,0,12,4,235,Bangladesh,0
Imrul Kayes,0,0,0,0,0,0,0,0,0,0,235,Bangladesh,0
G Gambhir,0,0,0,0,0,0,0,0,0,4,0,India,0
KD Karthik,0,0,0,0,0,0,0,0,8,4,0,India,0
WU Tharanga,0,0,0,0,0,0,0,0,4,4,196,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,18,2,196,Sri Lanka,1
G Gambhir,0,0,0,0,0,0,0,0,8,4,0,India,0
KD Karthik,0,0,0,0,0,0,0,0,12,5,0,India,0
WU Tharanga,0,0,0,0,0,0,0,0,4,10,170,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,0,0,170,Sri Lanka,1
KC Sangakkara,0,0,0,0,0,0,0,0,0,2,170,Sri Lanka,1
PJ Ingram,0,0,0,0,0,0,0,0,8,4,0,New Zealand,0
MJ Guptill,0,0,0,0,0,0,0,0,8,3,0,New Zealand,0
LRPL Taylor,0,0,0,0,0,0,0,0,0,3,0,New Zealand,0
KD Karthik,0,0,0,0,0,0,0,0,4,4,80,India,0
V Sehwag,0,0,0,0,0,0,0,0,8,5,80,India,0
WU Tharanga,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,1
KC Sangakkara,0,0,0,0,0,0,0,0,0,2,0,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,8,7,0,Sri Lanka,1
DPMD Jayawardene,0,0,0,0,0,0,0,0,0,1,0,Sri Lanka,1
KD Karthik,0,0,0,0,0,0,0,0,0,7,154,India,0
V Sehwag,0,0,0,0,0,0,0,0,0,2,154,India,0
BJ Watling,0,0,0,0,0,0,0,0,4,4,0,New Zealand,0
MJ Guptill,0,0,0,0,0,0,0,0,0,0,0,New Zealand,0
LRPL Taylor,0,0,0,0,0,0,0,0,0,4,0,New Zealand,0
WU Tharanga,0,0,0,0,0,0,0,0,8,4,183,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,4,1,183,Sri Lanka,1
KC Sangakkara,0,0,0,0,0,0,0,0,0,2,183,Sri Lanka,1
KD Karthik,0,0,0,0,0,0,0,0,0,0,0,India,0
V Kohli,0,0,0,0,0,0,0,0,4,4,0,India,0
V Sehwag,0,0,0,0,0,0,0,0,12,5,0,India,0
BJ Watling,0,0,0,0,0,0,0,0,0,2,106,New Zealand,0
MJ Guptill,0,0,0,0,0,0,0,0,0,0,106,New Zealand,0
LRPL Taylor,0,0,0,0,0,0,0,0,8,0,106,New Zealand,0
GD Elliott,0,0,0,0,0,0,0,0,0,0,106,New Zealand,0
SB Styris,0,0,0,0,0,0,0,0,0,0,106,New Zealand,0
KD Karthik,0,0,0,0,0,0,0,0,0,8,0,India,0
V Sehwag,0,0,0,0,0,0,0,0,8,4,0,India,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,12,6,94,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,16,0,94,Sri Lanka,1
Asad Shafiq,0,0,0,0,0,0,0,0,12,5,0,Pakistan,0
Mohammad Hafeez,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0
GC Smith,0,0,0,0,0,0,0,0,4,10,193,South Africa,0
HM Amla,0,0,0,0,0,0,0,0,4,7,193,South Africa,0
HM Amla,0,0,0,0,0,0,0,0,16,3,0,South Africa,0
RJ Peterson,0,0,0,0,0,0,0,0,4,2,0,South Africa,0
CA Ingram,0,0,0,0,0,0,0,0,0,0,0,South Africa,0
Asad Shafiq,0,0,0,0,0,0,0,0,0,1,280,Pakistan,0
Mohammad Hafeez,0,0,0,0,0,0,0,0,4,3,280,Pakistan,0
Younis Khan,0,0,0,0,0,0,0,0,12,1,280,Pakistan,0
HM Amla,0,0,0,0,0,0,0,0,8,3,0,South Africa,0
JH Kallis,0,0,0,0,0,0,0,0,0,0,0,South Africa,0
CA Ingram,0,0,0,0,0,0,0,0,0,4,0,South Africa,0
AB de Villiers,0,0,0,0,0,0,0,0,0,1,0,South Africa,0
Imran Farhat,0,0,0,0,0,0,0,0,0,5,208,Pakistan,0
Mohammad Hafeez,0,0,0,0,0,0,0,0,0,4,208,Pakistan,0
GC Smith,0,0,0,0,0,0,0,0,12,6,0,South Africa,0
HM Amla,0,0,0,0,0,0,0,0,0,5,0,South Africa,0
Imran Farhat,0,0,0,0,0,0,0,0,0,2,259,Pakistan,0
Mohammad Hafeez,0,0,0,0,0,0,0,0,4,14,259,Pakistan,0
Younis Khan,0,0,0,0,0,0,0,0,0,10,259,Pakistan,0
HM Amla,0,0,0,0,0,0,0,0,16,6,0,South Africa,0
GC Smith,0,0,0,0,0,0,0,0,12,2,0,South Africa,0
Shahzaib Hasan,0,0,0,0,0,0,0,0,16,4,248,Pakistan,0
Mohammad Hafeez,0,0,0,0,0,0,0,0,4,2,248,Pakistan,0
HM Amla,0,0,0,0,0,0,0,0,24,6,0,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,8,2,0,South Africa,1
H Masakadza,0,0,0,0,0,0,0,0,16,1,267,Zimbabwe,0
BRM Taylor,0,0,0,0,0,0,0,0,8,5,267,Zimbabwe,0
BRM Taylor,0,0,0,0,0,0,0,0,12,3,0,Zimbabwe,0
CJ Chibhabha,0,0,0,0,0,0,0,0,0,1,0,Zimbabwe,0
HM Amla,0,0,0,0,0,0,0,0,8,8,267,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,4,4,267,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,18,4,0,South Africa,1
HM Amla,0,0,0,0,0,0,0,0,18,5,0,South Africa,1
BRM Taylor,0,0,0,0,0,0,0,0,4,1,126,Zimbabwe,0
H Masakadza,0,0,0,0,0,0,0,0,0,5,126,Zimbabwe,0
CJ Chibhabha,0,0,0,0,0,0,0,0,6,3,126,Zimbabwe,0
T Taibu,0,0,0,0,0,0,0,0,4,0,126,Zimbabwe,0
GC Smith,0,0,0,0,0,0,0,0,8,3,0,South Africa,1
HM Amla,0,0,0,0,0,0,0,0,8,7,0,South Africa,1
CA Ingram,0,0,0,0,0,0,0,0,0,0,0,South Africa,1
M Vijay,0,0,0,0,0,0,0,0,0,1,141,India,0
SR Tendulkar,0,0,0,0,0,0,0,0,0,7,141,India,0
V Kohli,0,0,0,0,0,0,0,0,4,6,141,India,0
RG Sharma,0,0,0,0,0,0,0,0,0,1,141,India,0
GC Smith,0,0,0,0,0,0,0,0,8,6,0,South Africa,1
HM Amla,0,0,0,0,0,0,0,0,4,5,0,South Africa,1
RG Sharma,0,0,0,0,0,0,0,0,4,5,213,India,0
M Vijay,0,0,0,0,0,0,0,0,0,1,213,India,0
V Kohli,0,0,0,0,0,0,0,0,0,2,213,India,0
HM Amla,0,0,0,0,0,0,0,0,4,2,0,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,0,3,0,South Africa,1
RG Sharma,0,0,0,0,0,0,0,0,0,1,139,India,0
PA Patel,0,0,0,0,0,0,0,0,8,0,139,India,0
V Kohli,0,0,0,0,0,0,0,0,8,2,139,India,0
GC Smith,0,0,0,0,0,0,0,0,4,3,0,South Africa,1
HM Amla,0,0,0,0,0,0,0,0,12,2,0,South Africa,1
MN van Wyk,0,0,0,0,0,0,0,0,4,2,0,South Africa,1
PA Patel,0,0,0,0,0,0,0,0,8,9,224,India,0
RG Sharma,0,0,0,0,0,0,0,0,4,1,224,India,0
V Kohli,0,0,0,0,0,0,0,0,0,1,224,India,0
SE Marsh,0,0,0,0,0,0,0,0,0,0,0,Australia,0
TD Paine,0,0,0,0,0,0,0,0,4,3,0,Australia,0
MJ Clarke,0,0,0,0,0,0,0,0,0,0,0,Australia,0
S Dhawan,0,0,0,0,0,0,0,0,0,0,275,India,1
V Kohli,0,0,0,0,0,0,0,0,4,9,275,India,1
M Vijay,0,0,0,0,0,0,0,0,4,1,275,India,1
CH Gayle,0,0,0,0,0,0,0,0,0,5,0,West Indies,0
AB Barath,0,0,0,0,0,0,0,0,4,1,0,West Indies,0
WU Tharanga,0,0,0,0,0,0,0,0,0,8,181,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,4,3,181,Sri Lanka,1
WU Tharanga,0,0,0,0,0,0,0,0,4,4,0,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,6,8,0,Sri Lanka,1
CH Gayle,0,0,0,0,0,0,0,0,0,0,237,West Indies,0
DM Bravo,0,0,0,0,0,0,0,0,12,4,237,West Indies,0
AB Barath,0,0,0,0,0,0,0,0,0,0,237,West Indies,0
RR Sarwan,0,0,0,0,0,0,0,0,0,1,237,West Indies,0
MJ Guptill,0,0,0,0,0,0,0,0,8,0,0,New Zealand,0
JM How,0,0,0,0,0,0,0,0,4,1,0,New Zealand,0
KS Williamson,0,0,0,0,0,0,0,0,4,4,0,New Zealand,0
M Vijay,0,0,0,0,0,0,0,0,0,7,252,India,1
G Gambhir,0,0,0,0,0,0,0,0,8,3,252,India,1
MJ Guptill,0,0,0,0,0,0,0,0,10,2,0,New Zealand,0
BB McCullum,0,0,0,0,0,0,0,0,0,0,0,New Zealand,0
KS Williamson,0,0,0,0,0,0,0,0,0,2,0,New Zealand,0
M Vijay,0,0,0,0,0,0,0,0,0,5,220,India,1
G Gambhir,0,0,0,0,0,0,0,0,16,8,220,India,1
MJ Guptill,0,0,0,0,0,0,0,0,8,4,0,New Zealand,0
BB McCullum,0,0,0,0,0,0,0,0,12,0,0,New Zealand,0
G Gambhir,0,0,0,0,0,0,0,0,0,4,305,India,1
PA Patel,0,0,0,0,0,0,0,0,12,1,305,India,1
MJ Guptill,0,0,0,0,0,0,0,0,0,0,0,New Zealand,0
JM How,0,0,0,0,0,0,0,0,4,1,0,New Zealand,0
BB McCullum,0,0,0,0,0,0,0,0,12,2,0,New Zealand,0
LRPL Taylor,0,0,0,0,0,0,0,0,4,1,0,New Zealand,0
G Gambhir,0,0,0,0,0,0,0,0,0,0,101,India,1
V Kohli,0,0,0,0,0,0,0,0,0,2,101,India,1
PA Patel,0,0,0,0,0,0,0,0,0,6,101,India,1
Yuvraj Singh,0,0,0,0,0,0,0,0,4,2,101,India,1
Kamran Akmal,0,0,0,0,0,0,0,0,4,3,0,Pakistan,0
Mohammad Hafeez,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0
Younis Khan,0,0,0,0,0,0,0,0,0,3,0,Pakistan,0
MJ Guptill,0,0,0,0,0,0,0,0,4,10,119,New Zealand,1
JD Ryder,0,0,0,0,0,0,0,0,14,8,119,New Zealand,1
Mohammad Hafeez,0,0,0,0,0,0,0,0,0,6,0,Pakistan,0
Ahmed Shehzad,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0
Kamran Akmal,0,0,0,0,0,0,0,0,4,2,0,Pakistan,0
Younis Khan,0,0,0,0,0,0,0,0,0,1,0,Pakistan,0
MJ Guptill,0,0,0,0,0,0,0,0,16,1,232,New Zealand,1
JM How,0,0,0,0,0,0,0,0,4,5,232,New Zealand,1
MJ Guptill,0,0,0,0,0,0,0,0,8,1,0,New Zealand,1
JM How,0,0,0,0,0,0,0,0,8,3,0,New Zealand,1
Mohammad Hafeez,0,0,0,0,0,0,0,0,0,3,261,Pakistan,0
Ahmed Shehzad,0,0,0,0,0,0,0,0,16,5,261,Pakistan,0
MJ Guptill,0,0,0,0,0,0,0,0,4,2,0,New Zealand,1
BB McCullum,0,0,0,0,0,0,0,0,10,2,0,New Zealand,1
JD Ryder,0,0,0,0,0,0,0,0,0,1,0,New Zealand,1
Mohammad Hafeez,0,0,0,0,0,0,0,0,14,5,245,Pakistan,0
Ahmed Shehzad,0,0,0,0,0,0,0,0,4,2,245,Pakistan,0
Kamran Akmal,0,0,0,0,0,0,0,0,0,2,245,Pakistan,0
AN Cook,0,0,0,0,0,0,0,0,4,1,0,England,1
C Kieswetter,0,0,0,0,0,0,0,0,0,7,0,England,1
IJL Trott,0,0,0,0,0,0,0,0,12,2,0,England,1
TM Dilshan,0,0,0,0,0,0,0,0,0,1,112,Sri Lanka,0
ST Jayasuriya,0,0,0,0,0,0,0,0,0,2,112,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,0,5,112,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,4,0,112,Sri Lanka,0
SHT Kandamby,0,0,0,0,0,0,0,0,0,1,112,Sri Lanka,0
AD Mathews,0,0,0,0,0,0,0,0,0,0,112,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,0,7,0,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,8,1,0,Sri Lanka,0
AN Cook,0,0,0,0,0,0,0,0,8,6,234,England,1
C Kieswetter,0,0,0,0,0,0,0,0,14,6,234,England,1
AN Cook,0,0,0,0,0,0,0,0,12,2,0,England,1
C Kieswetter,0,0,0,0,0,0,0,0,0,3,0,England,1
DPMD Jayawardene,0,0,0,0,0,0,0,0,20,6,225,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,0,3,225,Sri Lanka,0
LD Chandimal,0,0,0,0,0,0,0,0,0,0,225,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,4,5,0,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
LD Chandimal,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
SHT Kandamby,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
AN Cook,0,0,0,0,0,0,0,0,20,5,168,England,1
C Kieswetter,0,0,0,0,0,0,0,0,12,0,168,England,1
C Kieswetter,0,0,0,0,0,0,0,0,14,5,0,England,1
AN Cook,0,0,0,0,0,0,0,0,4,4,0,England,1
FDM Karunaratne,0,0,0,0,0,0,0,0,4,0,240,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,0,4,240,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,4,5,240,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,0,5,240,Sri Lanka,0
PA Patel,0,0,0,0,0,0,0,0,24,4,0,India,0
AM Rahane,0,0,0,0,0,0,0,0,0,1,0,India,0
R Dravid,0,0,0,0,0,0,0,0,4,2,0,India,0
AN Cook,0,0,0,0,0,0,0,0,8,8,185,England,1
C Kieswetter,0,0,0,0,0,0,0,0,30,8,185,England,1
PA Patel,0,0,0,0,0,0,0,0,0,3,0,India,0
AM Rahane,0,0,0,0,0,0,0,0,0,0,0,India,0
R Dravid,0,0,0,0,0,0,0,0,0,2,0,India,0
AN Cook,0,0,0,0,0,0,0,0,4,5,211,England,1
C Kieswetter,0,0,0,0,0,0,0,0,10,3,211,England,1
PA Patel,0,0,0,0,0,0,0,0,0,6,0,India,0
AM Rahane,0,0,0,0,0,0,0,0,0,6,0,India,0
AN Cook,0,0,0,0,0,0,0,0,4,3,239,England,1
C Kieswetter,0,0,0,0,0,0,0,0,16,5,239,England,1
IJL Trott,0,0,0,0,0,0,0,0,0,1,239,England,1
Imrul Kayes,0,0,0,0,0,0,0,0,4,3,0,Bangladesh,1
Shahriar Nafees,0,0,0,0,0,0,0,0,12,0,0,Bangladesh,1
BB McCullum,0,0,0,0,0,0,0,0,16,11,190,New Zealand,0
JD Ryder,0,0,0,0,0,0,0,0,8,4,190,New Zealand,0
BB McCullum,0,0,0,0,0,0,0,0,0,0,0,New Zealand,0
BJ Watling,0,0,0,0,0,0,0,0,4,3,0,New Zealand,0
JD Ryder,0,0,0,0,0,0,0,0,10,6,0,New Zealand,0
Imrul Kayes,0,0,0,0,0,0,0,0,8,8,169,Bangladesh,1
Shahriar Nafees,0,0,0,0,0,0,0,0,12,6,169,Bangladesh,1
Imrul Kayes,0,0,0,0,0,0,0,0,4,4,0,Bangladesh,1
Shahriar Nafees,0,0,0,0,0,0,0,0,0,0,0,Bangladesh,1
Junaid Siddique,0,0,0,0,0,0,0,0,12,5,0,Bangladesh,1
Raqibul Hasan,0,0,0,0,0,0,0,0,0,0,0,Bangladesh,1
BB McCullum,0,0,0,0,0,0,0,0,4,12,226,New Zealand,0
BJ Watling,0,0,0,0,0,0,0,0,0,6,226,New Zealand,0
AJ Redmond,0,0,0,0,0,0,0,0,0,1,226,New Zealand,0
Imrul Kayes,0,0,0,0,0,0,0,0,6,2,0,Bangladesh,1
Shahriar Nafees,0,0,0,0,0,0,0,0,8,3,0,Bangladesh,1
Junaid Siddique,0,0,0,0,0,0,0,0,0,2,0,Bangladesh,1
BB McCullum,0,0,0,0,0,0,0,0,0,4,152,New Zealand,0
JD Ryder,0,0,0,0,0,0,0,0,0,4,152,New Zealand,0
BJ Watling,0,0,0,0,0,0,0,0,0,1,152,New Zealand,0
LRPL Taylor,0,0,0,0,0,0,0,0,0,2,152,New Zealand,0
KS Williamson,0,0,0,0,0,0,0,0,0,0,152,New Zealand,0
IJL Trott,0,0,0,0,0,0,0,0,4,4,0,England,0
C Kieswetter,0,0,0,0,0,0,0,0,0,3,0,England,0
EC Joyce,0,0,0,0,0,0,0,0,8,1,112,Ireland,1
PR Stirling,0,0,0,0,0,0,0,0,6,0,112,Ireland,1
WTS Porterfield,0,0,0,0,0,0,0,0,0,0,112,Ireland,1
BRM Taylor,0,0,0,0,0,0,0,0,12,4,0,Zimbabwe,0
CJ Chibhabha,0,0,0,0,0,0,0,0,4,2,0,Zimbabwe,0
Tamim Iqbal,0,0,0,0,0,0,0,0,4,8,191,Bangladesh,1
Imrul Kayes,0,0,0,0,0,0,0,0,4,4,191,Bangladesh,1
BRM Taylor,0,0,0,0,0,0,0,0,8,3,0,Zimbabwe,0
CJ Chibhabha,0,0,0,0,0,0,0,0,0,1,0,Zimbabwe,0
RW Chakabva,0,0,0,0,0,0,0,0,4,4,0,Zimbabwe,0
Tamim Iqbal,0,0,0,0,0,0,0,0,10,3,189,Bangladesh,1
Imrul Kayes,0,0,0,0,0,0,0,0,4,6,189,Bangladesh,1
Tamim Iqbal,0,0,0,0,0,0,0,0,0,0,0,Bangladesh,1
Imrul Kayes,0,0,0,0,0,0,0,0,8,1,0,Bangladesh,1
Junaid Siddique,0,0,0,0,0,0,0,0,0,1,0,Bangladesh,1
Raqibul Hasan,0,0,0,0,0,0,0,0,0,1,0,Bangladesh,1
BRM Taylor,0,0,0,0,0,0,0,0,0,11,158,Zimbabwe,0
CJ Chibhabha,0,0,0,0,0,0,0,0,4,3,158,Zimbabwe,0
H Masakadza,0,0,0,0,0,0,0,0,0,1,158,Zimbabwe,0
LMP Simmons,0,0,0,0,0,0,0,0,0,4,0,West Indies,1
DS Smith,0,0,0,0,0,0,0,0,12,3,0,West Indies,1
Mohammad Hafeez,0,0,0,0,0,0,0,0,16,7,211,Pakistan,0
Ahmed Shehzad,0,0,0,0,0,0,0,0,12,0,211,Pakistan,0
LMP Simmons,0,0,0,0,0,0,0,0,0,3,0,West Indies,1
DS Smith,0,0,0,0,0,0,0,0,10,6,0,West Indies,1
Mohammad Hafeez,0,0,0,0,0,0,0,0,0,4,218,Pakistan,0
Ahmed Shehzad,0,0,0,0,0,0,0,0,12,5,218,Pakistan,0
LMP Simmons,0,0,0,0,0,0,0,0,0,1,0,West Indies,1
DS Smith,0,0,0,0,0,0,0,0,0,0,0,West Indies,1
DM Bravo,0,0,0,0,0,0,0,0,4,4,0,West Indies,1
Mohammad Hafeez,0,0,0,0,0,0,0,0,4,1,165,Pakistan,0
Ahmed Shehzad,0,0,0,0,0,0,0,0,0,0,165,Pakistan,0
Asad Shafiq,0,0,0,0,0,0,0,0,0,0,165,Pakistan,0
Misbah-ul-Haq,0,0,0,0,0,0,0,0,0,4,165,Pakistan,0
Umar Akmal,0,0,0,0,0,0,0,0,4,1,165,Pakistan,0
Mohammad Hafeez,0,0,0,0,0,0,0,0,4,6,0,Pakistan,0
Ahmed Shehzad,0,0,0,0,0,0,0,0,4,2,0,Pakistan,0
Asad Shafiq,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0
LMP Simmons,0,0,0,0,0,0,0,0,0,6,145,West Indies,1
KA Edwards,0,0,0,0,0,0,0,0,0,0,145,West Indies,1
DM Bravo,0,0,0,0,0,0,0,0,8,5,145,West Indies,1
Mohammad Hafeez,0,0,0,0,0,0,0,0,8,5,0,Pakistan,0
Taufeeq Umar,0,0,0,0,0,0,0,0,0,3,0,Pakistan,0
Ahmed Shehzad,0,0,0,0,0,0,0,0,0,1,0,Pakistan,0
LMP Simmons,0,0,0,0,0,0,0,0,8,3,118,West Indies,1
KA Edwards,0,0,0,0,0,0,0,0,0,6,118,West Indies,1
LMP Simmons,0,0,0,0,0,0,0,0,4,1,0,West Indies,1
KA Edwards,0,0,0,0,0,0,0,0,4,4,0,West Indies,1
PA Patel,0,0,0,0,0,0,0,0,8,5,211,India,0
S Dhawan,0,0,0,0,0,0,0,0,8,5,211,India,0
LMP Simmons,0,0,0,0,0,0,0,0,0,5,0,West Indies,1
KA Edwards,0,0,0,0,0,0,0,0,12,4,0,West Indies,1
PA Patel,0,0,0,0,0,0,0,0,4,3,174,India,0
S Dhawan,0,0,0,0,0,0,0,0,0,3,174,India,0
V Kohli,0,0,0,0,0,0,0,0,4,5,174,India,0
LMP Simmons,0,0,0,0,0,0,0,0,4,3,0,West Indies,1
KA Edwards,0,0,0,0,0,0,0,0,0,0,0,West Indies,1
RR Sarwan,0,0,0,0,0,0,0,0,0,2,0,West Indies,1
PA Patel,0,0,0,0,0,0,0,0,0,11,218,India,0
S Dhawan,0,0,0,0,0,0,0,0,0,2,218,India,0
LMP Simmons,0,0,0,0,0,0,0,0,4,3,0,West Indies,1
DP Hyatt,0,0,0,0,0,0,0,0,0,1,0,West Indies,1
RR Sarwan,0,0,0,0,0,0,0,0,0,1,0,West Indies,1
DM Bravo,0,0,0,0,0,0,0,0,0,0,0,West Indies,1
PA Patel,0,0,0,0,0,0,0,0,8,9,139,India,0
MK Tiwary,0,0,0,0,0,0,0,0,0,2,139,India,0
SR Watson,0,0,0,0,0,0,0,0,4,5,0,Australia,0
BJ Haddin,0,0,0,0,0,0,0,0,4,6,0,Australia,0
RT Ponting,0,0,0,0,0,0,0,0,4,1,0,Australia,0
Tamim Iqbal,0,0,0,0,0,0,0,0,4,5,197,Bangladesh,1
Imrul Kayes,0,0,0,0,0,0,0,0,4,0,197,Bangladesh,1
Shahriar Nafees,0,0,0,0,0,0,0,0,0,0,197,Bangladesh,1
Raqibul Hasan,0,0,0,0,0,0,0,0,0,1,197,Bangladesh,1
Tamim Iqbal,0,0,0,0,0,0,0,0,4,1,0,Bangladesh,1
Imrul Kayes,0,0,0,0,0,0,0,0,0,1,0,Bangladesh,1
Shahriar Nafees,0,0,0,0,0,0,0,0,4,3,0,Bangladesh,1
SR Watson,0,0,0,0,0,0,0,0,22,5,231,Australia,0
BJ Haddin,0,0,0,0,0,0,0,0,4,2,231,Australia,0
SR Watson,0,0,0,0,0,0,0,0,28,3,0,Australia,0
RT Ponting,0,0,0,0,0,0,0,0,22,2,0,Australia,0
Tamim Iqbal,0,0,0,0,0,0,0,0,30,2,280,Bangladesh,1
Imrul Kayes,0,0,0,0,0,0,0,0,8,2,280,Bangladesh,1
Shahriar Nafees,0,0,0,0,0,0,0,0,0,0,280,Bangladesh,1
DA Warner,0,0,0,0,0,0,0,0,16,4,0,Australia,0
RT Ponting,0,0,0,0,0,0,0,0,4,0,0,Australia,0
MJ Clarke,0,0,0,0,0,0,0,0,12,0,0,Australia,0
GC Smith,0,0,0,0,0,0,0,0,4,0,122,South Africa,1
JH Kallis,0,0,0,0,0,0,0,0,6,3,122,South Africa,1
HM Amla,0,0,0,0,0,0,0,0,4,3,122,South Africa,1
HM Amla,0,0,0,0,0,0,0,0,0,0,0,South Africa,1
JH Kallis,0,0,0,0,0,0,0,0,22,2,0,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,0,5,0,South Africa,1
DA Warner,0,0,0,0,0,0,0,0,20,5,213,Australia,0
RT Ponting,0,0,0,0,0,0,0,0,8,2,213,Australia,0
MJ Clarke,0,0,0,0,0,0,0,0,0,0,213,Australia,0
HM Amla,0,0,0,0,0,0,0,0,20,2,0,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,0,2,0,South Africa,1
SR Watson,0,0,0,0,0,0,0,0,16,5,207,Australia,0
DA Warner,0,0,0,0,0,0,0,0,0,4,207,Australia,0
HM Amla,0,0,0,0,0,0,0,0,0,4,0,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,0,6,0,South Africa,1
JH Kallis,0,0,0,0,0,0,0,0,0,6,0,South Africa,1
WU Tharanga,0,0,0,0,0,0,0,0,0,0,40,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,4,0,40,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,0,0,40,Sri Lanka,0
LD Chandimal,0,0,0,0,0,0,0,0,4,0,40,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,0,0,40,Sri Lanka,0
AD Mathews,0,0,0,0,0,0,0,0,0,0,40,Sri Lanka,0
WU Tharanga,0,0,0,0,0,0,0,0,0,6,0,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,0,1,0,Sri Lanka,0
GC Smith,0,0,0,0,0,0,0,0,4,6,234,South Africa,1
HM Amla,0,0,0,0,0,0,0,0,6,4,234,South Africa,1
AN Petersen,0,0,0,0,0,0,0,0,4,5,0,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,8,8,0,South Africa,1
WU Tharanga,0,0,0,0,0,0,0,0,4,2,288,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,18,2,288,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,0,4,288,Sri Lanka,0
GC Smith,0,0,0,0,0,0,0,0,0,6,0,South Africa,1
AN Petersen,0,0,0,0,0,0,0,0,4,2,0,South Africa,1
F du Plessis,0,0,0,0,0,0,0,0,0,2,0,South Africa,1
WU Tharanga,0,0,0,0,0,0,0,0,18,9,294,Sri Lanka,0
TM Dilshan,0,0,0,0,0,0,0,0,12,3,294,Sri Lanka,0
WU Tharanga,0,0,0,0,0,0,0,0,16,5,0,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,8,2,0,Sri Lanka,1
SR Watson,0,0,0,0,0,0,0,0,20,6,190,Australia,0
BJ Haddin,0,0,0,0,0,0,0,0,0,5,190,Australia,0
WU Tharanga,0,0,0,0,0,0,0,0,4,1,0,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,16,6,0,Sri Lanka,1
SR Watson,0,0,0,0,0,0,0,0,0,1,199,Australia,0
BJ Haddin,0,0,0,0,0,0,0,0,4,3,199,Australia,0
RT Ponting,0,0,0,0,0,0,0,0,8,2,199,Australia,0
WU Tharanga,0,0,0,0,0,0,0,0,8,4,0,Sri Lanka,1
TM Dilshan,0,0,0,0,0,0,0,0,4,11,0,Sri Lanka,1
SR Watson,0,0,0,0,0,0,0,0,4,1,189,Australia,0
BJ Haddin,0,0,0,0,0,0,0,0,4,1,189,Australia,0
