Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Team,Home
EJG Morgan,38,4,34,40,134,3,27,0,0,12,0,England,1
IJL Trott,44,8,36,55,134,3,27,0,4,9,0,England,1
AD Mathews,3,0,3,13,106,3,16,2,4,7,240,Sri Lanka,0
BMAJ Mendis,0,0,0,0,106,3,16,2,4,8,240,Sri Lanka,0
MS Dhoni,38,12,26,60,67,5,31,0,8,5,0,India,0
RA Jadeja,27,16,11,35,67,5,31,0,4,4,0,India,0
TT Bresnan,3,0,3,7,125,3,16,2,8,8,211,England,1
RS Bopara,10,4,6,12,125,3,16,2,4,6,211,England,1
V Kohli,41,12,29,44,94,2,28,0,12,15,0,India,0
R Dravid,36,8,28,50,94,2,28,0,0,12,0,India,0
JM Bairstow,27,16,11,14,161,3,51,1,6,8,239,England,1
RS Bopara,25,14,11,15,161,3,51,1,4,8,239,England,1
Junaid Siddique,30,8,22,54,92,2,28,1,0,0,0,Bangladesh,1
Mushfiqur Rahim,0,0,0,0,92,2,28,1,4,7,0,Bangladesh,1
Shakib Al Hasan,18,8,10,17,92,2,28,1,4,5,0,Bangladesh,1
NL McCullum,3,0,3,5,132,5,17,1,4,8,190,New Zealand,0
LRPL Taylor,38,6,32,56,132,5,17,1,4,0,190,New Zealand,0
KD Mills,0,0,0,0,132,5,17,1,4,9,190,New Zealand,0
SL Stewart,13,4,9,29,77,5,16,0,0,1,0,New Zealand,0
LRPL Taylor,16,4,12,39,77,5,16,0,0,2,0,New Zealand,0
NL McCullum,0,0,0,0,77,5,16,0,0,2,0,New Zealand,0
KD Mills,0,0,0,0,77,5,16,0,0,1,0,New Zealand,0
Junaid Siddique,7,0,7,15,121,1,13,1,0,3,169,Bangladesh,1
Raqibul Hasan,4,4,0,11,121,1,13,1,0,8,169,Bangladesh,1
Shakib Al Hasan,70,32,38,78,120,4,29,1,6,7,0,Bangladesh,1
Mahmudullah,6,4,2,4,120,4,29,1,8,4,0,Bangladesh,1
KS Williamson,53,16,37,78,104,5,17,0,4,7,226,New Zealand,0
GD Elliott,14,4,10,25,104,5,17,0,0,6,226,New Zealand,0
Mushfiqur Rahim,24,12,12,34,102,4,23,1,4,1,0,Bangladesh,1
Mahmudullah,4,4,0,5,102,4,23,1,0,3,0,Bangladesh,1
Suhrawadi Shuvo,0,0,0,0,102,4,23,1,0,0,0,Bangladesh,1
DL Vettori,43,10,33,76,67,5,21,0,0,0,152,New Zealand,0
GD Elliott,33,16,17,74,67,5,21,0,4,5,152,New Zealand,0
NL McCullum,0,0,0,0,67,5,21,0,0,4,152,New Zealand,0
KD Mills,0,0,0,0,67,5,21,0,0,0,152,New Zealand,0
EJG Morgan,59,30,29,66,104,2,26,0,0,0,0,England,0
RS Bopara,0,0,0,0,104,2,26,0,0,2,0,England,0
IJL Trott,56,24,32,84,104,2,26,0,0,7,0,England,0
BA Stokes,0,0,0,0,104,2,26,0,0,3,0,England,0
SR Patel,0,0,0,0,104,2,26,0,0,1,0,England,0
CR Ervine,7,4,3,15,86,4,22,0,0,12,0,Zimbabwe,0
RW Chakabva,29,16,13,60,86,4,22,0,0,5,0,Zimbabwe,0
Suhrawadi Shuvo,6,0,6,13,87,4,18,1,4,1,191,Bangladesh,1
Shakib Al Hasan,17,4,13,22,87,4,18,1,4,6,191,Bangladesh,1
Mahmudullah,0,0,0,0,87,4,18,1,0,4,191,Bangladesh,1
T Taibu,19,4,15,39,81,3,18,1,0,2,0,Zimbabwe,0
CR Ervine,0,0,0,0,81,3,18,1,8,7,0,Zimbabwe,0
E Chigumbura,0,0,0,0,81,3,18,1,0,1,0,Zimbabwe,0
Raqibul Hasan,29,8,21,46,114,2,17,0,0,6,189,Bangladesh,1
Junaid Siddique,48,22,26,74,114,2,17,0,0,5,189,Bangladesh,1
Shakib Al Hasan,0,0,0,0,114,2,17,0,4,0,189,Bangladesh,1
Mushfiqur Rahim,30,12,18,38,84,4,23,0,4,6,0,Bangladesh,1
Shakib Al Hasan,31,4,27,47,84,4,23,0,4,10,0,Bangladesh,1
P Utseya,22,10,12,50,63,6,20,0,4,5,158,Zimbabwe,0
AG Cremer,23,16,7,32,63,6,20,0,0,1,158,Zimbabwe,0
SW Masakadza,0,0,0,0,63,6,20,0,8,1,158,Zimbabwe,0
KA Edwards,12,0,12,21,67,3,19,0,0,12,0,West Indies,1
DM Bravo,31,0,31,69,67,3,19,0,0,9,0,West Indies,1
Asad Shafiq,31,16,15,49,130,2,16,0,8,7,211,Pakistan,0
Misbah-ul-Haq,39,14,25,52,130,2,16,0,4,9,211,Pakistan,0
MN Samuels,26,8,18,65,107,4,14,0,0,3,0,West Indies,1
DJ Bravo,12,4,8,16,107,4,14,0,0,6,0,West Indies,1
CS Baugh,0,0,0,0,107,4,14,0,4,7,0,West Indies,1
DJG Sammy,0,0,0,0,107,4,14,0,0,1,0,West Indies,1
Ahmed Shehzad,53,12,41,96,76,1,28,0,12,9,218,Pakistan,0
Asad Shafiq,19,0,19,34,76,1,28,0,0,4,218,Pakistan,0
Misbah-ul-Haq,0,0,0,0,76,1,28,0,0,2,218,Pakistan,0
MN Samuels,14,4,10,27,98,2,17,1,0,4,0,West Indies,1
KA Edwards,3,0,3,9,98,2,17,1,0,7,0,West Indies,1
DJ Bravo,0,0,0,0,98,2,17,1,4,2,0,West Indies,1
Hammad Azam,35,10,25,61,82,4,31,0,0,1,165,Pakistan,0
Misbah-ul-Haq,43,14,29,85,82,4,31,0,4,5,165,Pakistan,0
Shahid Afridi,0,0,0,0,82,4,31,0,8,3,165,Pakistan,0
Mohammad Salman,0,0,0,0,82,4,31,0,0,1,165,Pakistan,0
Asad Shafiq,47,8,39,79,103,1,20,0,0,10,0,Pakistan,0
Mohammad Hafeez,70,26,44,92,103,1,20,0,0,9,0,Pakistan,0
Umar Akmal,18,6,12,21,82,4,19,1,4,2,0,Pakistan,0
Shahid Afridi,7,4,3,6,82,4,19,1,0,2,0,Pakistan,0
Mohammad Salman,0,0,0,0,82,4,19,1,0,6,0,Pakistan,0
Wahab Riaz,0,0,0,0,82,4,19,1,0,0,0,Pakistan,0
Saeed Ajmal,0,0,0,0,82,4,19,1,0,2,0,Pakistan,0
MN Samuels,22,8,14,33,62,3,24,0,10,4,0,West Indies,1
RR Sarwan,33,8,25,74,62,3,24,0,4,7,0,West Indies,1
SK Raina,9,4,5,16,99,3,17,1,4,15,211,India,0
RG Sharma,24,0,24,36,99,3,17,1,6,7,211,India,0
MN Samuels,5,0,5,9,103,1,18,1,8,11,0,West Indies,1
RR Sarwan,38,8,30,61,103,1,18,1,0,7,0,West Indies,1
SK Raina,21,10,11,15,111,1,39,1,0,5,174,India,0
V Kohli,70,20,50,102,111,1,39,1,10,1,174,India,0
RG Sharma,0,0,0,0,111,1,39,1,4,3,174,India,0
CS Baugh,7,0,7,24,82,6,9,1,0,10,0,West Indies,1
AD Russell,0,0,0,3,82,6,9,1,0,6,0,West Indies,1
RG Sharma,42,14,28,49,97,6,17,0,0,7,218,India,0
Harbhajan Singh,7,0,7,24,97,6,17,0,0,11,218,India,0
CS Baugh,5,0,5,14,89,4,16,1,0,5,0,West Indies,1
KA Pollard,8,4,4,17,89,4,16,1,10,9,0,West Indies,1
RG Sharma,37,6,31,45,94,4,18,2,0,2,139,India,0
R Ashwin,2,0,2,7,94,4,18,2,0,10,139,India,0
P Kumar,0,0,0,0,94,4,18,2,0,6,139,India,0
MJ Clarke,35,16,19,57,116,3,21,1,0,10,0,Australia,0
MEK Hussey,1,0,1,2,116,3,21,1,0,8,0,Australia,0
Shakib Al Hasan,33,12,21,59,81,3,25,1,0,7,197,Bangladesh,1
Mushfiqur Rahim,0,0,0,0,81,3,25,1,0,4,197,Bangladesh,1
Mahmudullah,5,0,5,9,73,4,22,1,8,10,0,Bangladesh,1
Mushfiqur Rahim,15,0,15,24,73,4,22,1,8,4,0,Bangladesh,1
MEK Hussey,35,12,23,37,173,3,22,0,12,8,0,Australia,0
MJ Clarke,36,8,28,45,173,3,22,0,0,9,0,Australia,0
Imrul Kayes,92,52,40,95,146,1,25,0,0,1,280,Bangladesh,1
Shahriar Nafees,47,12,35,70,146,1,25,0,4,9,280,Bangladesh,1
Mahmudullah,0,0,0,0,146,1,25,0,0,5,280,Bangladesh,1
Shakib Al Hasan,0,0,0,0,146,1,25,0,0,1,280,Bangladesh,1
F du Plessis,8,4,4,15,130,1,13,2,4,0,0,South Africa,1
DA Miller,0,0,0,0,130,1,13,2,6,6,0,South Africa,1
JP Duminy,2,0,2,7,130,1,13,2,0,3,0,South Africa,1
SPD Smith,4,0,4,12,104,2,17,1,0,11,213,Australia,0
DA Warner,69,24,45,93,104,2,17,1,0,5,213,Australia,0
SR Watson,0,0,0,0,104,2,17,1,10,5,213,Australia,0
JP Duminy,5,0,5,10,110,1,15,1,0,6,0,South Africa,1
JH Kallis,49,24,25,63,110,1,15,1,0,5,0,South Africa,1
F du Plessis,0,0,0,0,110,1,15,1,0,4,0,South Africa,1
MEK Hussey,6,0,6,17,114,3,11,1,0,6,207,Australia,0
SE Marsh,23,8,15,42,114,3,11,1,0,7,207,Australia,0
BJ Haddin,0,0,0,0,114,3,11,1,0,0,207,Australia,0
HM Amla,69,28,41,88,121,1,29,1,0,13,0,South Africa,1
AB de Villiers,3,0,3,6,121,1,29,1,8,9,0,South Africa,1
LD Chandimal,34,4,30,59,82,2,21,1,0,11,0,Sri Lanka,0
DPMD Jayawardene,0,0,0,5,82,2,21,1,0,10,0,Sri Lanka,0
JP Duminy,19,0,19,25,109,2,20,0,0,11,234,South Africa,1
JH Kallis,27,8,19,41,109,2,20,0,4,6,234,South Africa,1
AB de Villiers,71,46,25,48,167,3,26,0,0,10,0,South Africa,1
JP Duminy,16,8,8,20,167,3,26,0,0,12,0,South Africa,1
LD Chandimal,39,10,29,49,145,2,21,1,0,9,288,Sri Lanka,0
HDRL Thirimanne,2,0,2,3,145,2,21,1,0,11,288,Sri Lanka,0
NLTC Perera,0,0,0,0,145,2,21,1,0,1,288,Sri Lanka,0
AB de Villiers,28,6,22,35,99,2,28,0,16,9,0,South Africa,1
GC Smith,69,26,43,101,99,2,28,0,8,10,0,South Africa,1
KC Sangakkara,52,20,32,59,136,2,23,1,4,13,294,Sri Lanka,0
HDRL Thirimanne,0,0,0,1,136,2,23,1,4,11,294,Sri Lanka,0
S Randiv,14,6,8,25,117,7,18,0,8,9,0,Sri Lanka,1
KMDN Kulasekara,10,8,2,22,117,7,18,0,0,5,0,Sri Lanka,1
RT Ponting,45,20,25,57,136,2,26,0,0,8,190,Australia,0
MJ Clarke,36,0,36,56,136,2,26,0,0,10,190,Australia,0
KC Sangakkara,45,10,35,68,80,4,31,0,0,6,0,Sri Lanka,1
AD Mathews,11,0,11,28,80,4,31,0,0,8,0,Sri Lanka,1
RT Ponting,68,30,38,84,117,2,32,0,8,6,199,Australia,0
MJ Clarke,31,10,21,42,117,2,32,0,6,6,199,Australia,0
KC Sangakkara,15,6,9,11,134,0,24,1,8,7,0,Sri Lanka,1
WU Tharanga,88,40,48,113,134,0,24,1,4,6,0,Sri Lanka,1
MEK Hussey,39,16,23,52,106,3,16,1,4,9,189,Australia,0
DJ Hussey,5,4,1,9,106,3,16,1,0,3,189,Australia,0
SPD Smith,0,0,0,0,106,3,16,1,0,4,189,Australia,0
DPMD Jayawardene,35,12,23,69,85,2,12,3,4,7,0,Sri Lanka,1
KMDN Kulasekara,5,4,1,12,85,2,12,3,0,2,0,Sri Lanka,1
RMS Eranga,0,0,0,0,85,2,12,3,0,0,0,Sri Lanka,1
MJ Clarke,36,12,24,49,103,2,24,1,0,7,0,Australia,0
MEK Hussey,2,0,2,9,103,2,24,1,0,4,0,Australia,0
DJ Hussey,0,0,0,0,103,2,24,1,4,3,0,Australia,0
DPMD Jayawardene,39,8,31,81,117,3,14,1,8,10,192,Sri Lanka,1
AD Mathews,5,0,5,10,117,3,14,1,0,2,192,Sri Lanka,1
DJ Hussey,42,18,24,24,137,4,46,1,16,3,0,Australia,1
DT Christian,11,0,11,10,137,4,46,1,0,6,0,Australia,1
LD Chandimal,19,4,15,38,94,3,14,0,8,13,0,Sri Lanka,0
DPMD Jayawardene,11,4,7,20,94,3,14,0,4,7,0,Sri Lanka,0
SK Raina,14,8,6,18,112,2,28,1,4,6,228,India,0
V Kohli,58,28,30,74,112,2,28,1,4,9,228,India,0
MS Dhoni,0,0,0,0,112,2,28,1,4,0,228,India,0
RA Jadeja,0,0,0,0,112,2,28,1,0,1,228,India,0
DJ Hussey,33,12,21,37,114,3,27,0,0,14,0,Australia,1
PJ Forrest,46,22,24,64,114,3,27,0,6,10,0,Australia,1
G Gambhir,77,24,53,99,116,2,30,0,4,11,259,India,0
RG Sharma,31,10,21,35,116,2,30,0,0,2,259,India,0
SK Raina,0,0,0,0,116,2,30,0,4,2,259,India,0
MS Dhoni,0,0,0,0,116,2,30,0,0,1,259,India,0
DPMD Jayawardene,26,8,18,31,102,3,30,0,0,15,0,Sri Lanka,0
LD Chandimal,59,24,35,70,102,3,30,0,6,10,0,Sri Lanka,0
MS Dhoni,10,4,6,7,99,3,32,1,0,9,229,India,0
G Gambhir,68,20,48,78,99,3,32,1,0,11,229,India,0
DJ Hussey,26,12,14,34,75,6,19,1,0,10,0,Australia,1
B Lee,0,0,0,3,75,6,19,1,0,0,0,Australia,1
MA Starc,0,0,0,0,75,6,19,1,4,4,0,Australia,1
MEK Hussey,9,4,5,11,92,2,26,1,0,12,0,Australia,1
PJ Forrest,14,4,10,33,92,2,26,1,0,9,0,Australia,1
RA Jadeja,18,4,14,32,80,5,23,0,0,0,163,India,0
MS Dhoni,37,4,33,65,80,5,23,0,10,5,163,India,0
IK Pathan,0,0,0,0,80,5,23,0,6,1,163,India,0
LD Chandimal,17,0,17,26,110,2,21,1,0,10,0,Sri Lanka,0
HDRL Thirimanne,10,8,2,13,110,2,21,1,4,14,0,Sri Lanka,0
V Kohli,51,4,47,67,107,3,27,0,0,9,223,India,0
SK Raina,32,4,28,57,107,3,27,0,0,0,223,India,0
RA Jadeja,0,0,0,0,107,3,27,0,4,8,223,India,0
PJ Forrest,69,32,37,104,96,2,29,0,12,9,0,Australia,1
MJ Clarke,44,18,26,56,96,2,29,0,10,7,0,Australia,1
HDRL Thirimanne,8,0,8,13,132,2,23,1,0,10,269,Sri Lanka,0
LD Chandimal,37,16,21,57,132,2,23,1,0,11,269,Sri Lanka,0
DJ Hussey,26,0,26,33,117,4,20,0,8,10,0,Australia,1
MS Wade,25,0,25,35,117,4,20,0,8,6,0,Australia,1
R Ashwin,6,0,6,16,84,5,12,1,4,5,143,India,0
MS Dhoni,11,0,11,41,84,5,12,1,0,3,143,India,0
IK Pathan,0,0,0,0,84,5,12,1,6,1,143,India,0
TM Dilshan,67,24,43,94,105,1,29,0,8,11,0,Sri Lanka,0
KC Sangakkara,45,14,31,53,105,1,29,0,4,11,0,Sri Lanka,0
SK Raina,10,4,6,7,182,2,35,1,14,9,306,India,0
V Kohli,75,30,45,66,182,2,35,1,38,9,306,India,0
LD Chandimal,61,20,41,62,116,2,25,1,0,6,0,Sri Lanka,0
HDRL Thirimanne,2,0,2,3,116,2,25,1,4,10,0,Sri Lanka,0
DJ Hussey,15,4,11,19,103,4,22,0,4,7,214,Australia,1
SR Watson,64,20,44,80,103,4,22,0,0,1,214,Australia,1
DT Christian,0,0,0,0,103,4,22,0,0,3,214,Australia,1
JL Pattinson,0,0,0,0,103,4,22,0,4,1,214,Australia,1
DA Warner,60,14,46,88,99,2,23,0,8,12,0,Australia,1
MJ Clarke,33,4,29,40,99,2,23,0,4,15,0,Australia,1
TM Dilshan,87,36,51,103,153,0,16,1,4,13,255,Sri Lanka,0
KC Sangakkara,2,0,2,9,153,0,16,1,0,7,255,Sri Lanka,0
DJ Hussey,15,4,11,22,120,4,19,1,0,4,0,Australia,1
DT Christian,4,0,4,11,120,4,19,1,8,5,0,Australia,1
B Lee,0,0,0,0,120,4,19,1,0,3,0,Australia,1
CK Kapugedera,3,0,3,7,97,4,13,1,0,4,195,Sri Lanka,0
WU Tharanga,30,8,22,67,97,4,13,1,4,8,195,Sri Lanka,0
DG Brownlie,8,0,8,16,122,4,19,1,8,3,0,New Zealand,1
NL McCullum,1,0,1,4,122,4,19,1,4,3,0,New Zealand,1
AM Ellis,0,0,0,0,122,4,19,1,0,4,0,New Zealand,1
SW Masakadza,1,0,1,1,89,4,28,3,0,1,156,Zimbabwe,0
KO Meth,1,0,1,3,89,4,28,3,4,3,156,Zimbabwe,0
RW Price,0,0,0,0,89,4,28,3,8,2,156,Zimbabwe,0
RJ Nicol,63,30,33,82,132,1,53,0,0,14,0,New Zealand,1
JDP Oram,45,34,11,22,132,1,53,0,10,4,0,New Zealand,1
BB McCullum,0,0,0,0,132,1,53,0,0,3,0,New Zealand,1
T Taibu,37,0,37,67,76,5,22,0,4,6,220,Zimbabwe,0
E Chigumbura,20,12,8,35,76,5,22,0,8,15,220,Zimbabwe,0
BB McCullum,13,4,9,23,153,2,31,1,8,7,0,New Zealand,1
KS Williamson,0,0,0,1,153,2,31,1,0,8,0,New Zealand,1
E Chigumbura,8,0,8,9,107,4,16,1,4,4,169,Zimbabwe,0
RW Chakabva,6,0,6,19,107,4,16,1,0,3,169,Zimbabwe,0
JD Ryder,0,0,0,0,88,2,34,1,4,2,0,New Zealand,1
KS Williamson,29,8,21,40,88,2,34,1,4,6,0,New Zealand,1
JEC Franklin,0,0,0,0,88,2,34,1,0,4,0,New Zealand,1
JP Duminy,46,8,38,73,101,3,24,0,0,0,249,South Africa,0
F du Plessis,0,0,0,0,101,3,24,0,12,8,249,South Africa,0
AB de Villiers,49,10,39,64,101,3,24,0,6,8,249,South Africa,0
BB McCullum,65,42,23,81,127,2,19,0,14,6,0,New Zealand,1
KS Williamson,12,0,12,11,127,2,19,0,0,1,0,New Zealand,1
JD Ryder,0,0,0,0,127,2,19,0,0,0,0,New Zealand,1
JEC Franklin,0,0,0,0,127,2,19,0,4,0,0,New Zealand,1
AB de Villiers,8,0,8,11,150,2,29,1,4,10,222,South Africa,0
HM Amla,90,48,42,100,150,2,29,1,0,2,222,South Africa,0
JL Ontong,0,0,0,0,150,2,29,1,0,0,222,South Africa,0
JEC Franklin,14,4,10,25,84,3,18,1,0,8,0,New Zealand,1
C de Grandhomme,0,0,0,2,84,3,18,1,16,8,0,New Zealand,1
JA Morkel,40,26,14,48,121,1,25,1,0,1,203,South Africa,0
F du Plessis,3,0,3,3,121,1,25,1,0,7,203,South Africa,0
JP Duminy,0,0,0,0,121,1,25,1,4,2,203,South Africa,0
SK Raina,22,4,18,30,104,3,12,1,8,6,0,India,1
MS Dhoni,1,0,1,3,104,3,12,1,4,6,0,India,1
GP Swann,6,4,2,3,120,4,18,3,0,2,172,England,0
SR Patel,5,0,5,10,120,4,18,3,8,3,172,England,0
ST Finn,0,0,0,0,120,4,18,3,4,7,172,England,0
JW Dernbach,0,0,0,0,120,4,18,3,0,1,172,England,0
RS Bopara,5,4,1,5,132,2,24,1,4,6,0,England,0
IJL Trott,48,20,28,66,132,2,24,1,0,8,0,England,0
G Gambhir,48,12,36,50,131,1,34,0,6,4,284,India,1
AM Rahane,79,28,51,90,131,1,34,0,0,9,284,India,1
V Kohli,0,0,0,0,131,1,34,0,0,4,284,India,1
SR Patel,1,0,1,1,117,3,19,2,0,5,0,England,0
JM Bairstow,8,4,4,14,117,3,19,2,0,1,0,England,0
TT Bresnan,0,0,0,0,117,3,19,2,8,6,0,England,0
SK Raina,50,24,26,51,104,3,29,0,24,6,211,India,1
V Kohli,54,24,30,67,104,3,29,0,4,6,211,India,1
MS Dhoni,0,0,0,0,104,3,29,0,0,3,211,India,1
SK Raina,20,12,8,24,112,3,22,1,4,7,0,India,1
MS Dhoni,10,8,2,14,112,3,22,1,0,6,0,India,1
SR Patel,9,4,5,20,133,4,12,1,4,5,168,England,0
RS Bopara,4,0,4,14,133,4,12,1,0,0,168,England,0
TT Bresnan,0,0,0,0,133,4,12,1,0,0,168,England,0
GP Swann,0,0,0,0,133,4,12,1,4,0,168,England,0
Shakib Al Hasan,32,8,24,41,72,5,24,0,0,11,0,Bangladesh,0
Mushfiqur Rahim,28,8,20,45,72,5,24,0,8,6,0,Bangladesh,0
V Sibanda,81,38,43,85,119,4,18,0,6,4,178,Zimbabwe,1
F Mutizwa,5,0,5,19,119,4,18,0,0,10,178,Zimbabwe,1
Shakib Al Hasan,18,0,18,33,68,6,19,0,0,8,0,Bangladesh,0
Nasir Hossain,23,8,15,41,68,6,19,0,0,8,0,Bangladesh,0
V Sibanda,54,28,26,91,89,2,21,0,4,9,178,Zimbabwe,1
T Taibu,15,12,3,31,89,2,21,0,4,7,178,Zimbabwe,1
CR Ervine,0,0,0,0,89,2,21,0,0,1,178,Zimbabwe,1
H Masakadza,39,18,21,62,91,2,20,0,0,10,0,Zimbabwe,1
T Taibu,41,24,17,63,91,2,20,0,4,10,0,Zimbabwe,1
Shakib Al Hasan,17,10,7,16,90,3,22,0,0,2,240,Bangladesh,0
Mushfiqur Rahim,23,4,19,44,90,3,22,0,8,6,240,Bangladesh,0
Shuvagoto Hom,0,0,0,0,90,3,22,0,4,5,240,Bangladesh,0
BRM Taylor,65,24,41,93,91,4,24,0,4,8,0,Zimbabwe,1
E Chigumbura,16,4,12,28,91,4,24,0,0,7,0,Zimbabwe,1
Shakib Al Hasan,19,4,15,26,126,4,30,0,12,3,194,Bangladesh,0
Shuvagoto Hom,18,8,10,24,126,4,30,0,12,1,194,Bangladesh,0
Shakib Al Hasan,28,10,18,23,102,3,18,2,0,8,0,Bangladesh,0
Mahmudullah,0,0,0,1,102,3,18,2,6,6,0,Bangladesh,0
F Mutizwa,25,8,17,34,104,4,25,0,0,2,156,Zimbabwe,1
MN Waller,35,8,27,43,104,4,25,0,4,5,156,Zimbabwe,1
E Chigumbura,0,0,0,0,104,4,25,0,0,1,156,Zimbabwe,1
P Utseya,0,0,0,0,104,4,25,0,0,0,156,Zimbabwe,1
Misbah-ul-Haq,32,8,24,37,125,3,18,1,0,6,0,Pakistan,0
Umar Akmal,5,0,5,15,125,3,18,1,8,7,0,Pakistan,0
BRM Taylor,26,4,22,47,98,2,20,1,0,8,236,Zimbabwe,1
T Taibu,3,0,3,10,98,2,20,1,0,10,236,Zimbabwe,1
Asad Shafiq,40,14,26,63,116,2,29,0,4,7,0,Pakistan,0
Younis Khan,45,16,29,55,116,2,29,0,4,8,0,Pakistan,0
Shoaib Malik,0,0,0,0,116,2,29,0,0,5,0,Pakistan,0
H Masakadza,2,0,2,3,107,0,22,2,0,9,238,Zimbabwe,1
CJ Chibhabha,62,28,34,88,107,0,22,2,0,0,238,Zimbabwe,1
T Taibu,0,0,0,0,107,0,22,2,10,10,238,Zimbabwe,1
BRM Taylor,48,16,32,63,81,4,16,0,12,8,0,Zimbabwe,1
F Mutizwa,34,4,30,62,81,4,16,0,0,7,0,Zimbabwe,1
BB McCullum,1,0,1,1,119,0,28,1,12,8,222,New Zealand,0
RJ Nicol,72,28,44,87,119,0,28,1,12,7,222,New Zealand,0
MN Waller,18,12,6,25,77,4,37,0,12,9,0,Zimbabwe,1
BRM Taylor,49,30,19,55,77,4,37,0,0,11,0,Zimbabwe,1
BB McCullum,51,14,37,76,115,1,24,0,22,6,251,New Zealand,0
MJ Guptill,79,28,51,89,115,1,24,0,8,8,251,New Zealand,0
KS Williamson,4,0,4,8,108,3,17,1,8,13,0,New Zealand,0
LRPL Taylor,36,12,24,66,108,3,17,1,0,7,0,New Zealand,0
MN Waller,14,8,6,17,152,2,26,3,10,8,320,Zimbabwe,1
E Chigumbura,0,0,0,0,152,2,26,3,6,5,320,Zimbabwe,1
DPMD Jayawardene,14,0,14,32,75,4,11,1,0,6,0,Sri Lanka,0
CKB Kulasekara,0,0,0,1,75,4,11,1,0,0,0,Sri Lanka,0
S Prasanna,0,0,0,0,75,4,11,1,0,1,0,Sri Lanka,0
WU Tharanga,40,16,24,81,81,2,9,1,4,10,0,Sri Lanka,0
DPMD Jayawardene,2,0,2,11,81,2,9,1,0,6,0,Sri Lanka,0
Umar Akmal,65,22,43,81,88,4,20,1,4,9,198,Pakistan,0
Sarfraz Ahmed,4,0,4,11,88,4,20,1,0,14,198,Pakistan,0
Imran Farhat,64,26,38,81,116,0,32,1,4,2,0,Pakistan,0
Abdul Razzaq,1,0,1,2,116,0,32,1,0,5,0,Pakistan,0
Younis Khan,0,0,0,0,116,0,32,1,0,5,0,Pakistan,0
Umar Akmal,0,0,0,0,116,0,32,1,0,3,0,Pakistan,0
LD Chandimal,20,8,12,30,110,2,28,1,0,6,222,Sri Lanka,0
DPMD Jayawardene,5,4,1,6,110,2,28,1,4,8,222,Sri Lanka,0
KC Sangakkara,62,32,30,78,107,4,16,0,0,10,0,Sri Lanka,0
AD Mathews,38,16,22,63,107,4,16,0,0,7,0,Sri Lanka,0
Umar Akmal,9,4,5,13,104,2,19,2,0,8,207,Pakistan,0
Misbah-ul-Haq,40,20,20,53,104,2,19,2,0,9,207,Pakistan,0
AN Cook,77,32,45,92,105,2,26,0,8,12,0,England,0
RS Bopara,40,16,24,53,105,2,26,0,0,7,0,England,0
Saeed Ajmal,2,0,2,6,87,6,18,3,0,3,117,Pakistan,0
Wahab Riaz,0,0,0,5,87,6,18,3,4,4,117,Pakistan,0
AN Cook,62,24,38,83,99,1,20,1,4,13,0,England,0
RS Bopara,8,4,4,13,99,1,20,1,0,7,0,England,0
Misbah-ul-Haq,8,0,8,14,96,3,18,0,4,13,210,Pakistan,0
Azhar Ali,28,12,16,45,96,3,18,0,0,3,210,Pakistan,0
Umar Akmal,0,0,0,0,96,3,18,0,0,3,210,Pakistan,0
Shahid Afridi,20,10,10,23,94,5,21,0,4,14,0,Pakistan,0
Umar Akmal,33,4,29,62,94,5,21,0,0,11,0,Pakistan,0
EJG Morgan,1,0,1,8,142,0,21,1,6,6,216,England,0
KP Pietersen,82,32,50,80,142,0,21,1,12,5,216,England,0
Azhar Ali,52,20,32,79,115,2,15,1,0,6,0,Pakistan,0
Shoaib Malik,0,0,0,0,115,2,15,1,0,6,0,Pakistan,0
Misbah-ul-Haq,0,0,0,0,115,2,15,1,0,6,0,Pakistan,0
C Kieswetter,24,8,16,35,115,4,19,0,0,8,229,England,0
KP Pietersen,76,32,44,96,115,4,19,0,0,7,229,England,0
MN Samuels,36,22,14,47,108,1,22,0,0,6,0,West Indies,0
LMP Simmons,73,16,57,87,108,1,22,0,12,13,0,West Indies,0
Shakib Al Hasan,3,0,3,3,91,1,29,3,0,11,243,Bangladesh,1
Mushfiqur Rahim,0,0,0,2,91,1,29,3,6,14,243,Bangladesh,1
Mushfiqur Rahim,43,8,35,81,79,5,25,0,0,12,0,Bangladesh,1
Naeem Islam,28,12,16,38,79,5,25,0,0,2,0,Bangladesh,1
Nasir Hossain,0,0,0,0,79,5,25,0,0,6,0,Bangladesh,1
LMP Simmons,50,10,40,105,99,1,19,0,10,9,209,West Indies,0
MN Samuels,29,12,17,33,99,1,19,0,8,9,209,West Indies,0
IR Bell,95,46,49,89,120,2,37,1,0,14,0,England,1
EJG Morgan,12,8,4,10,120,2,37,1,0,9,0,England,1
DM Bravo,2,0,2,4,134,5,20,3,4,2,170,West Indies,0
R Rampaul,0,0,0,1,134,5,20,3,4,5,170,West Indies,0
SP Narine,0,0,0,0,134,5,20,3,0,0,170,West Indies,0
IJL Trott,21,4,17,40,97,2,22,1,0,14,0,England,1
EJG Morgan,2,0,2,4,97,2,22,1,0,9,0,England,1
MJ Clarke,16,8,8,30,117,3,13,1,4,5,248,Australia,0
SPD Smith,4,0,4,5,117,3,13,1,0,4,248,Australia,0
